"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"7062",7062,3,3,3,4,3,3,1,2,2,1,3,2,5,4,3,3,4,5,5,3,62,56,12,11,14
"7063",7063,5,5,5,5,5,5,3,2,1,5,5,5,2,5,5,5,5,5,5,3,86,74,14,8,18
"7064",7064,1,2,2,2,1,2,4,1,2,2,4,4,1,4,2,4,3,2,5,1,49,31,13,13,11
"7065",7065,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,89,8,6,12
"7066",7066,4,4,5,4,5,4,5,4,1,5,5,5,1,5,5,5,5,5,5,1,83,81,13,7,11
"7067",7067,4,5,5,3,5,5,4,4,2,2,5,5,2,5,4,4,1,4,5,1,75,75,8,10,15
"7068",7068,3,4,4,4,4,4,5,3,3,4,5,5,3,5,3,3,3,3,4,2,74,75,12,7,15
"7069",7069,5,5,3,4,4,4,3,4,2,3,5,5,4,5,3,5,4,4,5,3,80,88,13,8,12
"7070",7070,2,1,4,5,4,2,3,1,3,3,5,3,5,5,4,3,4,4,5,1,67,76,10,9,17
"7071",7071,3,1,1,1,1,4,4,1,1,1,4,1,1,5,1,4,5,1,5,3,48,48,6,9,9
"7072",7072,2,2,4,2,2,4,2,2,1,1,4,1,1,3,1,2,5,3,4,1,47,38,13,8,10
"7073",7073,2,2,2,2,2,2,2,1,5,4,4,2,1,2,2,3,4,4,5,2,53,60,11,12,17
"7074",7074,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,1,4,4,5,90,79,14,12,13
"7075",7075,4,4,4,2,2,4,4,2,2,3,5,5,4,5,2,5,2,4,3,5,71,78,12,6,12
"7076",7076,5,5,1,3,3,5,5,1,1,5,5,5,3,5,3,5,5,5,5,1,76,85,14,5,10
"7077",7077,2,2,1,2,4,2,1,4,1,1,4,3,1,5,1,5,4,4,4,1,52,51,12,10,14
"7078",7078,1,2,1,2,1,2,4,2,1,1,5,1,1,4,1,2,3,3,5,1,43,46,12,7,12
"7079",7079,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,1,3,5,5,1,84,91,14,8,12
"7080",7080,5,5,5,2,5,5,5,5,3,5,3,5,4,5,5,5,5,5,5,1,88,85,8,8,10
"7081",7081,4,5,1,2,5,3,4,1,1,1,5,5,4,5,4,1,5,4,5,1,66,66,8,7,12
"7082",7082,2,1,3,2,4,1,4,2,1,1,4,4,1,2,5,4,2,4,5,4,56,61,11,8,15
"7083",7083,4,3,3,3,4,4,4,2,3,3,5,4,4,3,2,4,2,4,5,2,68,59,13,7,14
"7084",7084,5,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,5,1,36,40,14,11,13
"7085",7085,5,5,5,5,2,5,5,1,1,4,5,2,5,2,4,3,4,4,5,5,77,81,10,14,13
"7086",7086,1,1,2,2,1,1,1,4,1,1,1,4,1,2,1,5,4,3,1,1,38,54,12,14,9
"7087",7087,5,5,2,5,5,5,5,4,1,5,5,4,5,4,5,5,5,5,5,1,86,75,10,4,12
"7088",7088,4,4,2,3,5,4,4,3,2,2,4,5,4,4,5,1,5,4,4,1,70,61,12,12,10
"7089",7089,2,2,3,3,4,5,3,2,1,2,3,4,3,3,2,3,4,3,3,1,56,69,10,10,12
"7090",7090,2,4,4,1,2,2,4,2,1,2,3,4,1,3,5,2,5,4,5,1,57,66,10,11,10
"7091",7091,5,4,5,4,4,5,4,5,2,4,5,5,4,4,5,2,5,4,5,1,82,80,8,8,13
"7092",7092,4,5,5,5,5,5,5,1,4,1,5,5,5,5,5,5,2,5,1,5,83,85,9,3,12
"7093",7093,5,5,5,3,5,4,5,4,2,4,5,5,5,5,5,1,4,4,5,4,85,88,13,10,14
"7094",7094,1,1,3,3,4,5,5,5,3,3,5,5,4,3,3,4,4,5,5,3,74,75,14,8,12
"7095",7095,1,1,1,1,1,1,1,3,1,3,3,1,1,1,1,5,1,2,4,1,34,32,14,14,7
"7096",7096,1,1,3,1,1,1,1,5,1,1,4,5,1,4,5,5,5,5,3,1,54,40,8,10,14
"7097",7097,2,2,2,2,4,3,2,2,2,3,4,4,3,4,4,2,4,4,5,1,59,52,13,9,10
"7098",7098,5,3,5,5,5,5,5,2,5,4,5,5,5,5,4,5,5,5,3,1,87,89,14,11,13
"7099",7099,4,4,4,4,5,4,5,4,2,4,5,4,3,5,5,5,3,4,5,2,81,83,12,9,13
"7100",7100,2,5,2,2,4,1,2,4,1,4,5,1,5,1,4,2,2,4,5,3,59,74,4,8,13
"7101",7101,5,3,4,5,4,5,5,1,5,4,5,5,5,5,4,5,5,5,5,4,89,94,13,3,10
"7102",7102,4,3,4,3,4,1,4,1,1,1,4,3,1,5,4,5,3,4,5,4,64,59,11,10,14
"7103",7103,2,2,2,3,4,2,2,2,1,2,4,2,4,4,4,4,3,4,5,1,57,53,12,11,12
"7104",7104,1,2,2,2,1,4,4,1,1,2,5,1,1,4,5,5,2,4,5,1,53,58,14,12,15
"7105",7105,4,2,3,2,4,4,5,3,2,4,4,3,3,4,3,4,3,4,5,2,68,67,14,5,12
"7106",7106,5,5,5,5,4,5,5,2,4,2,4,4,2,5,5,5,4,2,4,2,79,70,8,9,13
"7107",7107,1,2,3,2,2,2,4,1,3,1,4,2,3,3,1,2,1,2,3,1,43,46,14,10,11
"7108",7108,2,2,4,2,4,2,4,4,2,2,3,2,2,4,3,4,4,1,4,3,58,52,12,12,15
"7109",7109,5,4,3,1,5,5,3,5,1,5,5,5,4,4,3,1,5,3,5,1,73,80,14,4,16
"7110",7110,5,5,5,5,5,5,3,5,2,3,5,5,4,4,3,5,5,5,1,1,81,73,12,4,15
"7111",7111,3,1,2,4,5,1,3,1,1,2,5,1,1,5,1,4,3,1,5,1,50,55,14,11,20
"7112",7112,5,1,5,5,5,5,3,5,3,5,5,5,5,5,1,5,4,1,1,1,75,74,14,2,10
"7113",7113,3,3,4,4,3,4,4,4,2,4,5,4,2,4,4,5,3,4,4,3,73,72,11,8,9
"7114",7114,5,4,2,5,5,5,5,4,5,4,5,5,4,5,4,5,5,5,4,2,88,82,14,8,9
"7115",7115,3,5,4,3,4,5,5,5,2,4,5,5,2,3,4,5,4,5,5,3,81,75,13,5,7
"7116",7116,5,2,2,2,5,4,4,4,2,5,5,5,1,4,4,5,5,4,5,3,76,78,10,4,13
"7117",7117,5,5,5,5,5,5,5,4,3,4,5,5,5,5,5,3,5,5,5,2,91,104,13,8,9
"7118",7118,1,2,2,3,2,2,4,1,1,1,5,1,3,4,4,4,2,4,5,1,52,61,11,8,12
"7119",7119,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,97,92,14,5,14
"7120",7120,5,5,5,5,5,5,3,5,4,4,4,5,2,5,4,2,4,5,5,3,85,84,14,7,9
"7121",7121,3,5,3,3,5,4,3,4,3,3,4,5,1,5,3,4,4,4,4,4,74,64,11,12,5
"7122",7122,3,1,1,1,3,1,1,5,2,1,1,4,5,4,5,1,1,5,5,1,51,65,11,8,11
"7123",7123,5,1,1,4,5,1,1,3,1,3,3,1,1,3,3,2,2,1,4,2,47,46,9,9,17
"7124",7124,2,4,3,3,3,4,3,4,2,2,4,4,3,3,3,3,4,4,5,3,66,73,13,9,14
"7125",7125,5,4,2,5,4,4,4,4,2,4,5,5,4,5,4,4,4,4,3,4,80,85,10,7,12
"7126",7126,4,5,4,5,4,5,1,4,4,4,5,5,4,5,4,5,4,5,5,3,85,85,12,11,14
"7127",7127,5,1,1,4,5,2,5,5,5,4,5,5,4,5,5,5,5,5,5,3,84,93,4,3,15
"7128",7128,2,3,2,3,4,2,2,3,2,2,3,2,2,3,3,3,3,4,4,2,54,35,12,11,10
"7129",7129,5,5,2,2,5,3,5,2,2,1,2,4,2,2,5,4,5,4,5,4,69,62,14,5,15
"7130",7130,2,4,4,2,2,3,4,4,3,4,4,1,2,4,4,3,4,4,5,1,64,57,12,8,12
"7131",7131,3,5,2,2,5,2,5,2,5,4,5,4,2,2,5,3,3,5,5,1,70,73,11,9,11
"7132",7132,4,4,4,2,5,1,2,5,1,1,4,3,1,3,4,3,2,2,5,4,60,60,13,12,14
"7133",7133,4,1,5,2,4,5,4,4,1,4,4,4,1,5,4,2,5,1,5,1,66,61,12,9,10
"7134",7134,5,5,5,5,5,1,4,1,3,2,5,4,1,3,5,3,5,3,5,3,73,80,11,5,18
"7135",7135,2,1,5,2,3,5,4,2,5,5,5,1,1,3,3,4,4,4,5,4,68,70,13,3,10
"7136",7136,3,2,3,2,1,1,2,1,1,1,5,1,1,3,1,4,3,1,5,1,42,43,5,13,14
"7137",7137,2,1,1,1,2,2,2,1,1,2,4,2,2,4,3,1,2,2,4,2,41,39,11,9,11
"7138",7138,2,4,4,2,2,2,5,1,1,3,2,2,1,4,4,4,2,2,5,1,53,50,8,11,14
"7139",7139,5,1,1,2,5,5,5,5,3,3,5,5,4,5,5,3,5,5,5,5,82,75,13,2,14
"7140",7140,2,3,4,2,4,2,5,4,2,2,4,2,1,5,3,5,4,5,4,1,64,53,8,7,10
"7141",7141,5,5,3,5,4,4,4,5,3,4,5,5,5,5,4,4,5,3,4,3,85,80,7,10,11
"7142",7142,3,5,3,3,4,4,3,5,3,3,5,4,5,3,4,5,2,3,4,3,74,81,14,9,7
"7143",7143,1,1,1,1,3,1,1,3,1,1,3,2,5,3,3,1,1,2,5,2,41,46,13,9,8
"7144",7144,5,5,4,3,2,4,4,2,3,4,5,3,2,3,5,5,4,3,4,1,71,52,13,14,13
"7145",7145,3,2,2,3,4,2,5,3,3,1,5,4,2,4,1,3,2,4,5,1,59,67,11,6,15
"7146",7146,3,2,3,2,3,2,4,2,2,2,4,2,2,2,2,4,4,2,4,1,52,53,8,11,13
"7147",7147,5,4,2,2,3,3,5,4,1,3,5,4,4,3,4,5,5,4,5,4,75,90,11,11,17
"7148",7148,5,5,5,3,5,5,5,5,5,1,5,5,5,5,5,5,5,4,5,2,90,88,11,3,12
"7149",7149,2,2,5,4,3,2,2,3,1,1,5,3,4,2,3,4,2,1,5,5,59,54,14,8,13
"7150",7150,4,3,3,3,2,1,2,4,1,2,4,3,3,4,3,1,2,2,4,2,53,70,11,11,8
"7151",7151,4,5,2,2,4,4,5,4,2,3,5,4,2,5,5,4,2,4,1,1,68,59,13,9,12
"7152",7152,5,4,2,2,4,5,5,1,2,1,5,4,1,5,2,3,5,4,2,1,63,58,12,5,12
"7153",7153,1,2,2,2,1,4,4,1,1,1,3,5,3,4,2,4,1,4,3,1,49,56,10,12,13
"7154",7154,3,4,3,4,4,3,4,4,3,2,3,1,3,3,4,4,4,3,5,1,65,48,13,7,14
"7155",7155,4,3,5,4,4,5,5,2,2,4,5,5,5,4,5,4,4,4,5,1,80,91,14,10,15
"7156",7156,2,1,3,3,1,2,4,3,1,1,5,1,1,3,3,2,3,3,4,1,47,42,11,8,17
"7157",7157,5,5,2,4,4,3,5,4,3,5,1,3,5,3,3,1,5,1,5,3,70,83,11,8,12
"7158",7158,4,5,5,3,3,5,5,3,4,3,5,4,1,3,5,5,3,4,5,3,78,80,13,11,19
"7159",7159,4,1,5,1,5,2,5,2,1,5,5,3,2,5,5,1,1,3,2,1,59,65,11,8,16
"7160",7160,4,4,3,1,1,3,5,4,2,2,3,4,1,3,2,2,2,3,3,1,53,52,10,10,10
"7161",7161,5,5,4,4,4,3,2,3,1,4,2,3,4,4,2,2,3,4,4,4,67,63,7,5,11
"7162",7162,5,1,1,3,4,1,1,5,3,2,4,4,1,4,5,4,3,4,5,1,61,74,11,5,8
"7163",7163,4,5,2,5,4,5,5,3,2,3,4,4,2,4,3,3,5,5,5,2,75,70,10,7,11
"7164",7164,2,2,1,1,1,3,2,1,1,4,3,3,2,2,3,3,4,2,5,1,46,41,6,2,14
"7165",7165,5,4,5,2,5,3,5,5,4,5,5,5,5,5,4,4,5,5,5,1,87,90,11,5,13
"7166",7166,5,5,2,5,5,4,4,4,3,4,5,5,4,5,5,5,4,4,5,4,87,81,13,10,16
"7167",7167,5,3,3,4,2,4,4,4,3,3,2,4,3,4,4,2,3,4,4,4,69,58,8,8,14
"7168",7168,5,5,4,3,3,4,5,5,5,5,1,4,5,4,5,2,3,5,5,3,81,82,12,2,12
"7169",7169,1,3,2,3,5,2,5,3,1,4,5,4,4,5,3,5,4,4,5,5,73,75,11,6,15
"7170",7170,1,4,1,2,1,2,4,2,1,1,5,2,1,4,1,1,5,3,5,1,47,55,12,12,5
"7171",7171,2,5,2,4,4,1,4,5,1,2,4,2,1,5,2,2,3,5,5,2,61,62,14,8,10
"7172",7172,5,4,4,5,5,4,5,5,3,4,5,5,1,5,5,5,4,5,4,5,88,87,8,5,10
"7173",7173,1,3,2,2,4,4,4,2,1,1,5,4,1,5,4,5,1,1,5,1,56,57,14,10,13
"7174",7174,4,4,5,3,5,1,2,5,1,1,5,1,1,1,4,5,5,5,5,1,64,75,12,9,17
"7175",7175,1,1,1,1,1,1,3,2,1,1,3,1,2,3,1,3,2,2,5,1,36,35,12,13,12
"7176",7176,3,1,2,3,5,3,4,3,1,2,4,4,3,4,2,4,5,1,5,1,60,61,12,9,12
"7177",7177,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,2,5,5,5,95,115,14,7,14
"7178",7178,1,1,2,2,5,4,5,1,2,4,3,2,1,3,2,4,3,5,5,1,56,53,12,7,13
"7179",7179,2,2,2,2,2,2,4,4,1,2,4,4,1,4,2,2,4,1,4,1,50,53,10,4,12
"7180",7180,2,2,1,2,2,2,1,2,1,2,2,4,2,4,3,1,2,3,4,2,44,40,11,12,13
"7181",7181,4,3,2,5,4,2,4,3,2,2,4,2,5,4,3,2,5,5,5,3,69,65,13,11,9
"7182",7182,4,5,2,4,4,3,3,4,2,3,2,4,5,4,5,3,2,2,5,4,70,66,8,9,14
"7183",7183,5,2,5,5,5,2,1,3,1,1,1,4,5,2,5,4,1,1,3,5,61,54,13,11,13
"7184",7184,5,1,2,2,4,1,1,2,1,1,4,5,2,5,5,5,2,1,1,4,54,32,14,8,14
"7185",7185,2,1,4,1,2,1,2,2,1,1,4,2,3,2,3,3,3,5,5,2,49,45,8,10,10
"7186",7186,4,5,4,3,3,1,1,2,1,2,4,4,2,4,3,3,3,2,3,4,58,51,6,11,14
"7187",7187,1,2,4,2,2,2,1,1,1,1,4,4,1,2,1,4,3,2,3,1,42,47,12,13,8
"7188",7188,2,3,2,2,4,2,4,2,1,3,5,5,2,4,4,5,5,4,5,1,65,69,9,8,11
"7189",7189,4,4,2,4,3,1,1,3,2,4,3,2,2,3,3,2,2,3,4,1,53,69,8,8,11
"7190",7190,2,1,1,3,3,1,2,5,1,1,4,3,1,3,1,2,3,5,5,2,49,57,10,6,12
"7191",7191,4,1,4,3,3,3,2,4,3,4,4,4,3,4,2,2,3,4,3,1,61,74,8,8,11
"7192",7192,3,3,4,3,3,3,3,1,2,2,3,3,4,4,2,2,2,4,4,2,57,54,7,9,12
"7193",7193,3,4,1,3,4,2,2,4,2,2,3,3,3,3,2,2,3,3,3,2,54,55,14,6,10
"7194",7194,2,1,1,3,1,1,1,4,1,2,1,1,5,4,3,1,1,1,2,2,38,40,11,10,16
"7195",7195,4,1,4,4,2,5,5,2,3,3,5,3,2,4,2,3,3,4,3,3,65,58,10,8,15
"7196",7196,5,1,2,5,5,5,5,5,1,3,5,1,4,4,5,5,2,5,5,1,74,77,11,7,5
"7197",7197,4,2,2,3,5,5,5,3,1,2,5,5,4,5,4,2,5,4,5,2,73,67,14,9,12
"7198",7198,1,4,3,2,1,2,4,1,1,1,5,2,1,3,3,5,2,5,5,1,52,40,7,7,13
"7199",7199,2,2,2,3,2,2,4,2,1,2,4,4,2,4,3,4,3,2,3,1,52,47,9,10,9
"7200",7200,5,5,2,2,4,1,4,5,2,2,4,5,5,2,4,5,5,4,5,3,74,78,12,4,10
"7201",7201,4,4,2,1,3,1,4,2,1,2,4,5,4,4,4,2,5,4,5,1,62,56,14,10,13
"7202",7202,1,2,2,3,4,1,5,2,1,2,2,4,1,4,3,2,5,4,5,1,54,51,11,11,12
"7203",7203,1,4,2,1,2,2,4,1,1,1,1,1,1,5,4,4,5,3,5,1,49,53,14,14,13
"7204",7204,5,5,1,2,5,5,4,4,1,2,5,5,1,5,4,5,5,1,5,1,71,72,12,8,2
"7205",7205,1,2,1,1,1,4,4,3,1,1,5,1,1,4,1,1,3,1,5,1,42,41,8,12,7
"7206",7206,5,5,4,4,5,5,5,3,5,4,4,4,5,5,4,5,3,4,5,4,88,77,14,9,13
"7207",7207,3,2,3,5,5,1,4,5,1,5,4,5,1,5,2,5,5,5,5,5,76,63,12,5,10
"7208",7208,1,1,2,1,2,2,4,2,1,1,4,2,1,3,1,4,1,1,5,1,40,39,14,10,15
"7209",7209,1,2,2,2,2,2,4,1,1,2,4,4,1,2,3,2,5,4,4,1,49,38,11,9,8
"7210",7210,2,3,1,3,4,1,1,2,1,2,4,4,3,3,3,2,4,2,4,2,51,38,11,7,10
"7211",7211,5,4,5,4,4,5,5,3,4,3,5,5,4,3,4,4,1,4,4,2,78,77,9,5,16
"7212",7212,3,4,3,2,2,2,5,2,3,3,4,3,3,4,4,2,5,3,4,2,63,57,14,8,10
"7213",7213,4,1,1,4,4,5,5,5,3,3,5,5,5,5,2,1,3,4,5,1,71,79,14,9,8
"7214",7214,2,2,5,4,5,4,4,3,1,3,4,4,5,3,4,2,5,4,1,1,66,60,11,8,18
"7215",7215,4,5,3,3,4,3,5,3,3,4,5,5,3,5,5,5,5,3,5,1,79,77,14,7,13
"7216",7216,1,4,1,2,1,4,4,2,1,1,4,2,1,2,4,2,2,1,1,1,41,49,11,14,13
"7217",7217,5,5,5,3,2,3,4,5,1,2,5,5,4,4,5,5,3,5,2,4,77,92,12,11,11
"7218",7218,5,5,2,3,5,5,5,4,1,1,5,5,5,3,5,2,5,4,5,5,80,59,13,6,16
"7219",7219,2,1,4,3,3,1,2,3,1,1,5,1,1,4,1,5,2,3,1,1,45,55,14,8,16
"7220",7220,1,3,3,5,4,1,4,1,1,1,4,1,1,3,3,5,3,4,5,3,56,43,9,10,8
"7221",7221,1,1,2,2,1,1,2,1,1,1,2,1,1,5,1,1,1,1,5,5,36,30,8,13,14
"7222",7222,1,2,1,3,2,1,2,2,1,1,3,1,1,3,2,1,4,2,1,1,35,37,10,10,15
"7223",7223,1,3,2,2,4,4,2,4,5,4,5,4,2,5,4,5,3,3,5,2,69,70,14,11,14
"7224",7224,3,5,5,4,5,2,5,5,5,5,5,5,4,5,5,5,3,5,5,1,87,107,14,9,13
"7225",7225,1,4,2,2,2,2,1,2,1,4,4,2,2,3,4,4,3,1,1,3,48,34,8,9,10
"7226",7226,5,5,3,5,5,4,3,4,4,5,5,5,5,4,5,1,5,4,5,2,84,77,9,9,8
"7227",7227,4,4,1,2,4,2,2,2,1,1,2,2,4,4,3,1,1,4,3,1,48,55,12,11,6
"7228",7228,2,1,2,5,1,4,5,4,1,1,5,3,1,5,4,4,5,3,1,1,58,63,14,8,11
"7229",7229,5,2,2,5,5,3,5,3,2,2,5,5,1,5,5,5,3,4,4,2,73,62,14,12,15
"7230",7230,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,2,5,5,5,4,93,96,13,9,12
"7231",7231,4,2,1,2,5,4,2,2,1,4,5,5,1,4,4,1,5,4,4,1,61,61,14,9,10
"7232",7232,2,1,4,2,1,3,2,3,2,2,5,5,1,5,3,4,3,4,4,1,57,53,12,13,15
"7233",7233,1,1,1,3,3,1,1,1,1,3,3,2,1,3,4,1,2,4,1,1,38,46,14,11,13
"7234",7234,4,5,1,2,5,1,3,4,1,1,4,5,5,5,2,1,3,5,4,1,62,54,10,14,12
"7235",7235,1,1,4,4,4,4,5,1,1,4,4,5,1,4,1,3,4,4,4,1,60,50,9,10,10
"7236",7236,3,2,4,3,3,2,4,2,3,3,4,2,4,2,3,4,4,4,4,1,61,45,6,6,12
"7237",7237,5,5,3,3,3,4,5,4,2,5,5,5,5,5,4,5,1,5,5,5,84,85,12,6,15
"7238",7238,3,4,5,4,3,5,5,1,2,4,5,4,2,5,5,5,5,1,5,1,74,63,14,7,14
"7239",7239,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,5,5,5,3,94,95,8,3,15
"7240",7240,5,5,4,4,5,5,5,4,4,5,5,4,5,5,4,5,1,5,5,1,86,75,10,5,16
"7241",7241,2,5,4,3,4,2,4,3,2,2,3,3,1,3,4,3,4,3,5,2,62,61,12,5,16
