"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"13127",13127,1,1,4,5,4,5,5,1,1,1,5,5,1,4,5,5,4,5,5,1,68,56,12,13,12
"13128",13128,3,4,4,2,1,4,4,4,3,4,5,4,3,2,4,5,4,3,4,4,71,80,11,9,14
"13129",13129,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,5,5,5,94,93,14,6,15
"13130",13130,2,1,4,5,4,4,4,2,1,1,4,4,1,4,1,5,5,1,5,1,59,76,10,8,11
"13131",13131,2,1,3,3,3,4,4,3,2,2,3,3,1,3,4,5,2,2,4,1,55,69,10,10,12
"13132",13132,4,4,1,2,4,2,4,3,1,4,4,4,4,3,4,4,4,3,5,2,66,43,11,10,10
"13133",13133,2,2,5,3,5,4,5,1,2,2,5,3,3,5,4,4,5,3,5,1,69,58,13,11,11
"13134",13134,2,2,4,1,1,5,5,1,1,1,1,1,2,1,3,1,4,1,5,3,45,46,12,13,12
"13135",13135,5,1,2,1,4,2,4,1,1,4,4,5,2,1,4,2,5,1,4,1,54,50,14,14,12
"13136",13136,2,2,4,2,2,2,4,1,1,2,4,1,2,3,4,2,4,4,5,4,55,52,8,9,15
"13137",13137,1,1,1,2,4,5,5,4,1,3,3,4,1,5,1,5,5,1,4,4,60,84,14,8,11
"13138",13138,1,4,4,1,1,2,4,4,1,3,3,1,1,3,4,1,2,4,5,1,50,60,12,10,10
"13139",13139,4,4,5,4,5,5,5,4,1,5,5,3,1,4,4,2,4,4,5,1,75,75,10,8,11
"13140",13140,4,1,1,1,1,1,3,1,1,1,2,2,1,2,2,1,2,2,5,3,37,65,12,8,8
"13141",13141,5,2,4,3,5,4,3,2,2,2,5,5,4,2,2,1,1,4,3,2,61,53,10,9,10
"13142",13142,2,1,2,4,2,2,4,2,2,1,3,1,1,4,4,2,3,1,5,1,47,40,11,8,13
"13143",13143,3,4,2,1,1,2,5,4,2,2,1,3,1,2,3,2,5,2,4,1,50,62,8,12,10
"13144",13144,1,1,1,4,1,4,5,1,1,1,5,2,1,5,1,2,3,1,5,1,46,47,13,11,13
"13145",13145,5,2,4,1,5,5,5,5,2,4,5,5,4,5,4,1,5,5,1,1,74,81,13,10,17
"13146",13146,1,4,4,1,1,5,5,1,3,4,2,1,1,4,4,5,2,4,5,1,58,72,9,9,11
"13147",13147,3,5,5,3,4,1,5,4,1,4,5,4,5,4,3,5,4,2,5,1,73,82,12,9,15
"13148",13148,1,5,5,5,3,5,5,4,3,4,5,4,2,3,3,5,3,4,5,1,75,71,11,9,9
"13149",13149,1,1,2,2,4,2,4,2,1,1,4,5,4,2,4,5,1,1,5,5,56,48,11,8,10
"13150",13150,1,2,4,2,2,4,4,2,2,2,4,4,1,4,4,4,5,2,4,4,61,62,12,12,10
"13151",13151,2,2,2,2,2,4,5,1,1,2,5,2,1,4,4,4,5,3,5,1,57,55,12,8,11
"13152",13152,5,4,3,4,5,5,5,5,2,5,5,5,4,4,4,4,2,4,5,3,83,72,8,7,13
"13153",13153,1,4,4,2,4,2,4,2,1,2,5,4,2,3,4,5,2,4,5,2,62,60,11,9,8
"13154",13154,4,2,5,5,4,5,5,4,4,4,4,5,4,5,4,4,5,4,5,4,86,87,12,8,16
"13155",13155,2,2,1,2,5,1,2,1,1,5,5,4,1,5,3,4,5,1,5,1,56,57,13,8,14
"13156",13156,4,2,4,3,4,5,4,4,1,3,3,5,2,5,4,2,5,2,5,4,71,65,12,9,8
"13157",13157,5,4,5,5,4,4,5,4,4,5,5,4,4,4,4,5,5,4,5,4,89,78,11,5,10
"13158",13158,4,5,4,4,5,3,5,4,5,2,5,5,3,5,4,5,4,4,4,3,83,90,12,4,14
"13159",13159,4,2,4,1,4,2,2,1,1,1,4,2,1,3,3,2,1,1,5,1,45,43,12,14,14
"13160",13160,4,1,1,5,5,1,3,1,1,1,4,4,1,3,4,2,4,4,3,1,53,65,12,8,10
"13161",13161,5,5,2,5,4,4,5,5,2,5,4,5,4,5,4,2,5,4,5,4,84,65,9,13,11
"13162",13162,1,2,1,4,1,4,5,1,1,1,4,1,1,3,4,4,3,1,5,1,48,55,13,14,12
"13163",13163,3,4,5,1,4,5,5,1,1,3,5,4,1,4,1,5,5,4,5,1,67,72,12,11,10
"13164",13164,1,1,4,5,4,5,5,5,1,2,5,5,2,5,1,5,5,4,5,1,71,75,10,9,14
"13165",13165,4,4,2,2,4,5,5,2,1,5,4,2,2,3,2,4,3,3,5,2,64,68,11,9,13
"13166",13166,3,2,2,3,3,1,2,4,1,2,4,3,3,4,4,1,3,3,2,1,51,54,9,11,17
"13167",13167,2,3,2,4,3,1,4,2,1,1,3,2,2,3,3,2,4,3,5,1,51,48,10,10,14
"13168",13168,1,1,1,2,4,4,4,3,1,2,2,4,1,3,4,4,4,4,4,1,54,38,13,10,8
"13169",13169,1,1,4,1,4,4,5,2,1,1,4,4,2,4,4,5,1,5,4,2,59,62,14,13,10
"13170",13170,2,2,3,3,4,4,4,4,1,2,2,4,1,3,1,2,2,1,1,1,47,48,13,9,11
"13171",13171,5,5,5,3,4,5,5,4,1,4,5,5,4,2,4,5,5,4,5,1,81,94,12,8,6
"13172",13172,2,2,4,5,4,5,4,4,1,1,5,5,2,5,4,4,4,4,5,1,71,77,12,8,13
"13173",13173,2,5,5,5,4,5,5,5,4,2,5,4,4,5,4,5,5,5,5,1,85,106,13,5,13
"13174",13174,1,1,4,4,1,5,5,4,1,1,4,2,3,3,1,5,5,2,5,1,58,59,13,9,13
"13175",13175,2,2,2,2,2,5,5,2,1,5,4,1,2,5,4,1,5,2,5,1,58,53,12,8,9
"13176",13176,1,1,5,2,1,2,2,1,1,1,5,2,1,2,2,2,5,1,5,1,43,32,12,10,11
"13177",13177,4,2,5,5,5,4,5,4,1,1,5,4,1,5,2,5,5,5,4,2,74,83,6,5,13
"13178",13178,1,1,1,1,3,1,4,4,1,1,4,2,1,2,3,2,4,2,5,3,46,51,8,2,9
"13179",13179,5,3,5,2,4,5,5,3,4,4,5,5,2,4,4,5,4,4,4,5,82,94,9,4,8
"13180",13180,4,4,4,2,4,5,5,5,1,4,5,2,5,5,4,5,1,5,5,4,79,65,10,9,12
"13181",13181,3,1,2,5,4,5,4,4,1,3,5,5,5,4,3,5,3,4,5,2,73,60,11,11,11
"13182",13182,4,5,5,4,5,5,4,2,2,5,5,4,4,4,5,2,5,4,5,2,81,77,11,14,15
"13183",13183,1,1,2,1,1,5,1,1,1,1,2,1,1,3,2,2,1,1,5,1,34,49,13,9,13
"13184",13184,4,4,5,4,4,5,5,2,1,3,5,4,5,5,4,5,5,5,4,3,82,92,12,11,9
"13185",13185,2,2,5,4,4,5,5,3,3,2,4,4,3,4,4,4,5,4,5,1,73,63,2,9,11
"13186",13186,2,4,4,4,3,5,4,2,2,4,5,5,2,4,4,4,5,2,4,1,70,72,9,8,9
"13187",13187,4,5,5,5,4,5,5,1,3,4,5,5,5,5,1,5,5,5,5,4,86,90,9,11,16
"13188",13188,2,4,5,3,4,5,4,4,4,4,5,5,3,4,4,5,5,3,5,4,82,94,5,5,10
"13189",13189,4,3,3,2,2,5,4,4,3,4,4,4,3,4,5,4,5,4,2,2,71,56,11,8,9
"13190",13190,2,4,4,2,3,3,4,3,1,5,5,4,5,4,2,3,4,5,5,2,70,67,10,5,11
"13191",13191,3,4,2,1,2,3,5,4,1,4,2,4,1,4,3,4,4,4,5,1,61,63,12,11,11
"13192",13192,2,4,4,2,4,5,5,4,3,5,5,3,2,3,5,4,4,2,5,1,72,76,11,8,9
"13193",13193,5,5,5,1,4,5,5,2,1,4,5,3,5,5,5,5,5,3,5,1,79,74,8,8,10
"13194",13194,1,3,3,2,2,5,4,4,1,3,5,4,5,3,5,2,5,4,2,2,65,83,13,13,12
"13195",13195,1,3,3,5,4,5,3,1,1,2,5,3,1,3,2,2,1,4,5,1,55,40,10,13,13
"13196",13196,5,1,2,2,3,4,4,1,1,3,4,3,1,3,4,2,5,4,4,2,58,48,10,7,14
"13197",13197,2,1,4,1,5,5,5,5,5,4,4,4,1,4,4,5,5,1,3,1,69,74,13,9,11
"13198",13198,4,4,3,5,5,5,5,5,2,4,5,5,1,5,5,5,5,5,5,5,88,89,10,4,11
"13199",13199,4,2,2,4,4,4,4,4,1,3,5,4,2,5,4,2,4,4,5,4,71,75,9,7,10
"13200",13200,1,1,4,4,2,4,5,3,1,4,5,1,1,5,1,4,5,2,1,1,55,72,7,11,13
"13201",13201,5,5,5,1,4,5,5,4,5,5,5,4,1,2,5,5,5,5,5,3,84,74,14,9,10
"13202",13202,2,4,4,1,2,4,4,2,4,2,4,4,4,1,4,4,4,4,5,1,64,63,13,13,8
"13203",13203,5,4,5,4,5,5,5,2,1,4,4,5,5,5,3,1,5,1,5,4,78,86,8,8,10
"13204",13204,1,4,4,2,4,5,5,1,1,4,4,2,2,2,4,5,4,1,1,1,57,53,9,13,17
"13205",13205,1,2,5,1,4,2,2,1,1,2,5,2,1,1,1,2,1,2,4,1,41,67,9,9,15
"13206",13206,2,2,2,1,3,1,4,2,1,1,5,2,1,4,3,4,2,5,4,1,50,46,10,12,10
"13207",13207,1,1,5,2,2,5,5,2,1,2,4,3,4,2,2,5,2,2,5,2,57,51,13,10,13
"13208",13208,1,2,2,2,2,4,5,1,1,4,2,1,2,4,4,4,4,2,5,2,54,69,11,13,14
"13209",13209,2,2,5,2,2,5,5,2,1,1,2,2,1,3,1,5,5,4,4,1,55,66,12,9,7
"13210",13210,4,4,4,4,3,3,4,4,3,3,5,3,4,5,4,3,5,3,4,4,76,81,13,7,15
"13211",13211,4,4,1,1,4,1,1,4,1,2,2,5,3,1,4,1,1,3,4,1,48,54,14,10,11
"13212",13212,1,3,1,2,1,1,2,1,1,1,5,4,1,3,3,2,3,3,5,1,44,41,13,11,15
"13213",13213,1,3,5,5,5,5,5,5,1,4,5,3,5,3,4,1,5,3,5,3,76,78,5,8,13
"13214",13214,2,4,5,3,4,5,5,2,3,4,5,5,1,2,3,5,4,2,5,5,74,82,9,11,14
"13215",13215,3,4,4,2,4,5,5,5,2,4,4,4,1,4,4,5,4,4,5,1,74,68,11,7,9
"13216",13216,3,3,1,3,5,4,5,2,1,3,5,5,2,3,4,5,5,2,4,1,66,66,14,9,12
"13217",13217,4,2,2,2,4,5,5,1,1,1,5,5,1,4,4,2,5,2,5,1,61,54,13,11,10
"13218",13218,5,1,4,1,4,5,5,4,2,4,4,4,1,5,4,5,5,4,5,1,73,86,14,4,12
"13219",13219,5,5,4,5,5,4,5,4,3,5,4,5,4,5,5,3,5,4,5,5,90,83,13,4,12
"13220",13220,4,4,4,3,3,2,4,2,2,3,5,4,4,3,3,4,5,3,5,2,69,74,10,7,12
"13221",13221,4,4,2,3,5,4,5,4,2,2,5,4,2,4,4,5,5,4,5,1,74,81,12,10,10
"13222",13222,3,4,4,2,5,2,1,3,1,1,5,5,1,2,1,1,5,5,5,2,58,65,12,12,5
"13223",13223,5,5,2,1,3,2,5,1,1,1,1,1,2,3,5,2,5,1,5,1,52,57,2,14,14
"13224",13224,5,2,4,3,5,5,4,3,2,4,5,5,5,5,4,3,5,5,5,4,83,86,11,11,6
"13225",13225,4,4,3,1,4,3,4,3,3,3,4,2,4,3,4,4,4,3,5,2,67,59,9,9,14
"13226",13226,2,3,4,4,3,4,4,2,1,1,3,4,3,5,5,1,3,4,5,1,62,53,14,8,8
"13227",13227,2,4,1,5,4,4,5,5,1,4,5,5,4,5,1,5,5,4,1,4,74,89,11,9,12
"13228",13228,1,1,4,1,1,2,5,1,1,1,5,1,2,1,1,3,4,4,5,1,45,44,12,8,9
"13229",13229,3,1,5,2,5,4,4,2,1,1,1,5,1,4,3,1,4,3,1,1,52,59,9,13,12
"13230",13230,2,2,2,3,2,2,4,2,2,2,3,4,1,3,2,4,3,4,3,1,51,53,14,8,16
"13231",13231,1,2,3,2,3,5,5,4,1,2,3,1,1,4,5,4,4,1,5,2,58,45,12,11,10
"13232",13232,5,5,3,5,4,5,5,5,5,4,5,5,2,3,5,5,1,4,5,5,86,109,14,8,14
"13233",13233,2,3,1,2,3,2,4,1,1,2,4,2,1,2,3,2,2,4,5,1,47,28,6,14,13
"13234",13234,3,1,2,2,4,3,3,2,1,4,4,2,1,4,2,2,3,2,4,1,50,49,11,9,13
"13235",13235,2,2,5,1,4,4,4,1,1,2,5,5,1,4,4,5,5,4,5,1,65,66,8,10,10
"13236",13236,2,1,5,2,3,2,3,1,1,4,2,1,4,3,1,1,4,1,3,1,45,33,9,13,12
"13237",13237,5,2,4,5,3,4,4,3,1,4,5,4,4,3,1,3,5,5,2,4,71,63,11,13,9
"13238",13238,1,4,2,1,1,4,5,1,2,4,3,2,1,4,4,5,3,2,5,1,55,50,8,9,14
"13239",13239,1,2,2,2,3,2,4,3,1,1,5,4,2,2,3,5,1,4,5,1,53,59,12,10,12
"13240",13240,2,1,2,2,2,5,5,4,1,1,4,3,3,4,2,4,5,3,5,1,59,43,8,9,11
"13241",13241,4,4,3,2,3,5,4,3,2,4,5,5,4,4,3,5,5,2,5,3,75,82,8,9,13
