"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"16036",16036,5,5,4,4,4,4,5,4,4,4,5,4,4,5,4,4,4,5,5,2,85,68,8,7,10
"16037",16037,5,4,2,4,5,2,4,1,3,4,5,4,5,4,4,5,4,5,5,4,79,58,14,7,11
"16038",16038,2,4,4,2,2,2,2,3,2,1,5,4,1,3,2,5,2,4,5,3,58,54,12,5,14
"16039",16039,2,4,4,4,2,5,4,4,4,4,5,5,1,4,4,4,5,2,5,2,74,86,13,13,10
"16040",16040,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,99,89,8,5,9
"16041",16041,3,1,2,3,1,2,4,2,1,1,5,3,2,3,3,2,3,3,5,4,53,68,11,9,13
"16042",16042,2,1,3,2,2,5,5,2,1,3,5,5,1,3,5,1,5,4,5,5,65,44,12,11,12
"16043",16043,1,1,2,1,4,2,2,4,1,1,2,5,5,2,4,4,4,1,5,1,52,54,12,10,16
"16044",16044,2,3,4,4,2,5,5,1,3,4,4,5,2,4,3,4,3,4,5,2,69,64,9,8,9
"16045",16045,4,1,4,2,5,5,5,1,1,2,5,5,4,5,5,5,5,5,5,1,75,73,12,10,9
"16046",16046,1,2,1,1,2,2,2,1,1,2,5,1,2,2,4,4,4,4,1,1,43,57,14,13,7
"16047",16047,5,5,4,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,91,94,10,3,7
"16048",16048,2,2,4,4,5,2,4,5,1,2,1,4,1,4,1,4,1,4,4,1,56,62,10,13,14
"16049",16049,2,4,3,2,4,2,3,4,1,2,3,2,3,4,4,3,2,4,3,3,58,47,9,10,14
"16050",16050,1,1,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,4,1,33,44,12,13,12
"16051",16051,3,2,4,4,4,4,5,4,2,2,5,3,4,4,4,4,3,4,5,3,73,76,11,7,9
"16052",16052,3,5,4,2,4,4,4,3,5,4,4,5,4,3,5,4,4,5,5,2,79,74,11,6,13
"16053",16053,1,4,5,2,1,2,4,1,1,1,5,5,4,5,1,5,5,1,5,1,59,71,14,14,7
"16054",16054,4,4,2,2,2,4,4,2,1,2,4,5,1,2,5,2,4,4,5,4,63,63,11,12,9
"16055",16055,3,5,1,1,1,4,4,4,1,1,1,1,1,5,1,1,5,1,5,1,47,47,14,11,11
"16056",16056,2,2,2,1,2,2,4,2,1,2,1,1,3,1,3,4,3,3,3,1,43,51,13,10,8
"16057",16057,3,4,4,5,4,5,4,4,3,4,5,4,2,2,4,5,5,4,4,5,80,79,5,7,9
"16058",16058,1,4,5,2,4,4,5,5,3,4,5,5,2,5,5,5,5,2,5,4,80,65,13,3,16
"16059",16059,5,5,4,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,95,106,11,12,12
"16060",16060,2,2,3,4,5,5,4,4,1,1,5,5,4,4,4,5,5,4,5,1,73,66,13,8,15
"16061",16061,4,5,4,1,4,4,5,4,1,1,5,4,5,4,3,5,4,2,5,1,71,87,11,9,15
"16062",16062,3,4,4,4,5,4,5,4,4,5,5,5,3,5,4,5,5,5,5,1,85,75,13,8,13
"16063",16063,1,1,4,3,4,3,3,1,1,1,5,3,1,4,3,4,5,4,3,1,55,74,11,6,5
"16064",16064,5,5,5,4,4,5,5,4,4,5,5,5,4,5,5,5,4,5,4,2,90,95,12,3,11
"16065",16065,2,5,5,4,2,5,5,4,3,3,5,5,1,5,5,1,5,4,5,1,75,82,14,12,11
"16066",16066,3,5,4,3,4,5,4,4,2,4,4,4,5,5,4,4,5,2,4,1,76,71,11,6,13
"16067",16067,4,4,1,4,4,3,4,4,2,4,5,4,4,4,4,5,5,4,5,3,77,72,13,6,17
"16068",16068,3,1,3,3,5,3,3,3,1,2,5,5,4,5,4,3,2,4,5,1,65,65,11,9,11
"16069",16069,2,4,1,2,4,4,2,4,1,4,5,4,1,4,1,4,5,1,5,1,59,63,12,10,12
"16070",16070,4,4,5,2,5,5,5,2,3,4,4,4,2,4,4,4,5,4,5,2,77,76,11,10,13
"16071",16071,1,1,1,1,4,5,5,4,1,1,5,1,5,5,1,5,5,3,5,5,64,59,14,10,15
"16072",16072,2,4,4,4,5,4,4,5,2,1,4,5,4,4,4,1,5,3,5,3,73,97,13,7,11
"16073",16073,4,5,5,5,4,5,5,5,2,4,5,5,5,4,4,5,5,5,5,4,91,82,9,8,13
"16074",16074,1,4,5,2,5,5,5,4,2,5,5,4,4,5,5,5,5,4,5,4,84,90,13,9,13
"16075",16075,2,1,4,3,2,4,4,2,1,1,5,2,1,3,5,4,3,2,5,1,55,38,9,10,10
"16076",16076,1,2,2,2,1,4,4,1,1,1,3,1,1,2,1,3,3,2,5,1,41,29,14,10,10
"16077",16077,1,1,1,4,5,4,5,1,1,1,4,1,1,5,1,4,5,1,5,5,56,73,14,11,13
"16078",16078,2,1,5,4,1,4,1,3,1,4,5,5,2,4,1,5,4,5,1,1,59,63,13,13,11
"16079",16079,5,4,5,2,5,5,5,5,2,4,4,4,4,4,4,5,5,5,3,2,82,72,14,9,13
"16080",16080,1,2,5,2,4,4,4,2,1,1,4,5,1,2,2,5,4,2,5,4,60,75,12,8,11
"16081",16081,5,5,5,5,4,2,5,2,3,4,5,5,3,5,4,5,5,3,5,5,85,76,9,4,10
"16082",16082,1,4,1,2,4,1,2,1,1,1,2,2,1,3,2,2,2,1,3,1,37,33,14,13,10
"16083",16083,2,4,3,4,4,4,4,4,3,4,5,5,3,4,4,5,5,4,5,2,78,85,13,10,4
"16084",16084,1,1,3,2,1,1,1,4,1,2,4,1,4,4,2,2,3,4,3,1,45,56,12,9,20
"16085",16085,1,1,4,2,5,2,5,1,1,1,5,1,2,2,1,1,3,2,4,3,47,45,13,9,16
"16086",16086,4,4,3,3,4,5,5,4,1,4,4,2,4,4,4,4,2,5,1,2,69,81,4,6,8
"16087",16087,3,1,4,4,4,2,2,4,1,4,4,5,2,4,4,3,4,1,1,1,58,65,13,8,11
"16088",16088,1,1,4,5,5,3,4,1,1,2,5,4,1,5,2,4,2,3,5,3,61,53,7,3,8
"16089",16089,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,99,110,13,10,13
"16090",16090,4,4,2,3,5,5,5,1,2,4,5,5,4,2,5,4,5,4,5,1,75,70,11,8,10
"16091",16091,5,1,1,1,4,4,4,1,1,1,4,4,4,5,5,1,4,1,5,1,57,63,12,9,17
"16092",16092,5,3,5,5,4,5,5,5,2,5,5,5,4,5,5,5,5,5,5,4,92,99,11,8,10
"16093",16093,5,1,4,5,2,5,5,2,4,4,5,4,2,5,3,5,5,2,5,1,74,73,11,5,13
"16094",16094,5,5,5,5,5,5,5,5,5,3,2,5,4,5,2,1,2,5,5,1,80,92,14,9,11
"16095",16095,4,1,2,2,4,1,1,2,1,1,4,2,1,4,4,2,3,2,3,2,46,53,12,9,14
"16096",16096,4,4,3,4,3,2,4,2,4,4,3,5,5,4,4,5,3,4,5,4,76,68,12,7,17
"16097",16097,1,1,1,1,1,1,4,1,1,1,5,4,1,3,4,1,3,1,1,1,37,18,8,14,14
"16098",16098,1,4,3,2,3,4,3,4,1,1,4,4,2,5,3,4,3,2,5,1,59,71,5,7,14
"16099",16099,2,2,4,3,3,3,4,4,2,3,3,2,2,3,4,3,4,4,5,3,63,55,11,12,14
"16100",16100,2,2,2,2,1,2,3,1,1,1,1,2,1,1,3,3,2,4,4,1,39,28,13,12,15
"16101",16101,3,2,4,2,4,4,4,2,5,4,4,4,2,5,2,2,4,4,5,2,68,64,11,10,12
"16102",16102,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,5,1,30,32,13,10,10
"16103",16103,2,4,4,4,4,4,5,2,2,1,4,5,4,4,4,4,4,4,5,4,74,65,11,7,14
"16104",16104,4,4,5,3,5,5,5,5,2,2,5,2,5,3,3,5,5,4,5,3,80,89,7,8,13
"16105",16105,1,4,3,2,2,5,5,3,3,1,2,5,4,4,4,3,4,2,5,1,63,71,12,11,13
"16106",16106,1,1,1,1,2,1,4,1,1,1,4,2,1,2,1,1,2,4,5,1,37,27,13,14,14
"16107",16107,2,1,3,1,1,2,4,1,1,2,3,2,2,3,3,2,3,3,5,1,45,51,13,9,7
"16108",16108,3,1,4,5,4,5,5,2,1,4,5,1,1,5,2,5,2,3,5,4,67,76,12,10,11
"16109",16109,1,1,2,1,2,1,1,1,1,5,5,4,1,2,1,1,1,1,5,1,38,28,11,8,13
"16110",16110,1,2,2,1,4,4,2,2,1,2,4,5,1,2,3,1,2,1,5,1,46,43,13,12,8
"16111",16111,1,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,5,5,88,89,8,5,15
"16112",16112,1,1,1,1,1,2,1,4,1,5,5,1,1,5,1,1,5,5,5,1,48,38,5,9,12
"16113",16113,4,4,4,5,5,5,5,5,1,5,5,5,2,5,5,5,5,5,5,5,90,87,14,5,12
"16114",16114,4,5,4,5,4,5,5,2,3,4,5,5,5,5,3,5,5,5,5,3,87,98,7,5,15
"16115",16115,3,4,3,2,3,2,5,1,5,4,4,1,2,3,3,5,2,4,5,4,65,67,10,8,11
"16116",16116,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,1,5,5,4,94,88,14,4,11
"16117",16117,5,5,5,5,4,5,5,4,4,4,5,5,4,5,5,4,5,4,5,3,91,91,10,5,13
"16118",16118,4,4,4,4,3,4,4,4,5,5,5,5,4,4,4,5,4,4,5,4,85,89,10,10,13
"16119",16119,4,3,5,4,4,5,5,3,4,4,5,4,2,4,3,5,4,3,5,1,77,85,13,6,9
"16120",16120,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,2,1,5,5,2,87,92,11,4,17
"16121",16121,5,5,2,5,3,3,1,4,2,1,5,5,4,5,1,2,1,5,1,4,64,73,14,7,16
"16122",16122,3,3,4,2,3,3,4,4,1,2,5,1,4,2,1,2,5,3,5,2,59,53,10,9,20
"16123",16123,1,2,4,2,4,2,3,2,1,1,3,2,1,3,4,1,2,2,3,1,44,42,11,11,14
"16124",16124,2,4,4,4,4,5,5,4,2,4,4,5,2,3,4,4,4,5,4,1,74,66,11,11,7
"16125",16125,2,3,2,2,2,2,2,3,2,1,3,2,4,3,3,2,2,2,4,2,48,39,7,12,3
"16126",16126,4,4,3,3,5,4,3,3,5,5,2,5,4,5,4,4,2,4,5,4,78,83,13,9,13
"16127",16127,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,98,99,12,6,11
"16128",16128,3,2,2,2,4,4,4,2,1,4,5,4,4,3,2,2,4,4,5,3,64,76,10,14,14
"16129",16129,1,1,3,5,3,1,2,4,1,1,5,2,1,5,1,4,3,1,5,4,53,51,13,8,13
"16130",16130,2,1,1,2,3,2,4,3,1,3,4,2,2,3,3,1,5,2,5,1,50,34,13,9,14
"16131",16131,1,3,5,2,4,5,5,4,3,4,4,4,2,4,3,2,5,5,5,4,74,75,5,8,14
"16132",16132,5,5,4,5,5,5,5,5,5,1,5,5,5,5,3,5,1,5,5,2,86,99,14,8,10
"16133",16133,2,1,1,3,4,4,3,4,1,3,5,4,1,5,5,4,1,4,4,1,60,55,9,7,8
"16134",16134,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,96,104,14,8,11
"16135",16135,5,5,4,2,5,2,1,5,1,1,2,5,1,3,3,1,5,4,5,5,65,63,9,5,12
"16136",16136,5,4,5,3,5,5,5,4,2,5,5,4,4,4,5,5,5,4,5,2,86,96,9,12,12
"16137",16137,2,4,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,91,100,13,10,10
"16138",16138,1,2,1,5,4,5,5,1,1,2,3,4,4,3,1,5,5,1,1,1,55,46,13,13,10
"16139",16139,5,5,1,1,5,1,4,1,1,1,5,3,1,3,3,4,3,5,2,3,57,73,11,12,8
"16140",16140,2,1,1,1,5,4,4,2,1,1,1,2,2,4,2,4,2,2,5,1,47,64,12,13,12
"16141",16141,5,1,2,1,5,5,1,1,1,1,4,2,5,1,5,4,5,5,1,1,56,70,14,12,13
"16142",16142,5,4,5,5,4,3,5,4,2,4,5,4,2,3,4,5,4,2,5,1,76,92,13,10,16
"16143",16143,5,5,2,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,89,94,7,6,10
"16144",16144,5,4,2,2,4,2,4,5,5,2,3,2,3,2,4,2,2,3,5,1,62,73,13,5,16
"16145",16145,4,4,4,3,4,1,4,5,1,2,2,4,5,3,4,1,4,3,4,2,64,72,11,9,13
"16146",16146,4,5,1,2,5,2,1,5,1,1,4,5,5,4,4,5,4,4,4,4,70,62,11,7,12
"16147",16147,3,5,5,2,4,5,5,4,4,2,4,4,4,3,4,5,1,4,5,4,77,61,14,7,18
"16148",16148,2,1,1,4,4,4,1,2,1,1,3,5,2,5,3,2,1,3,5,1,51,56,7,6,15
"16149",16149,1,4,2,5,4,2,3,1,1,2,4,4,2,4,1,2,5,2,5,1,55,40,13,10,8
"16150",16150,5,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,5,4,5,1,91,89,9,12,10
"16151",16151,5,1,1,5,4,1,1,1,1,1,5,5,4,5,1,1,3,5,5,1,56,50,12,5,9
"16152",16152,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,3,5,5,5,90,70,12,9,13
"16153",16153,5,4,3,4,5,2,2,3,2,3,5,3,4,4,4,3,4,3,5,3,71,85,12,8,13
"16154",16154,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,3,94,90,10,7,13
"16155",16155,5,1,4,2,4,5,5,4,1,1,5,5,5,1,2,4,5,1,4,4,68,66,14,3,12
"16156",16156,3,4,5,5,5,5,5,5,1,4,5,4,4,5,3,4,4,4,5,1,81,80,14,9,14
"16157",16157,5,5,2,5,5,4,4,4,4,3,4,5,5,5,5,5,5,5,5,4,89,85,12,6,17
"16158",16158,1,1,1,3,2,2,2,1,1,1,5,1,1,2,1,1,5,4,5,1,41,34,13,13,12
"16159",16159,5,4,4,5,5,4,4,2,2,4,5,5,4,5,3,4,2,4,4,4,79,68,11,14,15
"16160",16160,4,5,4,1,4,3,4,5,1,1,4,4,1,1,1,4,2,5,1,1,56,74,14,9,12
"16161",16161,5,5,5,5,5,5,5,3,4,5,5,5,3,5,5,1,5,5,5,5,91,87,9,4,16
"16162",16162,3,3,5,5,5,1,2,4,2,5,5,5,5,5,4,5,5,4,3,5,81,91,13,12,10
"16163",16163,5,5,4,4,5,5,5,4,3,2,4,4,5,4,4,5,5,4,4,5,86,95,8,8,13
"16164",16164,2,2,4,3,4,5,5,3,2,1,5,2,2,5,3,1,3,3,5,1,61,70,13,10,14
"16165",16165,2,4,3,3,2,5,5,2,2,5,4,3,1,3,5,5,4,2,5,1,66,75,8,5,9
"16166",16166,4,4,4,5,4,5,5,3,3,4,5,3,4,4,4,5,5,5,3,3,82,84,11,7,7
"16167",16167,4,4,4,4,5,4,5,4,2,4,4,5,1,4,4,4,5,4,4,3,78,81,8,3,7
"16168",16168,1,1,1,1,1,1,5,1,1,4,5,1,1,1,2,1,1,4,5,1,39,44,12,12,10
"16169",16169,3,1,2,2,2,2,4,2,1,4,5,4,4,5,3,5,5,2,5,1,62,69,14,10,14
"16170",16170,2,1,1,1,1,4,4,4,1,1,5,2,1,2,1,1,4,4,5,1,46,39,14,14,12
"16171",16171,4,3,2,3,4,5,4,4,4,4,4,4,2,5,4,5,4,4,5,3,77,79,8,10,10
"16172",16172,4,5,1,4,4,2,5,2,2,4,5,5,4,4,4,5,4,5,5,3,77,73,9,6,16
"16173",16173,4,4,5,4,4,4,5,4,3,5,5,5,5,5,4,5,5,4,5,2,87,100,9,5,11
"16174",16174,2,2,2,5,4,2,3,4,2,2,4,1,2,3,2,5,3,2,2,1,53,47,10,9,14
"16175",16175,2,3,4,1,4,4,5,2,2,5,5,2,2,4,4,2,5,4,5,2,67,62,8,9,12
"16176",16176,3,1,2,4,5,1,4,4,3,1,4,3,3,4,3,5,3,1,5,4,63,59,13,4,6
"16177",16177,3,3,2,3,2,3,4,5,1,3,5,2,2,5,4,5,5,3,3,2,65,59,8,9,10
"16178",16178,3,4,2,1,4,2,3,3,1,1,1,4,5,3,3,1,3,3,3,3,53,71,10,8,13
"16179",16179,2,3,5,5,4,4,5,1,1,1,4,4,4,5,2,3,5,1,2,1,62,71,12,8,12
"16180",16180,2,2,3,3,3,4,4,1,2,1,4,1,2,3,2,5,4,1,4,1,52,52,13,9,7
"16181",16181,4,3,2,5,2,1,1,2,1,2,5,3,4,5,4,1,3,3,1,2,54,58,9,8,15
"16182",16182,4,1,1,2,5,2,3,3,1,2,3,5,4,1,3,1,2,5,4,2,54,59,11,9,11
"16183",16183,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,28,26,9,10,12
"16184",16184,3,2,4,3,4,4,3,2,1,3,4,2,3,4,2,2,3,2,4,1,56,59,12,7,7
"16185",16185,2,1,3,4,5,1,4,2,2,1,4,2,3,4,1,4,2,2,5,4,56,60,13,5,11
"16186",16186,1,2,2,1,5,2,4,2,1,2,4,1,1,4,4,1,2,4,5,1,49,38,12,12,13
"16187",16187,1,2,2,3,3,3,5,3,1,2,5,1,2,2,5,2,4,1,3,1,51,60,7,8,13
"16188",16188,4,5,5,5,5,4,3,5,3,1,5,5,5,5,4,5,5,5,5,1,85,86,7,7,12
"16189",16189,2,1,3,1,5,3,5,1,1,1,5,5,1,5,1,1,1,4,4,1,51,47,13,11,17
"16190",16190,2,2,3,3,2,2,3,3,1,2,3,1,3,3,3,1,5,2,4,1,49,34,10,9,7
"16191",16191,1,5,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,5,1,31,29,11,9,14
"16192",16192,4,5,5,2,4,5,5,4,4,5,4,2,2,5,3,5,5,5,5,1,80,80,14,4,11
"16193",16193,2,2,4,2,3,4,4,2,4,4,4,2,4,4,4,4,2,1,5,1,62,70,14,9,13
"16194",16194,4,4,5,5,5,5,5,2,4,4,5,3,4,4,5,5,5,4,5,4,87,99,13,3,11
"16195",16195,4,5,1,4,4,3,4,4,1,2,5,4,4,4,4,4,2,4,4,1,68,71,12,8,16
"16196",16196,5,5,5,5,5,5,4,5,4,4,5,5,4,2,1,4,5,5,5,2,85,79,11,6,5
"16197",16197,5,2,4,3,5,4,5,4,3,4,5,5,3,4,4,5,5,5,5,1,81,90,5,5,17
"16198",16198,2,1,2,2,2,4,4,4,1,2,5,2,1,4,3,2,2,3,2,2,50,38,9,12,10
"16199",16199,1,3,4,3,1,5,4,1,4,4,4,4,2,5,4,5,2,5,4,1,66,65,14,11,10
"16200",16200,2,4,4,2,4,5,4,1,1,1,4,1,1,2,4,5,2,4,5,1,57,55,12,12,14
"16201",16201,2,4,2,3,5,2,5,4,1,2,5,5,5,4,2,1,1,4,5,2,64,68,11,7,11
"16202",16202,3,3,2,4,1,3,3,4,2,2,4,4,4,4,4,4,2,4,4,2,63,60,11,8,11
"16203",16203,5,4,4,2,5,4,4,2,1,3,4,4,3,2,4,1,1,4,4,1,62,76,14,10,11
"16204",16204,3,4,4,3,5,5,5,4,3,5,4,4,4,4,5,5,5,1,4,2,79,82,14,4,12
"16205",16205,1,4,4,2,4,5,5,2,3,4,4,2,2,4,4,4,4,1,5,1,65,64,11,12,11
"16206",16206,4,5,1,5,5,4,1,4,1,3,5,5,1,5,5,4,2,4,1,2,67,83,12,8,8
"16207",16207,5,5,1,4,5,5,5,1,4,5,5,5,4,3,3,1,5,2,5,1,74,85,14,4,17
"16208",16208,1,1,1,1,4,3,1,1,1,1,4,2,2,3,2,4,3,4,2,2,43,61,9,6,14
"16209",16209,5,5,5,5,5,4,4,1,1,1,5,5,4,5,1,4,1,5,5,2,73,64,14,6,12
"16210",16210,1,4,5,3,5,2,5,1,1,1,5,5,1,5,4,4,5,2,4,5,68,52,14,12,9
"16211",16211,5,4,1,3,3,1,1,4,1,1,4,5,1,3,4,1,4,4,5,3,58,58,14,7,12
"16212",16212,4,4,2,2,2,4,4,3,1,1,2,2,3,3,4,4,3,4,3,2,57,60,9,10,12
"16213",16213,2,4,2,4,3,2,4,2,1,2,3,2,2,3,3,4,4,3,5,1,56,70,11,8,11
"16214",16214,5,4,3,3,5,3,5,4,4,4,1,5,5,4,2,4,5,5,5,3,79,94,4,8,16
"16215",16215,3,4,3,4,3,5,5,3,1,5,4,4,1,3,2,5,3,2,5,3,68,60,12,8,17
"16216",16216,1,1,4,5,5,5,5,1,1,1,5,4,1,2,1,5,5,1,5,1,59,61,13,10,10
"16217",16217,2,3,2,2,2,2,4,2,2,2,3,2,1,3,5,2,2,4,5,1,51,41,10,13,9
"16218",16218,4,1,5,5,5,2,5,5,2,4,5,5,3,3,2,5,3,4,2,2,72,77,11,5,16
"16219",16219,4,2,3,4,4,4,3,5,2,3,5,2,1,4,1,4,3,4,5,1,64,61,11,9,10
"16220",16220,5,5,5,4,5,5,1,4,4,5,5,5,3,5,5,5,4,5,2,4,86,88,7,4,18
"16221",16221,5,4,2,2,4,4,5,4,3,4,5,5,2,5,5,5,5,4,4,3,80,84,13,9,10
"16222",16222,2,2,5,2,4,5,5,2,2,4,5,4,2,4,5,4,4,4,5,4,74,79,4,2,9
"16223",16223,1,1,1,1,4,1,1,1,1,1,5,5,1,2,1,1,5,1,5,1,40,44,14,10,12
"16224",16224,4,3,2,2,4,3,4,2,1,2,4,4,3,4,2,3,5,4,1,1,58,76,12,11,10
"16225",16225,4,2,3,4,5,4,4,3,2,2,5,5,4,4,1,4,2,4,5,3,70,71,8,5,15
"16226",16226,1,1,5,3,1,2,3,1,1,4,3,1,1,3,1,3,1,5,3,1,44,56,9,14,7
"16227",16227,3,1,1,1,3,3,5,1,1,5,1,3,1,5,3,1,5,1,5,1,50,71,11,8,15
"16228",16228,3,5,2,5,4,4,4,3,1,3,4,5,1,5,4,4,3,4,5,1,70,77,14,8,14
"16229",16229,4,3,5,3,4,4,4,4,2,3,4,4,3,3,4,1,1,3,5,4,68,81,12,12,15
"16230",16230,3,4,2,2,2,4,5,3,1,4,5,3,3,3,4,2,5,4,5,1,65,66,10,13,10
"16231",16231,3,5,5,2,4,3,4,5,1,1,5,5,5,5,1,2,5,4,4,3,72,62,13,9,10
"16232",16232,2,1,2,2,4,3,3,3,2,3,5,4,1,3,4,5,3,4,5,1,60,46,14,6,13
"16233",16233,2,5,3,5,4,4,3,2,4,1,2,4,5,5,3,1,4,3,5,1,66,70,12,10,13
"16234",16234,4,4,4,3,5,5,5,5,3,4,4,4,4,3,4,5,4,4,5,5,84,79,12,5,17
"16235",16235,4,1,1,3,4,1,1,4,1,1,4,4,1,4,1,1,4,1,2,1,44,48,14,13,8
"16236",16236,3,3,4,1,3,4,5,4,1,3,4,4,2,5,4,5,5,2,5,1,68,56,14,12,13
"16237",16237,4,5,4,3,3,5,5,5,5,5,5,4,2,5,5,1,5,5,5,1,82,70,8,5,10
"16238",16238,4,1,4,5,4,4,5,2,1,5,5,5,4,5,5,4,5,4,5,1,78,79,14,2,11
"16239",16239,1,1,3,1,1,3,4,1,1,1,2,1,1,2,3,1,2,1,3,1,34,27,8,13,14
"16240",16240,4,2,2,4,1,4,4,3,1,4,5,4,4,4,4,4,4,2,5,3,68,81,13,6,9
"16241",16241,5,5,5,5,5,5,5,4,4,4,5,5,5,4,5,5,1,5,5,4,91,95,11,7,13
