"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"9162",9162,2,5,5,4,4,5,5,2,1,5,5,4,3,5,5,5,5,5,5,4,84,105,9,7,16
"9163",9163,5,1,5,2,5,3,4,4,3,5,5,4,1,2,5,2,3,5,2,1,67,62,14,9,10
"9164",9164,4,1,3,5,4,5,3,4,4,4,5,4,3,5,5,4,2,3,5,1,74,73,12,8,7
"9165",9165,1,1,1,3,5,2,4,3,1,1,4,2,3,4,2,2,3,3,5,1,51,54,14,9,12
"9166",9166,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,95,105,10,7,10
"9167",9167,5,5,2,5,4,2,5,5,3,2,4,4,1,5,5,4,3,3,4,1,72,77,10,12,5
"9168",9168,1,4,2,2,1,5,5,4,3,1,2,1,1,5,1,4,1,5,1,1,50,50,14,12,14
"9169",9169,1,4,4,4,4,4,5,4,2,4,4,4,4,5,5,2,5,5,5,4,79,80,12,10,13
"9170",9170,3,1,2,4,2,1,1,1,1,1,5,4,1,3,2,3,3,2,1,1,42,33,11,14,12
"9171",9171,1,2,4,1,3,4,4,1,1,1,4,1,4,1,3,4,1,1,4,1,46,30,11,13,11
"9172",9172,5,5,3,5,4,4,5,2,3,3,3,5,2,4,2,2,4,4,5,4,74,68,9,7,9
"9173",9173,2,5,4,2,2,1,4,5,1,1,3,2,1,4,5,5,4,5,5,1,62,57,9,8,19
"9174",9174,4,5,5,4,5,5,5,4,2,4,5,3,4,5,1,1,2,4,5,5,78,70,11,8,16
"9175",9175,1,4,1,2,3,2,2,3,1,1,4,4,1,4,3,4,3,4,5,1,53,33,9,8,12
"9176",9176,2,2,2,1,1,1,4,4,1,1,2,1,1,2,4,2,4,1,4,2,42,43,12,12,16
"9177",9177,5,5,5,3,4,5,5,1,3,5,5,5,3,4,3,5,5,5,5,1,82,101,8,9,16
"9178",9178,3,3,4,4,5,4,5,1,2,2,5,4,1,5,1,1,4,1,5,1,61,66,12,7,18
"9179",9179,5,1,5,2,5,1,2,1,1,1,5,4,4,2,1,2,1,4,1,4,52,48,12,11,15
"9180",9180,3,5,5,2,5,3,5,4,1,1,4,5,1,5,3,5,4,4,4,1,70,88,14,8,17
"9181",9181,4,4,4,2,4,5,5,4,3,4,4,5,3,4,4,5,5,5,5,3,82,81,13,13,14
"9182",9182,2,2,4,2,4,4,4,2,1,2,4,2,2,3,3,2,4,4,4,1,56,59,8,9,10
"9183",9183,4,4,2,4,3,4,4,1,1,2,2,5,1,4,5,1,4,5,1,1,58,64,11,12,14
"9184",9184,2,3,3,2,2,4,4,2,1,2,5,2,3,3,3,2,1,4,4,1,53,53,10,13,13
"9185",9185,4,4,2,2,3,3,2,4,2,3,4,4,4,2,4,3,2,5,4,2,63,57,9,9,13
"9186",9186,5,1,1,2,5,1,1,3,1,1,1,3,1,3,3,1,3,4,1,3,44,45,13,14,8
"9187",9187,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,98,101,14,7,11
"9188",9188,4,4,1,3,5,1,4,4,1,1,4,5,4,4,2,2,3,5,4,4,65,78,8,12,7
"9189",9189,2,4,4,4,4,4,4,2,2,4,4,2,2,4,4,2,3,4,5,2,66,74,9,9,12
"9190",9190,5,4,5,4,5,5,5,2,1,5,5,5,4,4,5,5,5,5,5,3,87,75,10,8,7
"9191",9191,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,97,9,2,8
"9192",9192,4,4,1,3,4,1,2,3,1,1,1,3,2,3,1,3,4,4,3,4,52,43,14,10,13
"9193",9193,5,4,2,2,4,1,2,1,4,4,2,2,5,1,4,4,1,5,3,3,59,50,14,12,17
"9194",9194,5,4,5,3,5,3,4,3,4,3,3,5,5,5,5,4,1,1,5,3,76,65,9,6,10
"9195",9195,5,5,2,3,5,4,4,4,4,4,4,5,4,5,4,5,4,5,5,4,85,76,10,5,14
"9196",9196,4,4,5,3,3,5,5,4,1,4,4,5,1,5,2,5,4,3,5,4,76,67,10,11,8
"9197",9197,4,1,4,3,2,5,5,2,2,4,5,4,1,3,1,5,5,4,5,1,66,52,12,11,11
"9198",9198,1,1,1,1,1,4,2,1,1,1,5,4,1,5,1,5,1,1,4,1,42,47,12,9,12
"9199",9199,2,1,4,2,2,2,1,1,1,1,2,1,2,3,1,1,2,1,3,1,34,28,13,14,10
"9200",9200,1,1,3,2,1,2,3,3,1,1,3,3,1,3,3,3,4,4,3,1,46,42,12,9,14
"9201",9201,3,3,2,3,4,1,4,5,2,2,4,3,3,3,3,2,3,3,2,1,56,55,10,10,14
"9202",9202,5,5,5,5,5,1,3,1,1,1,5,5,1,3,4,1,1,1,4,3,60,67,11,10,18
"9203",9203,4,5,5,3,5,3,5,5,4,3,5,5,2,5,4,5,1,5,5,2,81,83,12,3,9
"9204",9204,2,2,4,1,3,3,3,1,2,2,4,1,2,4,4,1,4,3,5,1,52,59,9,9,15
"9205",9205,5,3,5,1,5,5,5,5,2,1,2,4,5,1,2,4,5,3,1,3,67,79,12,4,16
"9206",9206,3,1,4,2,2,2,5,1,1,2,3,4,1,2,3,2,4,1,3,1,47,43,14,8,8
"9207",9207,5,5,1,3,5,5,5,2,4,5,4,5,5,2,5,5,1,5,5,4,81,91,12,4,17
"9208",9208,5,4,2,4,5,4,4,4,4,5,5,4,4,5,5,5,1,4,5,2,81,83,8,3,10
"9209",9209,3,4,3,2,5,4,3,2,3,2,4,5,5,3,2,5,3,4,5,2,69,75,4,12,11
"9210",9210,4,2,5,4,2,1,5,1,1,3,5,4,2,3,5,5,5,5,5,1,68,45,4,8,11
"9211",9211,1,1,1,3,1,1,1,1,1,1,3,1,1,5,1,1,5,3,3,1,36,18,14,6,21
"9212",9212,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,97,87,14,13,7
"9213",9213,5,1,1,1,4,1,1,5,1,1,5,1,3,1,1,4,2,4,5,1,48,37,11,10,18
"9214",9214,3,1,5,5,3,2,5,2,1,3,4,5,1,5,4,2,3,3,4,1,62,49,5,8,16
"9215",9215,5,5,4,5,3,5,5,4,4,4,5,4,4,5,4,2,5,4,5,2,84,71,10,5,16
"9216",9216,2,1,2,4,4,2,2,4,1,2,4,5,2,4,1,4,3,3,1,3,54,55,4,9,18
"9217",9217,5,5,1,4,3,4,5,5,3,3,5,2,4,3,4,4,2,5,5,4,76,88,13,7,10
"9218",9218,5,1,5,5,4,5,5,1,1,5,5,5,1,5,1,5,5,1,5,1,71,57,8,7,19
"9219",9219,2,5,4,5,2,5,5,4,4,4,5,4,4,4,4,4,2,4,4,1,76,89,13,9,13
"9220",9220,5,4,2,2,5,5,4,4,1,2,5,5,2,2,5,5,4,5,5,1,73,72,9,10,11
"9221",9221,1,1,1,1,1,5,5,1,1,4,3,1,1,1,4,1,5,1,3,1,42,52,14,12,15
"9222",9222,1,2,2,1,1,1,4,1,1,2,2,1,1,2,4,1,3,2,5,1,38,39,14,10,12
"9223",9223,1,3,5,5,4,5,1,5,4,5,5,5,5,3,1,1,5,5,5,5,78,84,11,4,13
"9224",9224,5,2,2,4,1,2,2,1,1,2,3,5,1,5,4,2,3,3,4,1,53,53,13,14,6
"9225",9225,4,4,4,5,4,5,4,4,3,3,4,4,4,4,3,5,1,5,5,4,79,73,11,10,16
"9226",9226,5,1,3,5,5,3,1,3,3,1,5,5,5,5,1,5,5,3,5,1,70,74,9,2,16
"9227",9227,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,94,92,14,7,8
"9228",9228,1,3,2,2,4,4,5,2,1,1,3,2,1,3,5,5,4,2,5,2,57,61,12,14,12
"9229",9229,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,2,94,93,13,5,17
"9230",9230,3,4,1,5,5,2,4,2,3,4,5,5,1,5,2,5,5,5,1,1,68,80,12,4,11
"9231",9231,5,3,1,2,5,1,1,1,1,3,2,5,1,3,5,5,5,5,5,1,60,70,12,14,15
"9232",9232,1,1,1,5,3,1,1,4,1,1,4,3,1,3,1,1,4,1,1,2,40,44,14,14,12
"9233",9233,2,4,5,4,3,4,4,2,3,5,5,1,3,5,2,5,5,3,1,1,67,64,11,13,10
"9234",9234,1,2,5,2,5,4,4,3,1,1,5,5,3,2,2,5,2,5,4,1,62,53,8,10,17
"9235",9235,2,4,3,2,2,1,4,2,2,2,4,2,1,2,4,1,4,3,5,1,51,32,6,11,18
"9236",9236,2,1,3,2,2,2,4,2,1,2,4,2,1,4,2,5,3,3,5,2,52,47,11,9,13
"9237",9237,1,2,2,2,4,2,2,3,1,1,2,5,1,5,2,5,1,4,4,2,51,59,14,9,12
"9238",9238,4,1,4,5,5,2,5,1,4,2,5,1,1,3,1,5,3,3,5,1,61,72,13,8,8
"9239",9239,3,1,3,3,1,5,5,1,1,1,5,5,1,5,1,5,3,1,5,1,56,64,14,2,15
"9240",9240,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,5,3,5,5,3,92,72,14,2,11
"9241",9241,5,3,5,5,4,5,5,4,3,4,4,5,3,5,4,4,5,4,3,5,85,85,8,6,18
