"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"8533",8533,3,1,3,2,2,1,1,3,1,2,5,2,2,4,1,3,5,4,2,3,50,53,9,10,6
"8534",8534,4,4,4,5,4,5,5,5,4,4,5,4,5,4,4,5,5,5,1,4,86,99,12,9,16
"8535",8535,4,4,5,3,1,5,5,5,3,5,5,5,2,4,3,5,1,4,5,3,77,75,14,14,9
"8536",8536,5,5,4,4,5,1,5,2,1,1,3,4,5,1,2,1,3,4,5,1,62,55,12,9,8
"8537",8537,4,4,4,3,4,3,1,5,3,3,3,5,2,5,5,4,4,2,5,2,71,69,13,9,13
"8538",8538,1,1,4,5,1,5,5,4,2,3,5,2,1,4,4,4,5,4,5,1,66,72,14,5,10
"8539",8539,4,3,5,4,5,5,5,2,1,4,5,2,4,5,5,5,4,2,5,1,76,77,13,9,11
"8540",8540,4,1,4,4,5,4,5,5,1,2,5,5,2,5,2,5,5,5,5,3,77,90,8,10,10
"8541",8541,4,4,3,1,4,2,3,1,2,2,4,5,4,5,5,3,5,5,4,4,70,60,10,10,15
"8542",8542,5,4,5,5,5,5,5,1,5,5,5,5,5,3,5,5,1,1,5,5,85,86,6,2,9
"8543",8543,5,5,5,5,5,3,5,4,2,1,5,4,5,4,3,4,3,4,5,4,81,72,14,2,13
"8544",8544,2,2,5,3,4,5,5,2,2,2,4,5,2,4,4,4,4,2,5,4,70,71,14,11,10
"8545",8545,1,1,2,5,1,4,1,1,4,5,2,1,1,4,1,4,5,1,1,1,46,31,10,8,12
"8546",8546,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,4,3,1,30,21,13,10,8
"8547",8547,2,2,4,1,2,2,3,2,3,2,4,1,2,2,4,2,3,2,1,1,45,46,13,10,14
"8548",8548,3,1,1,3,5,2,2,1,1,1,5,5,4,5,1,4,1,3,5,3,56,50,13,10,7
"8549",8549,4,1,2,1,4,4,4,3,1,5,2,5,1,2,5,2,5,5,5,1,62,65,4,8,14
"8550",8550,4,3,5,5,5,4,5,5,3,4,4,5,4,5,5,4,3,5,5,3,86,89,11,5,14
"8551",8551,3,1,1,1,3,1,3,5,1,1,5,1,1,2,1,1,5,3,5,2,46,49,13,13,11
"8552",8552,5,5,4,2,5,4,4,1,2,2,5,5,4,5,5,4,5,2,5,3,77,76,9,7,13
"8553",8553,3,3,5,4,5,5,5,1,4,4,5,2,4,5,5,5,5,5,5,1,81,79,12,9,16
"8554",8554,4,2,1,5,4,4,5,4,2,2,4,2,2,4,4,3,3,5,5,1,66,69,8,9,15
"8555",8555,3,4,5,5,4,5,5,3,2,5,5,4,4,5,4,5,5,5,5,1,84,86,14,3,11
"8556",8556,1,2,1,3,4,2,3,1,1,2,5,4,1,5,5,4,5,2,4,3,58,62,5,6,9
"8557",8557,4,4,4,5,3,3,5,4,4,4,4,5,5,5,5,5,4,4,5,5,87,82,11,8,7
"8558",8558,5,4,5,4,4,5,5,5,3,5,5,5,4,4,5,5,5,4,5,4,91,87,9,8,6
"8559",8559,2,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,5,1,5,1,33,33,11,14,14
"8560",8560,1,1,1,2,1,1,2,4,1,1,5,1,1,5,1,5,5,4,1,1,44,45,14,12,9
"8561",8561,2,5,1,1,2,1,4,1,1,3,5,4,1,1,2,5,3,3,5,1,51,54,11,9,9
"8562",8562,5,5,5,4,5,4,4,5,4,4,5,5,5,4,5,5,2,5,4,5,90,82,13,11,10
"8563",8563,3,2,4,2,3,4,4,1,1,2,5,2,2,3,4,1,5,4,5,1,58,55,12,9,8
"8564",8564,2,1,4,4,1,4,4,4,3,4,5,2,2,4,4,5,4,5,5,1,68,63,13,12,13
"8565",8565,4,2,1,3,5,1,4,5,1,2,4,1,1,2,1,2,1,5,5,1,51,55,14,12,13
"8566",8566,3,4,4,5,5,5,5,3,3,2,5,4,4,4,3,5,4,2,5,3,78,83,9,5,18
"8567",8567,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,5,97,96,14,9,14
"8568",8568,3,5,2,5,5,3,5,5,3,4,4,3,1,5,5,5,1,3,5,5,77,62,14,5,8
"8569",8569,2,3,2,2,4,3,3,2,2,2,3,3,4,3,3,2,2,3,5,2,55,38,12,10,13
"8570",8570,5,5,4,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,2,93,94,14,7,9
"8571",8571,4,4,5,5,5,5,1,4,2,4,5,5,4,5,4,5,5,4,5,1,82,80,7,5,18
"8572",8572,5,5,4,5,5,5,5,3,5,3,3,5,3,5,3,3,4,5,5,3,84,77,14,7,10
"8573",8573,5,5,4,2,5,5,5,3,1,5,5,5,1,5,5,5,5,5,5,3,84,66,11,10,10
"8574",8574,4,1,4,4,1,4,4,2,1,4,5,3,1,4,1,4,5,1,4,1,58,64,11,8,15
"8575",8575,2,3,2,5,5,2,3,2,2,3,4,5,3,5,1,4,4,5,1,5,66,66,14,8,15
"8576",8576,1,3,2,3,1,5,4,4,1,2,5,4,1,4,1,1,4,1,5,3,55,54,14,8,12
"8577",8577,5,5,1,3,4,3,3,5,3,1,5,5,5,5,1,1,1,5,5,5,71,67,8,7,14
"8578",8578,5,5,5,5,5,2,5,5,1,4,5,5,4,5,1,5,5,1,5,4,82,84,14,4,15
"8579",8579,5,4,3,4,5,2,5,2,1,4,2,5,4,5,5,2,5,4,5,1,73,73,10,7,11
"8580",8580,5,5,4,4,3,4,2,5,2,5,5,5,4,5,5,4,3,5,3,4,82,85,11,6,12
"8581",8581,5,5,5,2,5,5,5,5,3,3,4,5,5,5,5,5,5,5,5,4,91,102,12,3,11
"8582",8582,2,2,1,2,2,2,3,4,2,2,2,3,2,3,2,3,2,4,5,1,49,60,13,10,14
"8583",8583,2,1,5,4,3,2,4,1,3,1,4,4,1,2,2,1,3,1,1,1,46,54,8,5,5
"8584",8584,2,1,1,2,4,4,5,1,1,4,5,4,1,5,1,4,4,4,5,1,59,59,13,10,9
"8585",8585,4,5,5,5,4,4,4,4,3,3,4,5,5,5,3,3,5,4,5,3,83,75,9,5,13
"8586",8586,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,96,93,12,3,6
"8587",8587,4,5,5,5,4,5,3,4,3,1,5,4,1,5,2,5,3,2,3,1,70,62,9,10,10
"8588",8588,2,1,5,5,1,4,5,1,5,5,5,5,1,4,5,4,2,5,5,1,71,71,11,3,16
"8589",8589,1,2,4,2,1,4,5,1,1,2,4,2,2,2,4,4,3,5,5,1,55,53,10,9,15
"8590",8590,4,4,4,2,4,2,5,4,2,5,5,2,4,5,5,2,4,4,1,3,71,67,10,8,11
"8591",8591,1,2,3,3,4,2,4,3,2,3,4,3,1,4,3,4,5,3,5,1,60,64,12,11,13
"8592",8592,2,5,4,3,4,2,4,4,1,3,4,2,3,2,4,2,3,4,4,1,61,63,6,11,12
"8593",8593,4,4,3,5,2,3,5,2,2,2,5,4,2,4,2,4,4,5,5,4,71,67,13,8,9
"8594",8594,5,5,1,4,5,2,1,5,2,1,5,5,3,3,5,4,3,4,4,3,70,62,11,9,13
"8595",8595,5,5,5,5,5,5,5,5,3,1,5,5,5,5,4,5,5,5,5,1,89,91,9,11,16
"8596",8596,1,1,4,3,5,5,5,2,3,4,5,4,3,4,4,5,3,3,4,1,69,69,11,8,10
"8597",8597,1,4,2,4,1,1,5,1,1,1,5,3,1,5,4,2,5,3,1,1,51,50,12,6,9
"8598",8598,2,2,3,4,3,2,4,3,1,2,4,2,2,4,3,4,3,3,5,3,59,53,12,9,8
"8599",8599,5,5,5,5,5,1,5,5,3,3,5,5,3,5,1,1,5,1,1,1,70,74,11,7,9
"8600",8600,1,4,4,3,1,5,5,1,1,1,5,4,3,3,5,5,4,5,5,1,66,82,14,10,14
"8601",8601,4,5,5,5,4,5,5,5,3,5,5,5,5,5,4,5,5,5,5,1,91,101,11,10,17
"8602",8602,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,101,14,4,12
"8603",8603,2,1,4,1,3,2,4,5,1,1,5,1,5,3,3,1,3,5,1,2,53,56,12,9,16
"8604",8604,1,1,2,2,4,2,4,1,1,1,4,4,1,2,4,2,2,2,5,2,47,39,12,7,8
"8605",8605,5,3,1,2,3,3,4,2,1,4,4,5,4,5,4,4,5,4,5,1,69,67,13,10,11
"8606",8606,1,2,1,2,3,1,1,4,1,1,5,4,1,5,1,1,4,4,5,4,51,49,14,7,7
"8607",8607,5,5,2,5,5,3,5,5,1,1,5,5,5,5,1,4,5,5,5,5,82,84,11,6,11
"8608",8608,1,2,3,4,2,2,2,4,1,2,5,4,1,4,1,5,3,4,5,1,56,64,9,9,16
"8609",8609,5,5,1,5,5,5,5,5,3,5,1,5,5,5,5,5,1,5,3,5,84,98,10,12,14
"8610",8610,4,1,5,5,4,2,2,2,1,5,4,5,1,5,1,4,2,1,1,1,56,65,11,13,10
"8611",8611,2,5,1,3,5,2,2,2,1,3,3,4,1,4,4,1,2,2,5,5,57,67,9,13,12
"8612",8612,1,4,4,1,4,5,4,1,1,5,5,1,1,1,4,2,5,1,5,1,56,56,9,13,11
"8613",8613,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,98,102,8,4,13
"8614",8614,1,4,2,4,1,3,4,1,1,3,4,1,4,1,4,1,4,4,5,4,56,67,12,7,9
"8615",8615,4,2,4,3,4,4,4,1,1,3,4,1,1,1,2,4,3,4,5,2,57,53,10,8,14
"8616",8616,2,4,5,4,4,5,5,4,5,5,5,4,4,4,4,5,5,4,5,4,87,78,10,6,10
"8617",8617,1,1,3,1,1,3,4,2,1,1,4,1,1,4,1,1,2,3,5,1,41,46,6,6,10
"8618",8618,5,5,4,2,4,5,5,3,4,5,5,5,2,5,4,5,5,4,5,4,86,81,11,8,7
"8619",8619,5,1,1,5,5,1,1,5,1,3,5,5,1,5,1,1,5,4,1,5,61,68,5,4,13
"8620",8620,5,4,1,4,4,2,2,4,4,4,4,5,4,5,4,5,5,4,4,4,78,76,8,8,16
"8621",8621,1,1,1,5,1,5,5,1,1,1,5,1,1,5,1,1,5,5,5,1,52,62,12,14,1
"8622",8622,4,4,2,4,3,1,4,4,2,2,3,4,3,4,4,2,4,5,5,1,65,66,8,7,10
"8623",8623,1,1,1,1,4,2,1,5,1,1,5,5,1,5,2,5,5,4,5,5,60,55,3,8,10
"8624",8624,4,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,5,4,3,1,36,25,13,7,12
"8625",8625,2,4,4,3,5,4,5,5,3,4,4,5,4,4,4,4,5,2,5,2,78,81,8,4,13
"8626",8626,5,5,5,5,5,4,5,5,5,5,5,4,5,5,1,5,5,5,5,5,94,100,12,7,6
"8627",8627,5,5,5,3,5,5,5,5,3,5,5,4,4,5,5,5,5,4,5,3,91,85,14,8,10
"8628",8628,1,2,2,3,1,3,4,1,1,2,4,3,1,1,3,2,1,2,3,1,41,51,10,11,7
"8629",8629,1,2,3,4,4,3,5,1,2,2,3,2,1,3,4,4,4,3,5,1,57,53,13,10,11
"8630",8630,5,5,2,5,5,4,5,5,2,2,5,5,5,4,4,2,5,4,5,5,84,86,11,5,12
"8631",8631,3,4,4,3,3,3,4,2,1,4,4,5,4,4,4,4,3,2,4,1,66,63,10,9,9
"8632",8632,5,5,4,4,5,5,5,4,4,4,5,5,2,5,4,5,1,4,5,3,84,83,13,12,12
"8633",8633,5,4,3,4,2,2,4,5,2,3,5,2,4,4,5,4,5,5,5,2,75,77,7,11,9
"8634",8634,5,4,2,2,4,1,5,3,1,1,5,1,2,4,1,5,1,1,5,3,56,51,14,11,13
"8635",8635,5,4,4,4,4,5,4,4,3,5,5,5,5,4,3,5,5,5,5,4,88,94,12,6,7
"8636",8636,3,5,4,5,4,4,5,2,3,3,5,5,4,5,5,1,5,5,5,1,79,85,10,3,14
"8637",8637,4,3,4,2,2,5,5,2,3,2,5,2,5,5,4,3,5,4,5,1,71,81,12,7,9
"8638",8638,5,5,5,2,4,2,5,2,3,5,4,5,4,5,5,5,5,5,4,3,83,73,13,5,10
"8639",8639,4,4,2,3,3,3,3,3,2,4,3,4,3,4,4,3,3,4,5,3,67,61,11,6,12
"8640",8640,2,1,1,2,2,1,4,1,1,4,5,4,1,5,5,1,4,1,1,1,47,44,14,10,16
"8641",8641,4,4,2,2,2,4,2,5,2,2,4,4,4,5,4,2,5,5,4,5,71,71,13,13,14
"8642",8642,5,1,4,2,4,4,4,1,1,1,5,4,1,2,4,5,5,4,2,1,60,53,9,5,8
"8643",8643,5,1,5,4,5,2,5,4,2,5,5,1,4,5,5,1,5,5,5,1,75,68,7,4,12
"8644",8644,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,120,14,4,15
"8645",8645,2,1,2,5,3,1,2,4,1,1,4,4,2,4,1,2,2,2,5,2,50,39,14,6,13
"8646",8646,4,2,4,4,4,2,4,4,2,4,4,4,4,4,5,2,2,4,4,2,69,63,13,8,14
"8647",8647,5,5,3,5,5,2,2,3,1,1,5,5,2,5,3,5,5,5,5,5,77,67,13,5,11
"8648",8648,1,2,4,2,2,1,2,1,1,5,3,2,1,2,3,1,3,3,3,1,43,53,11,10,11
"8649",8649,4,4,1,3,4,3,5,2,3,2,2,4,3,4,4,4,4,4,1,1,62,55,13,9,14
"8650",8650,4,5,5,4,4,5,5,4,3,4,4,5,4,4,5,3,5,1,5,3,82,89,14,13,12
"8651",8651,2,4,2,3,5,4,5,5,4,2,5,1,4,5,4,5,5,1,5,5,76,90,11,6,11
"8652",8652,4,2,4,1,5,4,1,4,1,1,2,2,2,2,1,4,1,4,1,4,50,58,9,10,13
"8653",8653,4,5,3,4,5,4,4,5,4,3,5,4,5,5,4,5,3,4,5,5,86,75,3,3,13
"8654",8654,4,4,4,1,2,1,3,1,1,1,1,4,1,1,5,1,3,4,4,1,47,56,14,9,16
"8655",8655,4,2,1,2,2,1,2,3,1,1,4,4,1,5,2,2,3,2,2,2,46,56,10,13,10
"8656",8656,1,2,1,1,2,2,3,3,1,1,3,1,1,3,3,5,2,1,2,1,39,36,6,10,9
"8657",8657,3,3,4,2,4,5,5,3,2,2,5,3,1,4,5,5,5,4,5,1,71,75,11,10,8
"8658",8658,3,4,2,4,4,5,5,4,2,4,5,5,2,2,5,4,4,5,5,1,75,84,12,3,11
"8659",8659,3,5,4,4,4,5,2,4,2,4,5,4,5,5,5,5,4,5,5,1,81,91,12,12,14
"8660",8660,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,99,14,4,8
"8661",8661,4,5,4,5,1,5,4,5,4,4,5,5,5,4,5,4,5,5,4,5,88,89,12,7,19
"8662",8662,5,5,3,4,5,5,5,5,5,5,5,5,4,5,5,5,1,5,4,5,91,86,14,5,11
"8663",8663,5,4,5,4,4,5,5,5,4,5,5,5,5,5,4,5,4,4,5,5,93,83,9,6,12
"8664",8664,1,2,1,1,3,2,1,1,1,1,3,2,1,1,2,3,3,1,3,1,34,38,12,13,11
"8665",8665,1,3,5,5,4,4,5,4,1,1,5,5,1,3,1,5,5,5,5,3,71,73,4,2,10
"8666",8666,2,4,2,4,3,4,4,1,1,3,4,2,2,4,3,4,3,4,5,1,60,61,12,7,16
"8667",8667,1,1,1,5,5,5,1,5,1,1,5,1,1,5,1,5,1,1,5,3,54,40,12,12,13
"8668",8668,5,2,4,4,5,1,4,5,1,2,5,5,5,5,4,4,1,4,2,4,72,73,12,7,9
"8669",8669,1,1,5,1,1,1,1,1,1,1,5,5,2,5,1,5,1,1,5,1,45,53,10,5,10
"8670",8670,3,2,1,3,4,2,2,2,1,1,2,4,2,3,2,2,2,2,3,1,44,44,13,12,11
"8671",8671,1,1,2,2,2,2,2,1,1,2,5,1,3,3,2,3,4,1,5,1,44,51,14,9,15
"8672",8672,1,5,5,2,5,5,5,3,2,4,5,4,1,5,4,5,5,5,5,1,77,79,11,8,11
"8673",8673,1,1,2,1,1,1,1,1,1,1,5,1,1,3,1,5,2,4,1,1,35,45,8,10,13
"8674",8674,5,1,4,4,1,1,2,1,1,2,5,1,1,5,1,2,1,1,1,1,41,50,9,12,11
"8675",8675,5,5,1,2,1,5,5,1,2,4,5,5,5,3,5,5,5,3,5,1,73,90,12,4,9
"8676",8676,1,1,2,1,1,2,2,2,1,2,5,1,1,3,1,5,5,1,5,1,43,30,12,10,10
"8677",8677,2,2,2,2,2,2,4,4,1,3,1,4,2,2,4,2,3,2,1,2,47,52,11,10,10
"8678",8678,2,1,1,2,2,4,4,1,1,1,3,4,1,3,1,5,1,1,3,1,42,49,10,9,7
"8679",8679,2,2,5,4,4,3,5,4,3,4,5,5,1,4,1,4,2,4,4,4,70,87,13,6,17
"8680",8680,2,4,5,5,5,5,5,3,3,4,5,2,4,5,5,5,5,5,5,2,84,80,12,4,19
"8681",8681,4,4,4,5,5,4,5,5,4,4,5,5,4,4,4,4,4,4,1,1,80,93,8,4,10
"8682",8682,2,1,3,2,3,4,4,2,1,3,4,4,4,4,2,3,2,4,3,2,57,52,9,9,15
"8683",8683,2,3,4,3,2,1,5,1,1,1,3,1,1,4,5,5,4,5,5,1,57,44,8,12,8
"8684",8684,3,1,3,1,5,1,1,5,1,3,5,5,5,5,1,1,1,5,5,5,62,52,14,8,8
"8685",8685,4,4,2,2,5,4,4,2,2,3,3,4,4,5,5,2,1,2,2,1,61,64,12,13,9
"8686",8686,1,4,3,3,4,2,4,4,3,2,5,5,4,4,2,4,4,4,5,1,68,63,14,9,11
"8687",8687,2,4,3,2,4,3,2,4,1,2,4,5,2,3,5,4,4,5,5,2,66,63,8,8,10
"8688",8688,1,4,3,1,1,2,3,4,1,2,1,2,4,4,2,2,5,1,5,1,49,46,6,11,9
"8689",8689,5,5,5,5,5,5,5,5,3,1,5,5,2,5,1,5,3,5,3,5,83,86,14,6,18
"8690",8690,1,1,1,2,1,1,4,1,5,1,5,1,1,4,1,2,1,1,4,1,39,60,13,14,11
"8691",8691,1,1,4,1,2,4,4,1,1,1,4,1,1,4,1,4,1,2,5,1,44,38,14,7,10
"8692",8692,5,5,3,4,4,2,4,5,2,3,5,5,5,3,5,2,3,5,5,3,78,83,11,12,13
"8693",8693,5,1,2,3,3,1,1,1,1,1,3,1,3,5,4,3,2,1,4,1,46,53,12,9,6
"8694",8694,1,1,5,1,1,1,1,4,1,1,3,1,1,2,5,1,1,1,5,1,38,38,9,9,13
"8695",8695,5,2,2,5,5,4,4,2,1,1,5,5,5,5,4,5,5,4,5,5,79,86,14,9,12
"8696",8696,4,5,2,4,5,5,5,2,4,5,4,4,4,4,1,5,5,2,4,3,77,56,11,8,10
"8697",8697,3,4,5,4,3,4,2,1,1,3,5,5,3,5,1,3,3,1,5,4,65,65,10,9,15
"8698",8698,2,4,1,2,4,1,2,2,1,2,5,1,1,2,5,1,5,4,5,3,53,56,14,6,11
"8699",8699,2,1,5,2,3,3,5,1,1,2,1,2,1,1,5,2,4,4,4,1,50,40,5,9,14
"8700",8700,4,2,2,3,4,4,5,3,3,3,4,5,3,4,4,4,4,4,5,3,73,75,11,9,7
"8701",8701,5,5,5,5,5,5,5,5,5,1,5,5,5,5,3,3,5,5,5,1,88,93,14,10,4
"8702",8702,5,4,2,4,5,5,5,2,4,5,5,5,4,4,4,4,1,5,5,1,79,94,10,14,10
"8703",8703,5,5,2,5,5,1,4,1,1,1,5,5,5,3,5,1,5,5,5,5,74,77,9,9,9
"8704",8704,3,1,4,4,4,4,4,2,1,4,3,5,3,4,1,4,3,1,5,4,64,73,13,7,12
"8705",8705,1,1,1,1,3,1,2,1,1,1,4,4,1,5,3,1,2,2,5,1,41,34,14,8,15
"8706",8706,3,5,5,4,4,5,5,4,4,3,5,4,4,5,4,5,5,5,5,3,87,87,11,9,14
"8707",8707,1,2,5,2,2,2,5,5,5,5,5,4,2,5,5,1,5,5,5,1,72,64,14,13,3
"8708",8708,2,2,1,4,2,1,1,5,2,4,1,3,1,4,1,1,1,4,3,4,47,27,12,10,15
"8709",8709,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3,5,90,83,13,4,12
"8710",8710,5,4,5,5,5,4,5,5,3,3,5,5,4,5,4,5,5,4,4,4,89,87,11,10,10
"8711",8711,4,4,3,4,4,4,4,2,2,4,4,4,5,4,4,4,5,4,5,2,76,68,6,4,9
"8712",8712,5,2,4,4,4,2,4,2,4,4,4,5,1,5,4,1,4,4,5,4,72,63,7,8,15
"8713",8713,2,4,2,2,4,4,5,2,2,3,2,2,2,4,4,2,2,2,5,2,57,76,11,9,13
"8714",8714,5,1,5,5,3,5,5,1,5,5,5,4,1,5,5,5,5,5,1,4,80,90,8,9,14
"8715",8715,3,4,3,3,4,2,4,4,3,1,5,2,4,4,4,5,5,4,5,3,72,80,9,9,12
"8716",8716,5,4,2,2,4,2,4,5,3,4,4,5,4,4,4,4,3,5,5,3,76,84,12,5,10
"8717",8717,1,4,5,1,1,1,5,1,1,4,2,1,1,1,1,1,1,3,4,1,40,36,13,11,17
"8718",8718,1,1,1,5,5,1,1,5,1,1,5,5,5,4,1,3,5,4,5,1,60,56,14,9,9
"8719",8719,3,1,4,2,4,4,5,1,3,2,4,5,3,3,3,3,4,4,5,1,64,64,11,4,13
"8720",8720,1,1,2,2,3,1,2,1,1,1,4,4,1,5,1,2,2,1,3,2,40,48,14,11,11
"8721",8721,4,3,3,3,4,4,4,4,3,3,4,3,3,4,3,3,3,4,4,3,69,89,11,9,15
"8722",8722,2,4,4,4,5,3,5,2,5,4,4,4,5,5,5,2,3,4,4,1,75,92,12,8,8
"8723",8723,5,5,3,4,5,5,5,3,3,5,5,4,2,5,5,5,5,5,5,4,88,82,9,5,14
"8724",8724,3,2,4,1,2,4,4,2,1,5,5,2,2,5,4,4,4,1,5,2,62,59,12,11,12
"8725",8725,5,5,3,3,3,2,3,5,3,3,4,5,4,5,3,4,3,2,3,1,69,71,8,7,8
"8726",8726,1,1,1,1,5,1,2,1,1,1,3,1,1,3,4,3,1,1,3,1,36,39,11,11,7
"8727",8727,4,4,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,95,107,8,7,12
"8728",8728,5,3,2,2,5,4,2,5,3,2,4,4,5,5,4,5,3,5,4,2,74,67,12,12,12
"8729",8729,5,1,1,4,4,2,4,5,1,1,2,5,1,5,4,5,4,4,4,3,65,62,13,8,9
"8730",8730,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,98,110,12,4,11
"8731",8731,4,4,5,5,4,5,5,3,4,2,4,4,1,5,3,3,4,3,5,1,74,73,11,9,10
"8732",8732,2,5,2,3,3,3,3,4,2,2,3,5,3,4,4,4,1,4,5,2,64,49,6,8,17
"8733",8733,4,5,4,5,4,4,4,3,3,4,5,5,4,5,5,5,5,5,5,3,87,66,12,5,5
"8734",8734,5,4,3,3,4,4,5,2,1,2,5,4,2,4,3,3,5,4,5,1,69,65,10,4,13
"8735",8735,5,4,3,3,2,2,5,4,3,4,5,5,3,5,5,4,3,2,4,2,73,68,12,4,15
"8736",8736,5,4,4,4,4,5,5,4,4,4,5,4,5,4,5,2,3,3,5,4,83,91,9,7,15
"8737",8737,3,1,3,3,5,2,4,3,1,1,4,5,4,4,2,2,3,3,5,4,62,67,6,14,15
"8738",8738,4,1,2,2,2,1,1,1,1,1,5,4,5,2,2,2,5,1,4,5,51,30,10,9,13
"8739",8739,5,4,4,3,3,4,5,4,4,3,4,4,4,2,4,5,5,4,5,1,77,77,14,8,9
"8740",8740,5,1,5,5,4,4,5,4,5,4,4,5,5,3,5,2,5,3,5,1,80,90,9,7,13
"8741",8741,5,4,4,4,5,1,4,4,1,4,5,5,1,5,4,5,2,5,4,2,74,55,9,8,9
