"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"15540",15540,4,5,3,5,5,5,5,3,2,4,5,5,4,3,4,5,5,4,5,2,83,78,11,6,8
"15541",15541,2,2,4,2,4,2,5,1,3,2,1,4,4,5,5,5,5,4,4,4,68,55,13,12,14
"15542",15542,4,2,3,2,3,3,3,3,1,3,3,2,2,1,1,4,3,3,4,1,51,58,13,9,9
"15543",15543,2,1,4,4,2,2,4,2,2,2,4,2,1,5,1,1,5,2,4,1,51,38,8,6,11
"15544",15544,4,2,2,2,2,2,3,4,1,2,5,3,1,5,3,2,4,2,3,1,53,63,9,10,12
"15545",15545,1,1,5,4,4,2,4,2,1,1,5,5,1,5,1,5,2,4,5,1,59,57,10,9,4
"15546",15546,2,2,1,2,4,4,4,4,2,2,2,4,1,4,4,5,2,2,4,1,56,51,6,9,11
"15547",15547,5,5,2,5,4,5,5,5,3,4,5,5,5,5,4,5,4,4,5,4,89,78,8,8,13
"15548",15548,2,2,3,3,1,2,3,2,1,1,5,1,1,2,4,1,4,2,5,1,46,53,13,10,13
"15549",15549,1,5,2,2,1,2,5,4,1,1,4,5,4,3,4,2,4,4,5,1,60,61,13,7,15
"15550",15550,2,3,4,2,2,2,3,2,1,1,2,3,2,2,3,2,2,2,4,1,45,35,12,11,13
"15551",15551,2,4,4,4,2,4,4,4,2,4,4,4,5,3,4,3,5,4,5,2,73,67,12,7,13
"15552",15552,5,2,2,1,4,4,1,4,1,1,5,5,4,5,1,5,5,1,5,1,62,51,13,5,9
"15553",15553,2,2,2,1,4,2,5,2,1,1,4,4,1,1,4,3,4,1,5,4,53,58,13,13,13
"15554",15554,4,4,2,4,4,2,4,5,2,3,5,5,1,5,1,3,4,4,5,3,70,60,5,7,14
"15555",15555,2,4,3,5,2,5,4,4,3,1,4,2,1,4,4,5,4,4,5,1,67,82,11,10,12
"15556",15556,2,2,5,2,4,2,5,4,1,2,5,2,4,2,4,5,4,4,4,1,64,59,12,11,9
"15557",15557,3,4,5,4,3,4,5,3,1,3,5,2,4,4,4,2,5,4,5,2,72,81,10,9,4
"15558",15558,3,3,4,2,5,3,4,3,3,2,5,4,4,4,3,3,1,5,5,3,69,74,11,9,10
"15559",15559,4,5,2,2,4,1,1,1,2,4,5,5,4,2,4,4,5,4,5,5,69,62,9,8,11
"15560",15560,2,1,5,1,1,2,2,1,1,1,2,2,2,2,5,1,1,2,5,5,44,55,9,12,7
"15561",15561,5,5,4,3,4,5,5,2,4,5,5,4,4,5,5,4,4,2,5,2,82,90,14,12,11
"15562",15562,4,4,4,2,5,4,4,2,1,2,4,4,3,2,3,4,2,5,5,3,67,69,11,8,16
"15563",15563,5,5,5,4,5,5,5,4,4,5,5,2,2,5,5,4,5,4,5,2,86,75,12,4,14
"15564",15564,2,4,3,5,3,3,5,2,4,4,5,1,4,5,4,5,1,5,5,3,73,78,14,9,11
"15565",15565,1,3,3,3,4,5,5,3,1,1,5,5,4,4,4,5,5,4,5,1,71,47,10,11,10
"15566",15566,1,5,5,1,3,5,5,1,1,5,5,4,5,5,4,1,5,2,5,2,70,83,12,12,9
"15567",15567,2,2,5,5,5,5,5,5,2,2,5,5,5,3,4,5,5,5,5,5,85,62,14,4,11
"15568",15568,5,4,5,4,5,5,5,5,5,5,4,5,5,4,1,4,2,5,5,5,88,89,10,11,10
"15569",15569,1,2,5,1,1,2,2,2,1,1,3,1,2,2,4,4,3,2,4,1,44,52,14,9,4
"15570",15570,4,4,4,4,5,2,4,4,2,4,4,4,4,3,5,4,5,4,4,1,75,67,13,10,12
"15571",15571,5,4,4,5,4,4,4,4,1,1,5,5,4,5,5,5,4,2,5,1,77,78,5,4,8
"15572",15572,5,5,5,5,1,5,5,5,5,4,5,4,4,3,5,2,5,5,5,1,84,78,9,5,15
"15573",15573,2,4,2,2,5,4,1,3,1,1,2,4,4,2,4,3,4,3,4,3,58,69,12,14,11
"15574",15574,3,2,2,2,1,4,5,1,2,2,4,1,2,5,4,1,4,1,5,1,52,62,13,10,10
"15575",15575,4,1,3,2,4,4,2,4,1,2,5,4,3,4,2,4,4,5,4,2,64,69,9,7,9
"15576",15576,4,5,3,3,4,4,4,4,3,4,4,5,3,4,4,5,4,4,4,4,79,87,7,9,11
"15577",15577,4,4,4,3,5,5,5,4,2,4,5,4,4,5,3,5,3,5,5,4,83,77,10,7,15
"15578",15578,5,5,5,1,5,1,1,5,1,1,5,1,2,2,5,1,4,2,1,5,58,46,12,9,11
"15579",15579,3,3,5,5,3,2,5,3,2,3,4,1,1,3,3,5,5,3,3,3,65,62,10,8,13
"15580",15580,5,1,2,5,4,1,1,4,1,1,4,5,4,5,4,5,2,3,5,2,64,66,12,12,8
"15581",15581,4,1,2,4,2,2,3,2,1,5,5,4,2,3,3,2,5,5,5,2,62,50,11,14,11
"15582",15582,1,1,2,2,3,1,2,1,1,1,4,4,1,2,2,2,4,3,1,1,39,40,13,8,15
"15583",15583,5,5,4,4,5,2,5,2,2,5,4,5,1,5,4,1,5,5,5,5,79,83,14,8,5
"15584",15584,5,4,4,4,5,4,3,4,4,5,5,5,3,5,4,4,5,3,3,4,83,93,8,6,17
"15585",15585,5,4,5,2,2,5,5,1,1,1,5,1,1,5,4,5,1,4,5,2,64,64,13,9,12
"15586",15586,4,2,5,5,5,5,5,5,1,4,5,5,5,5,4,3,5,5,5,2,85,91,8,7,9
"15587",15587,2,4,4,1,4,2,4,2,1,2,1,2,2,2,4,4,2,2,2,2,49,46,7,7,11
"15588",15588,5,4,4,1,5,5,1,2,2,4,4,5,5,4,3,5,2,4,3,2,70,92,12,7,8
"15589",15589,1,2,2,3,2,3,3,1,2,3,3,3,2,2,2,2,5,3,3,1,48,53,13,9,13
"15590",15590,4,5,3,4,4,5,4,1,3,5,2,4,5,5,2,5,1,5,5,1,73,58,12,11,16
"15591",15591,1,1,1,2,1,1,2,1,1,1,4,1,1,2,1,1,1,1,5,1,30,44,13,14,15
"15592",15592,5,5,4,5,5,5,5,5,4,5,4,4,4,5,5,4,5,5,5,1,90,90,13,14,12
"15593",15593,1,1,3,4,2,5,5,1,1,1,5,2,2,3,1,1,5,2,3,1,49,40,10,12,14
"15594",15594,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,4,4,3,5,1,35,28,13,8,11
"15595",15595,2,2,2,2,4,4,4,2,1,3,5,3,1,1,4,5,2,4,5,1,57,56,10,13,11
"15596",15596,4,5,5,5,5,5,3,4,4,5,5,5,3,5,4,4,5,5,5,5,91,86,12,6,13
"15597",15597,1,1,1,2,5,2,1,4,1,1,5,1,4,1,4,5,5,1,5,4,54,55,14,14,11
"15598",15598,5,2,2,4,4,4,4,5,2,2,5,5,1,5,4,5,1,1,5,4,70,63,10,13,13
"15599",15599,1,2,1,3,1,1,2,1,1,1,3,1,1,4,4,3,4,1,5,1,41,44,14,10,12
"15600",15600,5,4,2,1,3,5,4,5,1,3,3,4,2,1,4,1,2,4,3,5,62,66,9,7,18
"15601",15601,5,5,2,5,5,1,3,1,1,2,5,5,4,5,1,1,1,5,5,3,65,54,12,10,8
"15602",15602,3,4,4,3,3,5,5,2,1,5,5,5,4,3,2,5,4,4,5,2,74,85,11,5,15
"15603",15603,5,2,4,5,4,4,2,5,2,1,5,5,5,5,3,2,5,5,5,1,75,88,13,7,14
"15604",15604,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,3,90,93,11,5,15
"15605",15605,4,5,4,4,5,4,5,1,1,4,5,4,4,3,4,4,5,2,4,5,77,71,14,9,12
"15606",15606,4,5,4,4,5,5,5,5,3,4,5,5,3,4,4,5,1,4,5,3,83,86,10,8,13
"15607",15607,2,5,4,1,5,2,4,4,1,3,3,1,5,1,4,4,4,4,3,1,61,64,11,7,13
"15608",15608,1,5,2,2,4,4,5,2,1,4,5,4,2,3,4,4,5,2,5,4,68,58,6,8,16
"15609",15609,3,3,5,5,2,4,5,4,4,5,5,4,4,5,5,4,1,4,4,3,79,84,10,7,9
"15610",15610,5,5,4,4,4,5,4,5,3,5,4,5,4,4,5,5,3,2,5,2,83,93,6,7,17
"15611",15611,1,1,2,2,5,5,4,1,1,1,5,1,1,1,1,5,1,1,1,2,42,41,14,14,15
"15612",15612,1,2,1,1,3,1,1,1,1,1,2,2,1,2,4,2,3,1,5,2,37,42,14,10,18
"15613",15613,1,2,4,2,1,4,5,4,1,3,3,4,2,4,3,2,1,4,5,1,56,48,11,12,9
"15614",15614,4,5,3,4,5,5,4,5,2,2,5,3,5,5,2,1,5,4,5,4,78,67,4,14,16
"15615",15615,5,3,3,5,5,3,1,5,3,3,5,3,5,3,1,3,3,1,5,5,70,75,14,6,6
"15616",15616,1,2,4,1,4,4,4,2,1,2,4,2,2,2,4,1,4,4,4,2,54,53,12,8,6
"15617",15617,5,3,3,3,3,3,5,4,2,3,4,4,4,4,4,2,4,3,4,4,71,66,10,6,11
"15618",15618,2,2,4,2,4,4,4,2,1,1,4,4,1,2,4,4,3,4,5,2,59,52,14,6,14
"15619",15619,5,1,4,3,4,2,2,4,1,1,1,3,5,4,5,2,4,4,5,1,61,70,12,6,12
"15620",15620,5,4,3,4,5,2,3,2,3,3,4,5,4,5,4,4,5,3,5,3,76,78,11,12,9
"15621",15621,1,1,1,5,2,5,4,4,1,2,5,2,2,5,1,4,4,5,5,1,60,65,14,13,16
"15622",15622,4,4,4,3,5,5,3,2,2,3,3,5,5,4,4,2,4,3,5,1,71,63,6,8,19
"15623",15623,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,94,14,3,15
"15624",15624,4,4,4,4,5,5,5,4,2,4,5,2,5,4,4,5,5,5,4,1,81,72,13,8,9
"15625",15625,2,5,4,1,5,5,5,5,1,1,5,1,1,4,5,4,1,5,5,5,70,85,14,11,14
"15626",15626,2,4,4,5,5,2,5,5,2,3,4,5,4,5,5,1,5,5,5,5,81,81,9,8,9
"15627",15627,1,3,3,4,1,3,3,1,3,1,3,1,1,3,1,3,5,3,5,1,49,37,8,14,15
"15628",15628,4,5,4,5,4,5,5,4,5,5,4,4,5,3,5,5,5,5,5,3,90,92,10,4,14
"15629",15629,1,4,3,1,1,2,2,1,1,1,3,2,1,3,3,2,1,2,4,1,39,27,11,13,13
"15630",15630,5,4,4,5,4,5,5,5,2,2,5,5,2,5,4,5,5,5,5,2,84,86,8,9,12
"15631",15631,1,1,5,1,2,1,1,2,1,5,1,2,1,2,1,1,1,1,1,2,33,37,13,12,18
"15632",15632,5,5,5,5,3,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,90,87,8,10,12
"15633",15633,2,4,3,4,3,3,5,1,2,2,4,2,3,3,4,4,4,4,5,2,64,82,11,9,15
"15634",15634,5,5,5,4,5,5,5,5,4,5,4,5,4,5,5,5,5,4,5,4,94,102,12,11,13
"15635",15635,4,4,1,5,5,2,4,5,1,2,5,5,5,5,1,4,2,2,5,4,71,83,12,6,12
"15636",15636,1,3,5,2,1,5,5,1,1,5,3,5,2,3,1,3,4,2,5,1,58,57,10,12,8
"15637",15637,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,105,14,4,14
"15638",15638,5,5,4,5,5,4,3,5,3,2,5,5,4,5,5,5,2,4,3,5,84,65,13,9,8
"15639",15639,1,1,2,5,2,4,5,5,1,4,4,5,1,5,2,5,5,1,5,1,64,66,13,7,8
"15640",15640,4,4,4,5,5,5,4,4,4,5,5,4,5,5,5,4,5,5,5,1,88,90,13,8,14
"15641",15641,3,1,3,4,4,2,4,2,1,4,5,5,4,2,4,4,4,4,5,2,67,80,14,8,7
"15642",15642,3,4,2,2,5,3,4,1,3,4,5,4,2,2,4,3,5,3,5,1,65,58,13,11,15
"15643",15643,3,4,4,4,4,5,5,2,4,2,5,5,2,5,4,4,2,4,5,1,74,90,10,12,11
"15644",15644,3,3,3,5,4,4,5,4,1,3,4,4,2,4,3,5,3,3,5,2,70,70,7,5,13
"15645",15645,5,5,5,5,5,4,5,5,4,4,5,5,1,4,5,5,5,4,4,1,86,77,9,4,15
"15646",15646,4,5,4,5,5,5,4,5,3,4,5,5,4,4,5,3,4,4,5,3,86,90,8,3,13
"15647",15647,5,5,4,5,4,2,5,5,2,1,4,5,5,4,5,4,5,5,5,2,82,73,9,8,12
"15648",15648,5,4,5,4,4,4,5,5,2,1,5,5,4,5,1,3,4,4,5,1,76,81,14,11,11
"15649",15649,4,5,2,4,4,5,4,2,4,4,4,5,4,2,4,4,3,4,5,2,75,67,14,11,12
"15650",15650,2,3,2,3,1,2,3,1,1,1,5,3,1,5,1,3,4,1,4,1,47,45,13,9,11
"15651",15651,4,3,5,1,4,2,4,4,2,2,5,4,4,1,4,4,2,5,5,4,69,65,13,7,12
"15652",15652,4,4,3,4,4,3,3,3,3,3,4,5,4,3,4,3,3,4,4,4,72,71,8,8,9
"15653",15653,3,1,2,4,4,2,5,2,1,5,4,5,2,3,4,5,3,2,5,1,63,76,14,12,11
"15654",15654,2,5,3,3,4,5,5,4,3,4,4,5,4,4,5,5,3,4,4,2,78,74,13,8,13
"15655",15655,2,3,4,2,4,4,4,1,1,2,5,3,1,3,3,5,5,4,5,1,62,49,13,9,11
"15656",15656,4,5,2,3,2,5,5,2,4,5,4,4,2,2,5,2,3,4,4,1,68,59,11,14,10
"15657",15657,4,2,3,2,2,2,5,2,2,3,5,5,5,5,4,1,5,2,5,4,68,69,12,14,10
"15658",15658,3,5,4,3,4,4,5,1,2,2,5,5,4,5,5,4,4,4,5,2,76,78,11,5,10
"15659",15659,5,5,5,5,5,5,5,4,1,4,5,5,5,5,3,5,5,5,5,4,91,103,13,7,17
"15660",15660,2,2,3,3,2,5,4,2,1,2,4,2,1,2,3,4,3,1,4,2,52,61,11,14,11
"15661",15661,5,2,5,5,5,5,3,1,3,5,5,5,1,5,3,5,3,3,1,1,71,83,12,12,15
"15662",15662,3,4,5,3,2,5,5,1,4,4,5,4,2,5,2,4,2,2,5,1,68,81,6,3,16
"15663",15663,5,5,5,4,4,5,5,5,1,2,5,5,5,5,5,5,5,5,5,3,89,71,12,10,12
"15664",15664,1,4,2,4,5,1,3,2,1,1,3,4,1,5,4,2,5,2,3,1,54,49,9,9,14
"15665",15665,1,3,1,2,3,2,2,4,1,1,5,4,1,2,3,2,2,2,1,3,45,43,11,13,16
"15666",15666,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,92,95,14,10,13
"15667",15667,2,4,1,5,5,5,5,3,5,3,4,5,5,5,5,3,5,4,5,1,80,76,13,10,12
"15668",15668,4,1,5,3,3,5,5,2,1,4,5,4,2,4,2,4,3,3,5,3,68,60,12,4,6
"15669",15669,1,1,5,5,5,1,1,1,1,5,5,5,5,5,1,5,5,1,5,1,64,71,13,11,11
"15670",15670,1,4,2,1,3,1,1,5,1,1,4,4,1,5,5,2,5,2,3,1,52,37,9,8,11
"15671",15671,1,1,4,5,1,2,1,4,1,1,5,2,1,5,1,4,4,3,5,2,53,41,7,14,13
"15672",15672,3,4,4,2,4,4,4,2,2,3,5,2,1,5,3,5,3,3,5,2,66,50,7,11,12
"15673",15673,4,5,5,5,5,4,5,4,5,5,5,5,4,4,5,5,5,5,5,5,95,92,8,13,11
"15674",15674,5,3,5,5,2,5,5,5,4,5,5,5,4,5,4,5,5,5,5,1,88,72,11,8,11
"15675",15675,1,4,2,1,4,2,5,2,2,1,3,2,4,2,4,1,3,4,5,1,53,37,12,9,11
"15676",15676,1,1,2,2,2,2,2,1,1,1,2,1,1,3,1,1,2,1,1,1,29,25,10,12,13
"15677",15677,5,5,5,4,4,5,5,4,5,5,5,5,2,5,5,2,2,5,4,4,86,87,8,4,14
"15678",15678,4,1,5,4,5,4,1,5,1,2,5,5,5,2,3,4,2,5,4,2,69,79,12,8,12
"15679",15679,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,1,5,5,5,1,89,88,13,8,12
"15680",15680,1,1,4,5,1,2,1,1,1,1,5,5,4,4,1,5,4,2,5,5,58,55,10,12,14
"15681",15681,1,2,3,4,4,4,4,1,1,4,5,1,1,2,5,5,4,2,5,2,60,63,12,10,10
"15682",15682,4,4,5,1,4,2,4,2,1,2,2,4,4,2,2,4,5,1,4,2,59,61,13,8,12
"15683",15683,1,1,5,1,4,4,5,1,1,1,5,2,1,3,3,4,5,1,5,1,54,64,12,10,11
"15684",15684,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,5,3,95,110,12,2,14
"15685",15685,2,3,5,1,1,4,4,4,1,4,5,2,1,4,4,1,5,4,5,1,61,65,12,10,13
"15686",15686,4,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,1,92,87,8,5,8
"15687",15687,2,3,2,1,5,5,4,1,1,4,4,4,1,4,3,5,3,4,2,1,59,60,9,7,13
"15688",15688,5,3,3,4,3,4,5,5,1,1,5,5,4,1,1,1,1,4,5,3,64,63,13,10,9
"15689",15689,2,2,1,3,2,1,3,2,1,2,4,2,1,3,4,3,3,2,5,1,47,51,9,7,16
"15690",15690,2,2,3,3,4,3,4,2,2,3,3,2,2,3,4,3,3,2,4,2,56,44,12,8,13
"15691",15691,1,3,2,2,4,3,3,2,1,1,4,4,1,3,2,2,5,1,5,5,54,56,11,11,3
"15692",15692,2,4,1,2,4,2,4,4,1,1,5,5,3,4,3,1,2,3,1,4,56,56,11,12,18
"15693",15693,3,2,3,5,4,4,5,3,5,4,5,4,2,4,5,2,4,3,5,1,73,91,11,11,9
"15694",15694,1,2,4,1,1,4,5,1,2,4,4,1,4,5,4,2,5,1,5,1,57,44,9,12,13
"15695",15695,5,5,3,3,4,4,5,4,1,4,5,4,4,3,3,5,2,4,5,4,77,91,13,7,13
"15696",15696,2,2,2,2,2,2,4,2,2,4,4,4,2,2,5,4,4,4,4,2,59,51,12,9,14
"15697",15697,1,2,4,1,2,1,4,1,1,1,4,1,1,5,4,2,5,4,3,1,48,50,11,12,12
"15698",15698,3,3,4,2,2,5,5,3,3,4,4,4,2,5,4,5,5,3,5,1,72,61,10,4,7
"15699",15699,2,1,5,4,2,2,5,1,2,1,3,1,1,2,1,1,1,1,4,2,42,36,13,8,15
"15700",15700,5,1,5,5,5,5,1,1,3,1,5,5,1,5,1,3,3,5,1,3,64,45,10,8,12
"15701",15701,4,4,5,3,2,5,5,1,3,2,5,4,2,3,5,5,3,4,5,1,71,74,14,6,6
"15702",15702,5,5,5,2,4,5,5,5,1,5,5,5,5,5,3,5,5,5,5,1,86,85,13,12,10
"15703",15703,5,5,5,1,4,1,1,4,1,1,2,5,5,5,1,5,1,5,4,1,62,62,12,10,13
"15704",15704,5,5,1,3,1,1,1,5,1,1,5,1,5,4,1,1,5,1,5,1,53,54,14,8,10
"15705",15705,5,4,3,1,5,5,5,5,1,1,3,5,3,5,5,5,3,4,4,3,75,78,13,7,10
"15706",15706,5,4,4,4,4,2,2,2,1,2,5,5,5,5,1,5,4,1,3,2,66,43,10,10,9
"15707",15707,4,4,5,2,5,5,5,2,2,1,5,5,4,4,4,4,1,4,5,4,75,69,11,13,11
"15708",15708,2,2,2,1,2,2,4,2,1,4,3,4,1,3,1,1,1,4,1,2,43,43,11,10,8
"15709",15709,4,4,3,3,5,4,4,3,1,5,5,3,5,4,4,3,4,4,5,3,76,74,10,8,14
"15710",15710,2,4,2,1,2,2,5,1,1,2,5,2,1,2,2,1,2,4,5,1,47,63,11,10,13
"15711",15711,1,4,5,2,1,5,4,2,1,4,5,5,3,1,4,5,5,4,3,1,65,70,13,11,16
"15712",15712,2,1,2,2,1,1,1,2,1,1,4,1,1,2,3,2,1,2,2,1,33,29,13,9,18
"15713",15713,4,2,2,2,2,4,3,3,1,1,5,2,2,3,4,2,3,2,4,1,52,60,10,5,9
"15714",15714,1,3,4,2,5,2,5,3,3,5,4,3,1,5,5,1,5,1,4,4,66,70,14,8,13
"15715",15715,3,4,4,1,1,3,4,1,2,2,4,2,2,3,3,1,5,1,4,1,51,68,13,8,7
"15716",15716,1,1,2,1,1,2,5,1,1,2,5,1,1,3,4,1,5,3,5,1,46,53,9,7,13
"15717",15717,3,5,5,3,5,5,4,1,1,1,5,5,1,4,4,1,4,5,5,4,71,62,7,5,13
"15718",15718,1,1,1,3,3,1,1,2,1,1,2,2,2,4,2,1,4,2,1,4,39,11,14,14,9
"15719",15719,5,5,5,5,5,5,5,5,1,5,1,5,3,5,5,5,5,5,5,5,90,101,8,6,14
"15720",15720,3,4,2,1,2,5,5,1,1,2,5,1,2,5,4,2,4,1,4,1,55,63,12,14,16
"15721",15721,4,4,5,3,5,5,5,4,4,4,3,5,4,4,4,4,5,5,5,2,84,94,13,7,16
"15722",15722,4,4,4,4,5,4,1,5,4,3,5,5,2,5,3,5,5,4,5,4,81,68,13,7,11
"15723",15723,5,4,4,4,5,2,5,5,3,5,5,5,5,5,5,5,5,2,5,3,87,90,8,3,16
"15724",15724,5,1,1,1,5,5,4,5,1,1,5,5,3,2,1,1,5,4,5,1,61,55,12,10,8
"15725",15725,2,2,2,2,1,1,1,1,1,1,2,1,1,4,2,3,2,1,5,2,37,49,8,8,14
"15726",15726,5,3,4,4,5,4,5,5,3,5,5,4,5,5,5,5,5,4,5,4,90,85,11,3,7
"15727",15727,2,2,2,1,2,4,4,2,1,2,4,1,2,4,2,4,4,4,4,1,52,54,12,10,14
"15728",15728,4,1,1,5,1,3,1,1,1,3,5,1,1,5,2,1,5,1,2,1,45,46,13,9,11
"15729",15729,5,4,4,4,4,3,4,5,2,3,5,4,2,4,4,4,3,4,4,2,74,89,10,5,10
"15730",15730,3,3,4,3,2,4,4,4,2,2,3,5,1,4,2,4,3,4,4,1,62,66,12,10,10
"15731",15731,1,2,4,2,3,1,1,4,1,2,4,4,1,2,4,2,4,1,4,3,50,47,13,9,11
"15732",15732,3,4,4,3,4,4,4,1,2,4,5,5,2,3,4,4,5,2,4,2,69,62,12,8,9
"15733",15733,2,3,2,3,4,1,2,2,2,1,4,3,2,2,3,4,3,3,1,1,48,59,13,10,12
"15734",15734,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,104,10,5,14
"15735",15735,5,2,2,3,4,3,2,4,2,2,4,4,2,5,2,4,4,5,4,3,66,59,10,10,13
"15736",15736,5,5,3,5,5,5,5,5,1,4,5,5,4,4,4,5,5,4,5,1,85,107,13,9,9
"15737",15737,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,25,32,12,9,12
"15738",15738,3,4,5,2,2,5,5,2,4,4,5,5,1,2,4,4,4,2,5,1,69,76,6,10,13
"15739",15739,1,5,4,5,5,4,4,3,2,5,5,4,5,5,5,4,5,5,5,1,82,73,14,10,15
"15740",15740,1,1,3,1,1,1,5,1,1,1,3,4,1,1,1,1,4,1,5,4,41,54,14,10,14
"15741",15741,2,2,5,2,4,5,5,2,2,3,5,2,3,4,3,5,4,3,2,2,65,63,12,7,12
