"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"14516",14516,1,5,4,2,2,4,4,5,1,1,4,1,3,5,5,5,5,2,5,4,68,75,12,4,18
"14517",14517,3,3,2,3,5,5,5,2,1,1,5,5,2,2,2,5,5,1,4,2,63,77,8,7,17
"14518",14518,2,4,1,1,2,1,4,2,1,1,5,1,4,1,5,4,4,4,5,1,53,50,12,10,16
"14519",14519,2,5,1,1,4,1,4,3,1,4,5,4,4,4,5,4,1,4,5,1,63,73,10,13,6
"14520",14520,1,2,2,3,3,2,5,1,1,1,4,1,1,3,3,5,1,3,5,5,52,42,9,10,13
"14521",14521,4,2,2,2,4,4,4,2,1,3,4,2,2,4,3,2,2,4,5,1,57,53,12,9,20
"14522",14522,4,1,4,1,1,4,4,1,1,1,5,4,1,4,4,5,1,4,5,4,59,47,9,13,16
"14523",14523,3,4,4,3,2,5,5,3,2,4,4,4,3,3,5,4,5,5,5,1,74,70,13,7,11
"14524",14524,2,4,1,2,4,5,5,4,2,2,2,2,2,4,4,2,5,4,5,1,62,69,9,12,11
"14525",14525,2,1,2,2,5,2,4,4,2,1,4,2,1,2,1,3,5,1,5,2,51,52,10,8,14
"14526",14526,2,4,5,5,5,5,5,4,4,4,5,5,2,5,4,5,5,1,5,5,85,63,13,5,12
"14527",14527,1,4,4,2,4,5,5,1,2,2,5,4,1,3,4,5,2,2,5,1,62,57,13,13,17
"14528",14528,4,4,3,3,3,4,5,2,2,4,3,4,4,3,4,5,4,2,5,4,72,61,12,12,12
"14529",14529,5,2,4,5,4,2,4,3,1,3,5,5,4,5,4,5,5,2,5,1,74,79,12,10,9
"14530",14530,1,4,1,2,4,2,1,1,1,1,5,5,1,2,4,1,4,1,5,1,47,37,12,13,8
"14531",14531,5,5,2,5,5,5,1,5,1,1,5,2,3,5,2,2,1,4,5,5,69,74,13,10,13
"14532",14532,5,4,5,5,5,5,5,5,4,4,5,3,5,4,5,5,5,4,5,3,91,79,9,6,17
"14533",14533,1,3,3,2,2,5,5,1,1,1,4,1,2,3,1,2,2,1,5,1,46,30,13,10,8
"14534",14534,5,5,3,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,91,100,13,7,13
"14535",14535,2,1,1,2,4,1,4,1,1,2,5,3,2,4,1,5,3,2,3,1,48,59,12,8,18
"14536",14536,3,1,5,1,5,1,4,5,1,1,5,5,5,1,5,5,5,5,5,1,69,84,11,8,10
"14537",14537,2,1,1,5,4,2,4,2,1,4,5,5,4,4,2,4,4,4,5,4,67,71,9,4,12
"14538",14538,1,2,3,2,4,5,5,1,1,1,4,1,1,3,3,4,5,2,5,1,54,54,12,8,13
"14539",14539,1,1,5,1,4,2,5,5,1,5,5,1,1,5,5,5,4,3,5,1,65,64,14,14,11
"14540",14540,5,4,3,4,4,3,2,4,2,2,4,4,4,3,4,4,4,3,4,2,69,68,8,8,20
"14541",14541,1,3,1,3,5,1,1,5,1,1,5,5,1,4,3,3,3,5,5,1,57,66,5,8,10
"14542",14542,2,4,3,4,2,4,4,3,2,2,4,3,4,4,4,2,4,3,4,2,64,64,6,10,15
"14543",14543,5,5,5,5,4,5,5,1,1,3,1,5,3,5,5,5,1,1,5,5,75,76,14,5,14
"14544",14544,5,1,5,1,5,5,5,5,1,5,5,5,5,5,4,1,3,2,5,5,78,76,14,7,15
"14545",14545,3,5,1,1,3,1,1,1,1,1,5,4,5,4,4,1,4,4,5,1,55,50,12,10,12
"14546",14546,4,1,5,4,4,5,4,5,5,1,5,5,5,5,5,5,1,5,5,5,84,89,11,11,6
"14547",14547,3,4,1,4,4,1,1,4,1,1,5,2,3,5,1,5,5,4,5,5,64,51,2,6,12
"14548",14548,2,4,4,3,5,4,5,4,2,3,4,4,4,5,5,5,3,2,5,3,76,79,10,8,12
"14549",14549,4,3,2,2,3,2,2,2,1,2,1,5,1,2,1,2,4,1,3,2,45,40,14,7,8
"14550",14550,1,1,3,3,3,1,1,1,1,1,3,1,1,3,5,3,3,5,5,1,46,51,11,14,11
"14551",14551,5,5,1,2,5,4,4,5,2,2,5,5,5,2,5,4,4,4,5,4,78,68,11,7,14
"14552",14552,5,3,1,2,4,5,4,1,1,2,5,4,1,5,2,4,5,4,5,4,67,61,10,6,18
"14553",14553,5,5,5,5,5,5,5,5,3,5,5,5,5,5,4,1,5,5,5,5,93,87,14,6,16
"14554",14554,5,5,5,5,5,2,5,5,2,4,5,5,2,2,5,5,5,5,5,1,83,93,12,7,9
"14555",14555,4,1,5,1,5,1,1,2,1,1,4,5,1,2,1,1,1,1,5,2,45,41,9,8,14
"14556",14556,5,5,3,4,5,3,5,4,3,5,5,5,5,5,4,2,4,5,3,4,84,82,6,10,14
"14557",14557,4,4,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,4,5,4,93,94,10,6,11
"14558",14558,5,4,2,1,4,2,1,5,1,1,5,1,1,5,4,1,5,5,5,1,59,68,13,7,15
"14559",14559,5,4,5,4,4,5,5,4,5,5,5,4,4,3,5,5,5,4,5,1,87,80,14,3,15
"14560",14560,4,5,2,5,5,4,4,5,4,1,5,5,4,5,4,4,4,4,5,2,81,81,8,7,16
"14561",14561,1,1,4,3,1,4,4,1,1,1,4,2,1,4,4,3,4,1,3,2,49,47,10,12,16
"14562",14562,5,4,4,1,5,4,5,4,1,2,2,4,5,1,3,2,2,4,5,1,64,66,14,9,11
"14563",14563,4,4,4,1,4,4,4,1,1,1,1,2,4,2,2,1,1,4,5,1,51,53,11,12,11
"14564",14564,1,1,5,4,4,4,4,1,1,5,5,1,2,5,2,2,5,2,5,1,60,56,13,14,10
"14565",14565,2,4,5,5,4,5,5,4,3,5,5,4,2,4,4,5,3,2,5,1,77,71,11,6,14
"14566",14566,4,4,2,3,3,2,3,5,4,1,3,4,1,5,4,2,5,3,5,3,66,65,13,7,17
"14567",14567,3,5,3,5,2,4,4,1,2,4,5,5,1,5,1,5,5,4,5,5,74,62,10,12,12
"14568",14568,4,4,4,5,5,4,5,2,2,2,5,4,3,4,3,4,4,3,5,3,75,71,10,10,15
"14569",14569,1,2,2,4,1,2,2,2,1,1,5,2,1,5,1,4,4,2,5,1,48,43,10,10,10
"14570",14570,5,4,4,3,4,2,5,4,1,5,5,5,1,5,2,3,5,4,2,3,72,71,5,10,16
"14571",14571,2,2,2,2,4,3,4,5,2,4,4,5,1,5,3,5,4,4,5,1,67,50,13,8,9
"14572",14572,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,98,14,12,11
"14573",14573,4,4,3,3,4,2,4,4,1,2,2,4,3,3,2,2,4,4,4,3,62,53,10,7,11
"14574",14574,2,4,2,4,3,4,4,4,2,2,3,4,2,5,4,1,4,4,4,2,64,52,9,10,16
"14575",14575,4,4,3,3,4,2,2,4,1,3,4,4,4,3,3,3,5,5,5,1,67,55,7,9,15
"14576",14576,1,1,3,1,4,5,5,4,1,1,5,5,4,4,1,1,2,2,5,1,56,66,7,9,12
"14577",14577,5,5,5,5,3,5,5,1,5,5,5,5,4,5,5,5,5,5,5,1,89,69,14,9,14
"14578",14578,5,4,5,4,5,5,5,1,5,5,5,5,5,5,4,5,1,4,5,2,85,83,9,6,14
"14579",14579,3,4,2,2,5,2,2,1,1,1,4,2,4,5,1,2,3,5,2,1,52,62,12,10,11
"14580",14580,5,5,4,3,4,5,4,3,3,4,4,3,4,3,4,5,3,4,5,3,78,69,6,8,13
"14581",14581,5,5,5,5,5,5,5,5,3,5,5,5,5,4,5,5,5,1,5,4,92,80,10,8,9
"14582",14582,4,4,4,3,4,5,5,5,3,5,5,5,4,5,4,5,5,5,5,4,89,77,11,7,8
"14583",14583,5,5,4,4,5,4,1,4,2,5,5,5,5,4,3,3,5,4,3,3,79,70,14,10,12
"14584",14584,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,98,14,12,14
"14585",14585,5,4,4,3,1,1,1,5,4,4,5,4,2,2,4,4,2,5,5,1,66,69,10,13,12
"14586",14586,4,4,5,1,5,5,4,3,2,2,5,4,4,5,3,4,5,4,4,2,75,74,10,11,18
"14587",14587,3,4,3,2,2,5,5,1,4,1,5,4,4,4,2,4,5,4,5,3,70,75,14,12,9
"14588",14588,2,4,5,4,4,5,5,2,2,2,5,5,2,5,4,3,5,3,5,3,75,82,12,4,11
"14589",14589,2,5,2,3,4,1,4,4,1,2,2,2,4,4,3,1,2,3,5,5,59,60,7,12,13
"14590",14590,2,1,2,2,4,2,3,1,1,1,5,4,5,2,4,5,5,4,5,2,60,66,13,7,13
"14591",14591,1,1,5,5,1,5,5,1,1,4,5,5,1,5,1,5,1,4,5,1,62,69,10,12,11
"14592",14592,1,4,1,1,2,1,1,2,1,3,3,1,1,2,4,4,3,3,4,1,43,44,12,8,9
"14593",14593,5,4,2,3,3,2,4,4,1,1,4,4,4,2,4,3,2,3,3,3,61,49,11,7,12
"14594",14594,2,5,3,4,4,4,5,5,3,4,5,4,4,4,5,5,4,5,3,5,83,58,11,6,10
"14595",14595,1,2,5,4,2,2,2,4,1,2,5,4,3,4,2,1,2,4,2,1,53,45,11,9,14
"14596",14596,1,4,3,5,4,4,5,4,2,4,5,3,2,5,4,5,5,3,5,1,74,56,12,6,16
"14597",14597,2,3,2,2,4,1,2,4,1,1,3,4,2,3,2,2,2,3,5,1,49,44,7,9,8
"14598",14598,5,4,1,1,1,2,4,4,1,1,4,1,1,4,2,2,1,2,5,4,50,41,9,10,14
"14599",14599,4,4,2,4,5,2,5,5,4,5,5,5,1,5,4,4,5,4,4,1,78,68,13,7,19
"14600",14600,2,5,3,1,4,1,4,1,4,1,5,4,4,5,1,1,5,2,5,3,61,56,13,10,14
"14601",14601,4,3,4,4,3,5,5,4,1,4,4,2,4,3,3,5,3,4,5,2,72,67,11,6,14
"14602",14602,1,1,1,2,1,5,5,4,1,1,5,5,1,5,1,3,1,4,1,1,49,58,7,10,13
"14603",14603,5,5,3,3,5,5,5,5,3,5,5,3,4,4,5,5,2,5,5,4,86,86,9,5,17
"14604",14604,1,4,4,2,4,2,4,5,1,3,5,2,1,2,1,2,1,4,4,2,54,47,12,9,9
"14605",14605,2,4,5,4,5,5,5,4,2,2,5,2,1,5,4,4,4,1,5,2,71,59,11,9,18
"14606",14606,3,2,5,5,4,5,5,3,1,2,5,2,3,4,3,5,3,3,4,4,71,82,10,9,11
"14607",14607,2,2,1,2,2,3,4,4,1,4,5,2,1,3,4,4,2,4,3,2,55,65,11,12,8
"14608",14608,3,2,4,2,4,4,4,3,1,2,4,3,4,3,4,3,5,4,5,3,67,72,13,8,5
"14609",14609,1,1,1,1,1,5,5,5,1,1,5,5,1,5,1,5,5,5,5,1,60,63,13,3,10
"14610",14610,5,5,3,4,5,5,5,1,2,5,5,5,5,5,5,5,5,5,5,5,90,85,12,11,14
"14611",14611,1,4,3,2,2,2,4,4,1,2,4,4,1,4,2,4,3,2,4,1,54,58,11,14,11
"14612",14612,2,4,5,1,3,1,3,1,1,3,1,2,1,1,3,1,1,1,5,1,41,47,10,10,10
"14613",14613,2,4,3,4,2,2,5,4,2,1,4,1,2,5,4,3,4,1,5,1,59,64,14,8,9
"14614",14614,4,1,2,2,2,2,2,4,1,1,5,4,1,5,5,1,5,2,5,1,55,53,12,9,19
"14615",14615,5,4,3,5,4,5,4,2,2,5,4,5,4,5,2,3,3,4,5,5,79,90,12,2,10
"14616",14616,3,5,2,5,4,5,5,4,1,3,5,5,4,4,3,3,1,2,5,1,70,86,14,7,11
"14617",14617,4,2,4,2,2,4,4,1,3,4,4,4,2,4,2,4,4,2,3,1,60,69,6,11,20
"14618",14618,2,4,3,2,2,5,5,1,1,4,5,4,1,3,4,5,4,2,5,1,63,49,6,12,10
"14619",14619,1,1,3,1,2,1,1,1,1,2,2,2,1,1,3,2,4,1,3,1,34,35,12,13,13
"14620",14620,4,4,4,4,4,5,5,4,4,4,5,5,4,5,5,5,4,3,5,4,87,80,12,8,12
"14621",14621,2,4,3,4,4,4,5,4,2,5,5,5,3,4,1,5,3,3,5,1,72,68,5,10,8
"14622",14622,5,5,5,5,5,5,5,5,1,5,5,5,5,2,5,5,1,5,5,5,89,80,14,6,14
"14623",14623,3,2,2,4,2,3,3,2,2,2,4,4,4,4,2,5,2,4,4,1,59,54,10,9,9
"14624",14624,3,3,5,5,5,3,5,5,1,3,3,5,2,5,3,5,5,1,5,1,73,75,8,7,11
"14625",14625,4,1,3,2,5,5,5,4,1,3,2,5,3,2,4,5,5,5,5,1,70,71,11,9,13
"14626",14626,1,4,5,2,3,5,5,1,2,5,4,1,1,4,4,4,5,1,5,1,63,72,8,12,16
"14627",14627,2,4,2,2,4,5,4,4,1,2,5,5,4,2,4,5,5,4,4,1,69,57,12,8,8
"14628",14628,4,4,2,2,5,2,3,2,1,2,4,4,2,4,4,2,4,5,3,2,61,67,9,9,12
"14629",14629,4,4,5,4,5,4,3,5,3,3,5,5,5,3,5,5,4,5,5,3,85,75,10,7,14
"14630",14630,3,3,4,4,4,3,5,4,3,3,5,5,5,5,5,4,1,5,5,1,77,78,11,9,13
"14631",14631,3,4,2,2,3,3,3,2,2,4,4,4,4,4,3,3,4,2,5,2,63,63,8,9,15
"14632",14632,1,2,1,2,5,1,1,4,1,2,2,4,2,3,5,5,5,1,4,1,52,49,13,8,12
"14633",14633,5,4,4,5,4,5,5,4,1,4,5,4,2,5,1,4,2,4,5,1,74,77,12,14,15
"14634",14634,2,2,2,4,4,2,2,2,1,4,2,4,4,5,2,5,4,2,5,3,61,63,12,5,11
"14635",14635,4,3,4,1,4,5,5,2,2,3,4,5,3,3,4,1,4,4,5,1,67,61,9,9,15
"14636",14636,5,4,4,2,5,2,5,2,1,3,4,5,4,4,4,4,4,4,5,3,74,83,10,11,14
"14637",14637,1,2,1,2,4,1,4,4,1,4,5,1,2,5,2,4,1,2,5,1,52,59,13,10,14
"14638",14638,1,4,2,2,4,4,4,4,2,2,4,4,4,2,4,2,2,2,5,1,59,66,9,12,14
"14639",14639,1,1,4,1,4,1,1,4,1,2,4,2,3,1,1,2,2,1,1,5,42,34,10,11,10
"14640",14640,2,5,2,1,3,2,4,4,1,1,3,2,3,1,4,1,2,5,3,1,50,54,11,12,12
"14641",14641,4,3,1,2,5,1,4,5,1,1,2,4,4,4,2,1,5,4,5,2,60,53,12,11,19
"14642",14642,2,4,3,3,4,1,4,2,1,2,4,2,2,4,4,4,4,1,5,1,57,80,11,9,14
"14643",14643,1,1,4,2,4,5,5,1,1,4,3,5,4,4,1,2,5,1,5,1,59,43,14,8,8
"14644",14644,2,4,4,2,2,5,5,2,2,2,4,1,1,3,4,5,4,3,5,1,61,59,10,8,13
"14645",14645,1,1,2,5,2,2,4,4,1,1,2,4,1,4,1,4,5,1,1,1,47,47,14,8,14
"14646",14646,4,3,2,1,2,2,4,4,2,3,5,5,2,3,4,5,1,4,2,2,60,43,12,10,7
"14647",14647,4,4,3,2,4,4,4,4,4,3,5,4,1,5,4,3,3,4,4,1,70,84,12,9,16
"14648",14648,3,2,1,1,2,2,2,1,1,1,2,1,3,2,3,1,2,1,5,1,37,34,10,10,13
"14649",14649,5,4,5,5,5,5,5,3,2,4,4,3,2,5,2,4,5,3,5,5,81,82,11,7,13
"14650",14650,2,1,5,4,5,2,4,5,1,1,4,4,4,3,1,5,3,5,3,4,66,60,12,13,15
"14651",14651,5,1,3,5,5,2,2,4,2,3,5,5,4,5,3,5,4,5,5,4,77,77,9,9,11
"14652",14652,5,2,4,4,4,5,4,3,2,5,5,5,2,4,2,5,4,2,5,2,74,79,12,5,14
"14653",14653,2,1,2,1,4,2,4,2,1,1,5,2,4,4,3,2,5,2,5,3,55,41,8,7,8
"14654",14654,5,4,5,5,3,5,5,5,3,3,5,5,4,4,4,5,1,4,5,4,84,64,6,4,15
"14655",14655,4,2,2,5,3,5,5,4,4,2,5,5,5,5,4,3,4,4,5,1,77,88,13,8,10
"14656",14656,5,4,1,1,2,1,1,1,1,5,5,5,1,5,5,1,5,4,5,4,62,71,14,3,10
"14657",14657,2,1,2,4,4,2,4,4,2,4,5,4,3,3,1,5,4,4,4,2,64,61,11,8,11
"14658",14658,1,5,1,1,3,4,3,3,1,1,4,5,1,2,4,1,2,3,1,4,50,59,9,8,12
"14659",14659,1,3,1,1,5,1,1,1,1,1,1,1,1,1,2,5,3,1,5,5,41,38,13,13,12
"14660",14660,2,1,2,5,4,2,2,1,1,1,5,3,1,4,2,2,1,3,4,1,47,47,10,5,16
"14661",14661,2,3,2,1,3,4,5,2,3,4,4,1,2,4,4,4,5,5,5,2,65,67,14,9,6
"14662",14662,1,1,5,4,1,2,4,1,1,1,4,1,1,5,1,1,3,1,5,1,44,36,9,7,16
"14663",14663,3,2,2,3,4,4,5,2,3,4,4,4,4,5,5,5,5,5,4,4,77,94,12,7,11
"14664",14664,1,4,5,5,5,5,5,2,2,5,5,5,4,5,5,5,5,4,5,5,87,88,14,8,11
"14665",14665,4,4,5,4,4,5,4,4,4,4,4,4,5,4,1,4,4,4,5,2,79,92,11,3,13
"14666",14666,5,5,5,4,4,5,5,5,2,5,5,5,5,4,3,5,5,4,5,5,91,99,12,12,13
"14667",14667,1,1,1,4,1,2,2,1,1,1,4,1,1,3,2,1,2,4,1,1,35,39,8,11,13
"14668",14668,2,4,5,2,2,5,5,1,1,2,2,4,3,2,2,5,3,1,5,3,59,42,14,14,19
"14669",14669,4,4,1,2,2,5,5,5,1,1,4,4,2,3,1,5,5,2,5,1,62,63,10,14,13
"14670",14670,5,5,5,3,3,5,5,4,4,4,5,4,4,4,5,4,4,5,5,4,87,76,8,10,12
"14671",14671,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,1,87,73,14,2,12
"14672",14672,5,5,4,3,1,2,4,4,1,3,1,1,1,3,4,1,5,1,4,5,58,59,13,12,14
"14673",14673,1,2,2,4,2,2,2,3,2,1,4,4,1,5,4,2,5,1,5,1,53,56,10,12,9
"14674",14674,4,1,5,5,4,5,5,4,1,3,3,3,5,5,2,5,5,3,5,1,74,86,11,8,15
"14675",14675,4,4,2,1,4,4,4,4,1,2,5,4,1,4,4,5,5,5,5,1,69,77,6,8,12
"14676",14676,5,4,5,5,4,4,5,3,5,5,5,5,4,5,5,5,5,5,5,2,91,104,13,11,13
"14677",14677,1,3,2,4,4,1,1,5,1,2,5,4,3,4,4,5,2,4,5,2,62,53,4,7,6
"14678",14678,4,4,4,5,5,4,5,4,4,2,5,5,2,5,4,5,3,4,5,4,83,81,14,10,11
"14679",14679,2,1,1,4,2,1,1,4,1,1,4,5,1,4,2,5,4,2,2,1,48,43,10,7,10
"14680",14680,4,1,4,2,4,5,5,4,1,4,5,5,1,5,3,4,1,4,5,3,70,75,12,12,12
"14681",14681,3,3,2,5,3,4,4,5,1,1,5,3,1,5,1,2,2,4,5,3,62,56,11,11,10
"14682",14682,4,2,1,2,1,3,2,1,1,1,5,1,1,2,4,5,1,1,5,1,44,56,7,8,9
"14683",14683,3,4,1,1,5,5,5,2,1,5,5,5,1,5,5,5,5,4,5,2,74,67,14,10,13
"14684",14684,3,4,2,2,3,4,4,4,3,3,3,4,3,3,4,4,4,4,4,1,66,82,11,11,11
"14685",14685,2,5,2,1,2,4,5,5,1,4,5,3,4,4,2,4,5,2,1,1,62,49,11,7,12
"14686",14686,1,1,1,1,4,1,5,3,1,1,1,5,5,2,2,4,5,3,2,5,53,56,12,10,14
"14687",14687,1,3,1,3,4,4,5,2,3,3,5,1,4,2,2,2,4,2,5,2,58,37,14,11,16
"14688",14688,4,5,4,4,2,5,5,2,2,4,4,2,2,3,4,5,5,4,5,1,72,83,12,12,13
"14689",14689,2,4,2,1,2,2,4,1,1,4,3,2,1,2,4,2,4,2,5,1,49,49,8,13,10
"14690",14690,4,1,1,1,4,4,4,4,1,4,2,1,1,3,1,5,2,4,5,1,53,51,5,13,12
"14691",14691,4,4,5,2,1,4,4,1,1,2,5,4,1,1,4,4,4,4,5,1,61,68,12,10,14
"14692",14692,1,1,2,1,1,4,3,1,1,1,5,1,1,1,1,1,1,1,1,1,30,28,14,14,7
"14693",14693,3,4,5,3,3,5,5,2,3,4,3,4,3,5,4,5,4,4,3,1,73,75,14,7,12
"14694",14694,2,3,2,4,4,5,5,3,1,4,5,4,1,4,3,3,2,3,4,1,63,49,12,5,10
"14695",14695,2,1,4,3,5,5,5,2,1,3,5,5,4,4,2,5,1,4,5,1,67,78,14,13,15
"14696",14696,1,3,4,2,4,5,5,2,1,4,5,2,1,2,3,1,5,5,5,2,62,71,12,9,12
"14697",14697,1,4,4,3,1,4,5,4,2,4,5,2,4,3,2,5,3,4,5,3,68,68,11,9,9
"14698",14698,1,4,4,4,3,5,5,1,4,4,4,4,2,4,4,4,5,3,5,3,73,81,13,12,9
"14699",14699,2,4,2,4,4,4,5,4,2,2,4,2,3,3,4,3,3,4,5,2,66,80,11,9,7
"14700",14700,2,4,4,1,4,2,2,1,1,1,4,1,2,2,1,2,2,2,4,1,43,47,12,9,15
"14701",14701,5,1,5,5,1,5,5,1,2,1,5,1,1,5,4,5,1,5,5,5,68,69,12,14,12
"14702",14702,2,4,1,2,2,1,2,2,1,2,5,5,1,5,1,1,2,3,2,1,45,43,13,12,11
"14703",14703,5,5,3,4,5,2,5,4,3,4,4,5,5,4,5,5,5,5,5,3,86,86,6,3,12
"14704",14704,1,1,5,2,4,2,5,3,1,2,5,2,3,1,3,4,3,4,5,1,57,58,14,9,17
"14705",14705,1,2,4,2,2,5,5,1,1,1,5,1,1,4,4,5,5,1,4,1,55,63,9,13,8
"14706",14706,5,4,5,4,5,5,5,5,4,5,5,4,5,5,4,4,5,4,5,1,89,93,10,2,14
"14707",14707,4,2,3,3,3,5,5,2,3,4,4,5,4,5,2,5,4,3,4,1,71,82,13,7,10
"14708",14708,4,4,2,3,5,4,4,5,1,4,4,2,5,5,4,5,5,2,5,4,77,66,11,7,11
"14709",14709,4,4,2,5,5,5,5,5,3,5,5,4,4,4,4,1,5,2,5,4,81,94,8,6,13
"14710",14710,3,4,4,2,5,4,4,4,1,1,4,4,4,4,4,4,4,1,5,4,70,81,8,14,14
"14711",14711,4,4,4,4,4,4,4,4,2,2,5,4,1,4,4,3,4,2,4,1,68,73,10,10,14
"14712",14712,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,4,91,92,11,4,14
"14713",14713,2,4,3,2,4,3,4,5,1,3,3,1,3,3,4,4,1,4,5,1,60,54,13,10,10
"14714",14714,4,4,4,2,4,5,5,4,2,4,4,4,2,3,4,5,5,4,5,1,75,64,12,13,10
"14715",14715,4,5,4,5,5,4,4,4,2,5,5,4,5,4,5,3,5,5,5,4,87,79,9,7,14
"14716",14716,4,4,2,2,4,5,5,1,4,4,5,5,5,2,4,4,3,4,5,2,74,80,12,8,10
"14717",14717,1,4,2,2,2,2,3,2,1,1,2,1,1,3,1,1,3,2,4,1,39,40,9,12,10
"14718",14718,2,4,2,4,5,5,5,2,4,5,5,2,4,5,5,5,5,5,5,3,82,89,12,9,13
"14719",14719,1,1,3,1,1,4,5,1,1,1,5,1,1,3,1,1,3,1,5,1,41,63,12,14,15
"14720",14720,1,2,2,2,2,2,4,1,3,2,5,2,2,4,5,5,2,4,5,1,56,56,12,12,13
"14721",14721,2,2,2,2,2,3,4,4,1,2,4,2,2,4,5,2,4,1,5,2,55,58,10,13,14
"14722",14722,4,1,2,4,4,2,2,4,2,1,4,1,1,5,1,2,3,5,5,1,54,45,12,10,13
"14723",14723,1,2,4,4,4,1,2,2,1,1,5,2,2,3,2,2,1,4,1,4,48,45,12,13,12
"14724",14724,1,2,5,1,1,5,5,2,1,2,5,5,2,2,4,2,4,1,5,1,56,37,3,13,13
"14725",14725,4,4,2,3,4,2,3,2,1,2,4,5,4,4,4,2,5,3,5,2,65,65,12,6,15
"14726",14726,2,1,1,4,1,2,2,2,1,2,5,2,4,4,3,1,3,2,4,5,51,60,8,8,4
"14727",14727,3,4,3,4,4,5,5,2,2,4,5,5,3,5,3,2,5,2,4,3,73,69,9,11,12
"14728",14728,2,4,1,1,4,1,2,4,1,2,5,4,5,4,2,1,5,2,5,2,57,45,14,10,15
"14729",14729,2,4,4,2,4,4,5,2,2,2,2,2,4,3,5,2,4,4,4,1,62,90,13,12,8
"14730",14730,2,4,3,2,5,5,5,2,1,3,5,5,3,4,4,5,1,5,5,2,71,66,12,8,11
"14731",14731,5,4,2,4,5,5,4,1,1,1,5,5,4,5,4,1,3,2,5,5,71,90,9,6,14
"14732",14732,4,5,5,5,4,4,4,4,4,5,5,4,4,5,5,4,4,4,5,3,87,97,9,9,12
"14733",14733,4,4,2,2,2,3,4,2,4,1,5,2,1,2,4,2,5,1,5,5,60,38,12,12,13
"14734",14734,4,4,2,4,3,3,3,4,2,3,5,5,2,4,3,4,4,4,5,3,71,81,8,6,16
"14735",14735,1,4,1,1,1,2,2,5,1,2,5,5,1,4,4,2,4,1,5,3,54,39,9,11,16
"14736",14736,2,3,5,4,4,5,5,4,2,5,5,5,4,4,5,5,5,5,5,1,83,89,9,9,14
"14737",14737,2,2,4,2,4,1,1,5,1,1,4,4,5,4,2,2,4,2,3,1,54,77,8,9,14
"14738",14738,3,4,4,2,4,4,3,4,3,4,4,4,2,4,2,5,1,4,5,1,67,52,12,5,13
"14739",14739,1,3,4,2,1,4,4,2,1,3,3,2,1,3,2,2,4,2,4,1,49,45,13,12,7
"14740",14740,5,5,4,3,5,5,5,4,4,2,5,5,5,5,5,5,5,4,5,2,88,80,8,4,15
"14741",14741,4,2,4,4,4,4,4,2,3,5,4,4,5,4,5,4,5,4,5,4,80,79,7,8,16
