"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"2022",2022,4,4,2,5,5,5,5,4,4,4,5,5,2,5,4,5,5,5,5,4,87,85,8,4,14
"2023",2023,3,2,2,3,2,3,5,4,2,4,5,5,2,5,5,4,2,4,4,2,68,70,9,8,16
"2024",2024,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,92,14,6,6
"2025",2025,5,5,2,5,4,5,4,4,1,4,5,2,5,5,5,2,4,4,5,4,80,62,12,9,10
"2026",2026,4,4,4,5,2,4,5,2,4,3,4,3,2,4,4,5,4,3,5,1,72,65,10,14,9
"2027",2027,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,96,100,10,7,6
"2028",2028,5,5,5,5,3,5,5,5,3,5,5,5,3,3,5,5,3,5,5,3,88,87,3,4,16
"2029",2029,2,4,4,2,5,2,5,5,2,1,4,4,4,5,5,2,5,5,5,5,76,80,14,7,10
"2030",2030,1,4,2,1,4,2,4,1,1,5,4,1,1,5,4,5,5,5,4,1,60,67,14,10,11
"2031",2031,5,3,3,4,5,4,1,4,4,1,5,5,3,3,4,4,1,5,4,4,72,79,11,8,10
"2032",2032,2,4,4,3,3,4,2,4,1,2,5,4,4,5,4,5,5,4,4,1,70,69,9,6,14
"2033",2033,2,5,2,4,4,5,5,3,3,4,5,2,3,5,4,5,4,4,5,1,75,75,7,7,14
"2034",2034,2,2,1,2,2,4,5,1,2,2,5,2,2,3,3,3,4,1,5,3,54,50,14,11,12
"2035",2035,4,3,5,1,2,1,2,2,1,1,4,2,1,2,2,5,1,2,2,2,45,38,12,8,17
"2036",2036,5,5,5,5,5,5,4,4,4,4,5,5,5,5,4,2,1,5,5,5,88,96,12,4,8
"2037",2037,4,1,4,5,1,5,5,1,2,5,5,2,1,5,5,4,5,5,4,1,70,85,6,11,15
"2038",2038,4,4,4,5,3,5,2,2,3,3,4,5,3,5,4,4,3,3,3,2,71,65,11,8,12
"2039",2039,3,3,5,5,5,2,4,5,2,3,3,3,4,5,3,4,5,3,5,3,75,83,10,11,14
"2040",2040,4,4,1,1,5,1,1,3,1,1,5,4,4,2,4,4,1,4,3,4,57,54,10,8,13
"2041",2041,5,4,4,4,5,5,5,3,4,3,5,5,4,5,5,5,5,3,5,4,88,96,11,8,22
"2042",2042,4,4,4,3,4,4,4,4,2,4,3,5,5,5,2,5,3,4,4,2,75,73,12,11,15
"2043",2043,1,1,4,3,1,3,4,1,1,4,4,2,1,4,1,1,5,2,1,1,45,44,12,10,13
"2044",2044,2,5,2,3,5,5,5,5,4,4,5,5,1,5,5,5,5,4,5,1,81,94,9,14,13
"2045",2045,3,5,5,2,4,4,4,3,4,4,5,5,2,3,4,4,5,4,5,1,76,72,14,9,12
"2046",2046,3,4,1,2,4,1,2,4,1,4,5,4,5,5,2,4,2,1,1,4,59,43,14,7,15
"2047",2047,4,4,5,5,5,2,4,1,2,2,5,5,4,5,4,5,4,2,5,2,75,86,14,8,5
"2048",2048,5,1,3,3,5,2,4,1,1,5,4,1,1,3,3,1,5,2,5,1,56,61,14,6,10
"2049",2049,5,4,2,1,5,2,2,5,1,1,4,5,5,4,4,5,5,5,5,5,75,76,13,13,10
"2050",2050,5,1,4,2,4,4,5,4,3,2,3,5,4,4,4,5,5,4,5,3,76,81,12,3,16
"2051",2051,1,2,4,3,2,3,3,1,1,1,5,3,1,5,1,4,3,2,3,1,49,62,12,9,16
"2052",2052,5,3,5,3,4,2,3,2,4,4,3,2,3,4,2,5,1,5,1,1,62,67,8,8,10
"2053",2053,1,2,2,1,4,1,2,1,1,1,1,2,2,2,2,1,1,1,3,1,32,20,12,13,10
"2054",2054,5,2,1,2,5,5,4,5,4,2,5,5,1,5,4,2,5,5,5,1,73,75,11,6,18
"2055",2055,2,1,4,4,4,2,1,2,1,4,5,4,2,4,2,2,4,4,4,2,58,54,7,9,10
"2056",2056,5,5,5,3,5,4,4,5,3,5,5,5,4,5,1,4,4,4,5,5,86,89,13,9,11
"2057",2057,2,4,1,2,2,2,4,3,1,2,4,4,4,4,4,2,4,3,5,3,60,53,10,12,11
"2058",2058,5,4,1,1,4,2,3,1,1,1,5,5,5,5,3,5,5,5,5,5,71,95,14,9,12
"2059",2059,5,5,5,5,4,5,5,4,3,5,5,5,2,5,5,2,5,5,3,5,88,87,13,7,12
"2060",2060,5,5,4,2,4,1,4,1,1,2,4,2,1,1,4,5,2,5,4,1,58,62,8,9,14
"2061",2061,5,5,3,5,4,4,5,3,3,5,4,4,5,2,3,4,5,4,2,4,79,75,10,8,16
"2062",2062,4,1,3,5,4,4,4,2,2,4,4,3,4,4,2,4,4,2,4,4,68,68,7,7,16
"2063",2063,5,1,5,5,5,3,3,4,3,5,2,5,4,5,2,3,4,3,5,1,73,45,8,5,15
"2064",2064,5,4,5,3,5,4,4,5,5,2,5,5,4,5,5,5,3,1,5,3,83,88,10,8,15
"2065",2065,4,5,5,4,5,5,5,2,5,5,5,4,5,5,5,5,5,5,5,5,94,89,14,12,14
"2066",2066,5,4,4,4,4,2,5,4,1,5,3,4,1,4,4,2,4,4,1,2,67,69,12,7,12
"2067",2067,3,3,2,3,4,4,4,4,2,4,5,4,2,4,3,5,2,5,4,2,69,68,11,9,11
"2068",2068,5,5,5,5,5,4,5,5,3,3,5,5,5,5,3,5,3,5,5,3,89,88,12,10,17
"2069",2069,3,2,2,4,4,5,1,4,2,4,4,5,5,4,4,5,5,4,4,4,75,87,9,6,6
"2070",2070,5,5,3,5,5,5,2,5,5,2,5,5,5,3,3,5,5,5,5,2,85,81,14,8,9
"2071",2071,5,5,5,3,5,3,5,5,3,4,5,2,3,4,4,2,4,5,5,3,80,76,12,9,14
"2072",2072,4,4,2,1,4,2,4,1,1,1,5,1,1,1,1,2,1,1,5,1,43,40,11,10,18
"2073",2073,1,1,1,5,1,1,1,1,1,1,5,1,3,3,1,1,3,3,5,1,40,26,14,11,16
"2074",2074,2,4,4,4,4,3,5,3,3,4,5,4,2,5,2,5,5,3,5,1,73,80,12,12,9
"2075",2075,4,4,2,2,4,2,5,4,2,1,4,4,4,4,4,1,4,5,5,1,66,53,9,9,8
"2076",2076,5,5,3,4,5,4,3,4,4,4,5,3,5,4,5,4,5,4,5,4,85,92,11,7,15
"2077",2077,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,4,96,102,9,4,7
"2078",2078,5,5,3,5,4,2,4,4,3,4,4,5,3,5,5,4,4,4,4,4,81,84,13,13,8
"2079",2079,5,5,4,5,5,5,3,4,4,5,5,4,3,5,2,5,4,5,5,4,87,100,13,6,13
"2080",2080,5,5,3,4,5,5,5,5,2,4,5,3,4,3,4,4,2,4,5,4,81,85,9,13,14
"2081",2081,4,4,2,3,5,4,5,3,2,3,4,4,3,4,3,3,4,2,5,4,71,80,10,9,15
"2082",2082,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,1,94,76,13,3,9
"2083",2083,5,4,4,2,5,5,5,4,5,4,4,5,4,5,5,5,4,5,5,4,89,93,8,8,14
"2084",2084,1,1,1,1,1,1,3,1,1,1,5,4,1,5,5,1,1,1,5,1,41,33,14,12,11
"2085",2085,5,2,3,4,4,2,4,4,2,5,5,5,3,2,4,5,5,4,4,2,74,82,9,5,14
"2086",2086,5,5,2,3,3,5,5,3,2,3,5,2,5,4,1,1,4,4,5,3,70,61,11,8,13
"2087",2087,4,4,3,3,4,2,3,4,4,4,3,4,5,5,4,4,5,4,5,2,76,67,12,8,9
"2088",2088,2,4,2,3,2,2,4,2,1,2,3,5,1,3,3,4,3,2,4,1,53,48,12,8,7
"2089",2089,2,3,2,4,4,2,4,2,2,2,4,5,4,4,4,2,5,4,5,2,66,61,12,7,13
"2090",2090,1,1,2,1,1,1,3,2,3,1,1,2,1,1,3,1,3,2,3,1,34,35,13,11,6
"2091",2091,4,2,3,2,4,1,2,4,1,4,4,5,2,5,2,2,4,5,5,2,63,70,12,9,12
"2092",2092,2,1,5,2,4,3,4,1,2,2,5,3,1,3,1,4,4,1,2,2,52,59,10,9,13
"2093",2093,1,4,2,1,1,2,4,2,1,1,2,2,2,2,4,2,3,1,5,1,43,37,11,12,16
"2094",2094,4,4,3,4,5,5,5,4,3,4,3,3,4,5,5,2,5,4,5,3,80,84,13,7,12
"2095",2095,1,1,1,1,1,1,1,1,1,1,5,5,1,3,1,5,3,4,5,1,43,44,14,10,15
"2096",2096,4,3,3,5,4,3,4,4,3,4,4,5,2,5,4,5,5,4,5,1,77,74,12,5,10
"2097",2097,5,5,5,3,5,5,5,3,4,5,5,5,4,5,5,5,3,5,5,3,90,87,14,2,11
"2098",2098,3,5,4,2,4,3,3,2,1,5,5,5,3,5,3,1,5,3,1,5,68,59,6,10,9
"2099",2099,4,2,3,2,4,4,5,4,1,4,4,2,2,4,2,2,3,2,4,1,59,59,7,6,11
"2100",2100,4,5,5,3,5,2,5,5,3,1,5,5,4,5,5,5,1,5,5,2,80,66,11,9,8
"2101",2101,3,3,4,3,4,4,3,2,4,4,5,4,1,5,2,5,3,4,5,2,70,62,10,14,12
"2102",2102,5,2,1,4,5,1,1,5,1,3,3,5,5,5,4,4,5,3,5,5,72,70,9,10,10
"2103",2103,3,2,1,3,4,2,2,1,2,2,4,4,1,3,1,2,5,2,3,4,51,45,12,10,12
"2104",2104,5,5,5,4,4,5,5,5,4,5,5,5,5,3,5,1,4,4,5,5,89,95,7,2,8
"2105",2105,5,5,3,4,4,4,5,1,4,1,5,4,5,5,4,5,1,5,5,1,76,73,8,4,14
"2106",2106,1,2,1,2,2,2,2,2,1,1,3,2,1,3,3,1,3,2,4,1,39,29,9,7,14
"2107",2107,5,5,4,4,5,3,4,1,2,2,5,4,2,1,3,1,2,4,5,1,63,64,13,10,17
"2108",2108,4,2,5,2,4,3,5,2,2,4,5,5,2,4,3,5,2,4,5,2,70,60,14,7,11
"2109",2109,4,4,4,2,2,5,5,2,2,4,4,5,4,4,3,2,5,4,5,3,73,76,7,6,9
"2110",2110,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,1,5,5,5,4,92,86,14,8,12
"2111",2111,4,3,5,5,4,4,5,3,1,3,5,1,1,5,3,5,1,5,5,3,71,44,12,9,9
"2112",2112,5,5,2,4,4,3,4,5,1,5,5,5,5,4,5,5,4,2,3,1,77,74,10,6,11
"2113",2113,2,4,4,2,1,3,5,4,2,4,4,1,2,5,4,1,4,4,5,1,62,61,6,10,14
"2114",2114,4,5,5,2,5,5,5,5,3,4,5,5,5,5,5,4,4,3,5,5,89,103,14,11,12
"2115",2115,3,3,4,3,4,2,3,2,3,3,3,3,4,3,4,2,3,4,2,2,60,67,12,5,11
"2116",2116,5,5,4,4,3,3,5,2,4,5,4,4,4,4,5,4,5,4,4,3,81,76,10,2,15
"2117",2117,5,4,5,5,5,5,4,5,5,5,5,4,5,4,4,3,4,5,5,5,92,99,7,5,13
"2118",2118,1,2,4,1,2,2,2,2,1,2,3,4,2,2,4,2,3,2,5,1,47,34,9,12,12
"2119",2119,3,4,4,2,4,5,5,4,3,4,4,5,3,5,2,4,5,4,5,1,76,77,12,9,7
"2120",2120,2,2,2,2,4,2,4,2,2,1,3,2,1,2,3,1,3,2,4,1,45,48,13,10,11
"2121",2121,4,5,5,5,5,5,5,4,5,3,5,5,1,5,4,5,4,2,5,4,86,87,12,9,10
"2122",2122,3,3,3,2,5,4,5,4,1,3,5,2,2,5,5,5,5,5,4,3,74,82,13,7,11
"2123",2123,3,5,2,2,1,5,5,2,1,4,5,5,4,4,5,5,5,2,5,1,71,62,14,6,18
"2124",2124,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,4,2,1,1,1,27,23,14,14,9
"2125",2125,1,5,3,3,2,5,5,2,2,3,4,3,1,5,5,2,5,4,1,3,64,33,13,14,10
"2126",2126,4,3,5,3,3,5,5,2,4,2,5,4,4,5,4,2,5,4,4,3,76,65,12,6,11
"2127",2127,5,5,5,5,5,5,5,4,2,5,4,5,5,5,5,4,5,4,1,4,88,91,13,6,16
"2128",2128,5,5,2,3,4,4,5,5,3,4,2,4,4,4,4,5,5,5,5,4,82,90,13,5,12
"2129",2129,1,2,2,3,3,2,4,1,1,1,3,4,1,4,2,5,4,1,1,1,46,50,12,7,8
"2130",2130,4,4,3,2,4,1,1,4,1,3,3,3,4,4,2,1,4,5,5,5,63,64,5,8,10
"2131",2131,3,3,4,3,4,3,4,4,3,2,4,4,5,3,5,4,4,4,4,2,72,67,11,8,10
"2132",2132,1,1,1,4,1,3,4,2,1,1,5,3,1,4,1,5,5,4,5,1,53,62,13,12,15
"2133",2133,1,1,1,4,2,1,1,4,1,1,2,4,1,2,1,2,1,1,1,1,33,34,9,9,10
"2134",2134,5,5,5,4,4,4,5,4,3,4,5,4,4,5,4,5,5,4,5,4,88,94,8,6,5
"2135",2135,1,1,2,1,3,3,4,4,1,2,4,1,1,1,2,3,2,1,3,1,41,44,10,8,17
"2136",2136,5,5,5,4,3,5,5,4,5,5,5,4,5,5,5,1,2,4,5,5,87,87,8,5,5
"2137",2137,2,5,5,2,1,5,5,1,2,4,5,5,2,5,5,5,1,5,5,1,71,84,13,14,14
"2138",2138,4,5,3,3,5,3,3,5,3,2,4,4,5,3,5,4,3,4,3,4,75,78,13,6,16
"2139",2139,2,4,5,4,2,3,4,5,1,4,5,5,5,5,4,4,5,2,5,1,75,79,13,7,16
"2140",2140,5,3,1,4,5,3,1,3,3,3,5,3,3,3,4,3,5,4,5,3,69,75,14,6,13
"2141",2141,1,1,4,3,3,1,2,4,1,1,2,4,2,4,3,2,5,2,4,2,51,44,13,9,14
"2142",2142,1,2,4,2,3,2,4,4,1,1,4,2,5,2,3,3,5,2,4,1,55,42,8,8,14
"2143",2143,5,3,5,5,5,5,5,5,4,5,5,4,4,5,4,4,1,3,5,4,86,81,13,2,13
"2144",2144,5,5,3,4,3,5,5,1,1,4,4,4,2,5,3,3,1,1,1,1,61,71,13,8,17
"2145",2145,5,3,5,5,5,5,5,4,4,5,5,5,4,5,5,4,4,5,5,3,91,110,13,9,11
"2146",2146,1,5,4,2,1,2,3,1,1,1,4,2,1,5,3,1,4,4,1,1,47,54,14,10,10
"2147",2147,1,1,1,3,1,1,1,5,1,1,4,1,1,3,5,3,1,1,1,1,37,55,14,7,13
"2148",2148,2,1,3,2,4,4,5,2,4,2,5,5,2,5,3,4,4,4,4,3,68,61,11,9,14
"2149",2149,5,5,4,4,4,4,3,3,4,5,4,2,2,3,5,4,3,5,3,3,75,74,10,6,10
"2150",2150,2,2,2,2,4,2,4,2,1,1,2,4,2,4,3,4,4,1,4,1,51,44,8,11,12
"2151",2151,1,5,5,5,5,3,3,4,3,5,5,5,5,4,5,1,1,5,5,2,77,81,13,13,17
"2152",2152,1,1,5,4,5,1,1,1,1,5,5,4,1,5,1,1,1,1,1,1,46,50,10,4,9
"2153",2153,4,5,2,5,5,5,5,5,5,4,5,5,3,5,3,2,5,5,5,2,85,82,12,6,8
"2154",2154,3,4,2,3,2,4,4,2,4,4,5,3,4,5,4,4,5,4,5,4,75,71,12,8,12
"2155",2155,4,1,4,5,5,5,5,1,2,2,5,1,5,5,4,2,4,1,5,3,69,76,14,5,9
"2156",2156,4,4,2,3,5,2,3,2,2,2,3,5,2,4,5,4,4,4,3,3,66,52,10,8,10
"2157",2157,5,5,1,2,5,5,5,5,3,5,4,5,3,5,5,2,5,4,5,2,81,74,11,7,12
"2158",2158,4,4,4,3,3,4,5,5,5,4,5,4,4,4,5,5,5,4,5,2,84,106,6,4,12
"2159",2159,2,2,4,3,2,5,4,2,4,4,5,2,2,4,1,4,1,4,5,1,61,59,8,6,9
"2160",2160,4,5,3,4,5,4,4,4,3,4,5,5,5,4,5,4,5,5,5,4,87,83,9,8,15
"2161",2161,3,1,1,3,5,5,5,1,3,1,5,5,5,4,1,5,1,4,5,5,68,66,8,7,9
"2162",2162,3,5,5,3,5,5,5,3,5,3,3,5,4,3,5,5,3,3,5,5,83,71,12,4,15
"2163",2163,1,1,4,1,3,2,3,1,2,1,5,4,1,4,1,2,3,2,4,1,46,42,14,5,12
"2164",2164,2,4,4,3,4,1,2,5,2,3,4,5,5,5,3,4,4,5,4,2,71,55,8,8,8
"2165",2165,5,5,1,4,5,5,5,4,2,5,5,5,4,4,5,5,5,5,5,1,85,78,10,8,17
"2166",2166,4,1,4,2,4,1,4,3,1,1,1,4,1,4,1,2,4,5,4,1,52,35,8,5,11
"2167",2167,4,4,4,3,2,5,5,4,4,5,3,4,4,5,5,4,4,4,5,4,82,82,13,7,10
"2168",2168,3,3,1,5,5,1,2,1,1,3,3,1,1,5,1,5,5,1,5,1,53,32,14,8,15
"2169",2169,4,4,3,4,5,3,5,4,3,2,5,2,1,4,4,5,5,4,2,2,71,78,11,7,16
"2170",2170,2,2,4,5,2,4,5,1,4,2,5,3,2,3,3,4,2,2,4,1,60,67,12,9,13
"2171",2171,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,1,1,2,4,4,34,30,13,13,9
"2172",2172,1,1,5,3,3,5,5,4,1,1,4,5,1,5,5,1,4,3,5,1,63,52,9,11,14
"2173",2173,2,3,5,4,5,1,4,2,1,1,2,2,1,4,3,1,4,4,5,1,55,59,13,14,15
"2174",2174,5,5,2,3,3,2,5,1,2,3,5,5,1,4,4,5,3,5,5,2,70,70,11,8,13
"2175",2175,5,4,5,3,3,5,5,5,3,4,5,5,2,5,5,5,5,3,4,1,82,86,11,8,15
"2176",2176,4,2,5,4,5,5,5,4,3,4,5,5,4,4,5,5,4,4,4,1,82,67,13,5,11
"2177",2177,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,4,96,89,11,8,14
"2178",2178,4,5,3,2,4,4,5,3,4,5,5,3,4,3,4,4,5,2,4,3,76,87,10,10,15
"2179",2179,4,5,4,4,4,5,4,5,2,2,5,5,5,5,5,5,5,4,5,4,87,99,7,5,16
"2180",2180,2,1,1,1,1,3,5,1,1,2,4,2,4,4,3,1,2,1,4,4,47,49,10,7,11
"2181",2181,3,4,4,2,4,1,4,1,1,1,4,5,4,3,4,4,2,1,5,1,58,60,11,13,10
"2182",2182,4,4,2,2,5,2,4,4,1,4,5,4,4,1,4,4,5,4,5,1,69,52,14,8,12
"2183",2183,2,4,2,2,3,3,4,2,2,2,4,2,2,4,3,2,4,4,5,1,57,59,13,12,14
"2184",2184,2,3,1,1,3,5,4,3,1,1,3,1,1,1,4,4,5,1,4,1,49,52,12,12,14
"2185",2185,1,2,5,3,5,5,5,5,1,2,5,5,4,5,5,5,5,5,5,1,79,83,10,7,15
"2186",2186,4,5,4,1,4,2,4,1,2,2,5,5,4,5,4,4,4,4,4,1,69,64,13,9,15
"2187",2187,3,4,4,4,4,2,5,2,1,5,5,4,1,4,4,4,5,5,4,2,72,76,12,7,12
"2188",2188,4,5,3,3,5,4,5,2,4,4,4,5,5,4,4,4,4,2,4,2,77,80,14,5,8
"2189",2189,5,3,1,4,5,3,3,5,2,2,4,5,5,5,4,1,5,5,5,2,74,75,12,8,12
"2190",2190,1,4,5,2,5,5,5,1,3,5,5,5,2,5,4,2,5,4,5,4,77,76,12,13,14
"2191",2191,4,5,3,2,2,5,5,2,3,5,5,4,3,4,4,5,5,4,3,3,76,82,13,6,12
"2192",2192,2,4,4,2,2,2,5,1,1,2,5,5,2,5,5,4,5,4,5,3,68,68,13,9,11
"2193",2193,3,4,4,5,3,5,5,2,2,4,5,5,2,5,4,5,3,4,5,2,77,103,9,7,7
"2194",2194,4,5,4,4,4,4,5,3,3,5,3,4,3,4,4,3,4,4,5,4,79,89,14,6,12
"2195",2195,5,4,5,5,4,5,5,5,4,2,5,5,4,5,4,5,5,5,5,4,91,91,5,4,13
"2196",2196,2,4,4,2,3,2,3,4,2,1,4,4,4,4,3,2,4,3,3,1,59,45,10,10,8
"2197",2197,3,4,3,3,5,4,4,5,3,4,5,4,1,3,5,5,5,3,3,3,75,95,12,11,14
"2198",2198,4,4,4,4,4,5,4,4,3,2,4,5,2,4,4,5,4,5,5,3,79,74,12,10,12
"2199",2199,4,4,2,2,2,3,2,2,2,2,4,4,3,4,4,2,2,4,4,2,58,65,9,12,9
"2200",2200,1,2,1,1,5,2,4,1,1,1,1,1,1,1,1,2,1,1,5,1,34,42,12,13,13
"2201",2201,1,2,2,3,2,4,4,1,2,1,3,3,1,3,4,4,5,4,5,1,55,60,10,12,15
"2202",2202,5,5,5,5,4,5,5,5,3,5,5,5,3,5,3,5,1,5,4,3,86,85,8,12,14
"2203",2203,1,2,1,3,2,4,4,4,1,4,5,4,1,3,4,1,5,4,5,1,59,47,9,5,16
"2204",2204,1,4,4,4,2,4,3,4,1,4,4,1,4,5,3,4,5,3,5,1,66,67,13,3,13
"2205",2205,4,4,2,2,2,2,4,4,1,1,5,4,4,5,5,3,5,5,1,4,67,68,8,6,14
"2206",2206,4,5,5,4,5,5,3,4,5,5,5,5,4,5,4,4,5,5,3,5,90,83,8,11,13
"2207",2207,4,3,5,5,5,5,5,2,4,5,4,4,5,5,3,5,4,5,5,1,84,88,12,10,12
"2208",2208,5,5,5,5,5,5,5,2,5,5,5,5,5,3,5,5,5,5,5,4,94,85,7,3,9
"2209",2209,1,4,2,3,4,2,4,1,1,1,5,2,2,4,1,4,3,4,5,2,55,54,9,12,9
"2210",2210,4,3,4,3,4,3,3,2,3,2,4,4,3,5,5,2,4,3,5,1,67,61,12,7,11
"2211",2211,2,3,4,2,3,5,5,4,3,4,5,5,4,4,4,5,4,4,5,4,79,90,11,9,14
"2212",2212,2,1,1,1,1,2,2,1,1,2,1,1,1,2,2,5,2,1,2,1,32,21,10,13,12
"2213",2213,5,5,5,5,4,5,5,2,4,5,5,5,4,4,5,4,5,5,5,2,89,104,13,5,10
"2214",2214,4,4,4,4,4,4,5,1,4,4,5,5,1,4,3,5,5,3,5,4,78,84,12,11,14
"2215",2215,5,4,5,5,5,5,5,1,3,5,5,5,5,5,4,5,1,4,1,5,83,83,14,7,14
"2216",2216,2,2,4,3,1,1,2,1,1,2,4,2,2,3,2,4,4,3,5,1,49,48,12,8,15
"2217",2217,1,3,5,2,4,5,5,1,4,4,5,4,1,4,4,5,4,4,5,1,71,65,11,13,17
"2218",2218,5,5,4,5,4,5,5,4,3,5,5,5,5,5,5,5,3,5,5,4,92,88,12,2,9
"2219",2219,1,1,1,3,1,4,5,1,1,4,4,4,2,3,2,4,4,2,5,1,53,57,14,10,8
"2220",2220,1,3,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,3,1,29,18,8,10,15
"2221",2221,3,1,2,3,3,4,5,4,3,4,4,4,5,5,4,5,5,4,4,1,73,63,9,6,14
"2222",2222,2,1,4,4,5,1,1,3,1,4,4,3,2,4,1,3,2,2,3,1,51,67,11,8,12
"2223",2223,1,1,3,2,2,1,4,1,1,1,3,1,3,5,2,1,1,1,4,1,39,49,12,14,11
"2224",2224,5,5,5,4,5,5,5,4,5,4,5,5,5,5,5,5,5,4,5,4,95,68,13,4,10
"2225",2225,2,2,5,3,4,4,4,2,3,4,5,4,2,2,4,5,4,4,4,3,70,75,10,5,11
"2226",2226,3,3,4,3,4,4,4,2,1,3,4,4,2,3,5,5,4,4,5,3,70,56,13,8,12
"2227",2227,1,2,2,1,3,4,5,5,1,2,5,5,2,5,4,1,5,5,5,1,64,62,13,11,13
"2228",2228,4,5,3,4,4,4,3,4,3,3,5,4,4,4,2,4,5,4,3,4,76,63,10,5,12
"2229",2229,1,1,1,5,5,1,2,5,1,2,5,5,3,5,1,4,3,5,1,1,57,68,13,8,17
"2230",2230,2,3,3,5,4,3,3,4,3,3,5,4,3,4,4,5,4,2,5,1,70,81,10,7,13
"2231",2231,1,1,1,5,1,5,5,1,1,1,5,1,1,5,1,1,5,1,5,1,48,58,14,6,9
"2232",2232,5,4,4,5,2,2,2,2,2,4,5,2,1,5,4,5,4,2,4,1,65,72,10,8,10
"2233",2233,5,3,5,5,5,5,5,5,3,5,5,3,5,5,3,3,3,1,3,3,80,74,11,6,14
"2234",2234,3,4,5,1,4,3,4,2,1,1,5,1,3,5,1,5,5,3,5,1,62,68,10,10,14
"2235",2235,3,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,5,4,5,4,90,85,12,6,12
"2236",2236,4,4,2,5,3,3,3,5,3,3,3,3,5,5,4,3,3,4,4,3,72,70,9,11,13
"2237",2237,3,3,3,3,2,4,4,2,3,4,4,4,4,4,3,3,4,3,5,1,66,57,11,5,14
"2238",2238,1,1,4,2,4,2,4,1,1,1,3,4,1,5,1,4,1,1,4,1,46,42,14,10,11
"2239",2239,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,1,5,1,5,1,35,35,13,13,10
"2240",2240,4,1,2,3,5,2,3,1,1,2,5,5,3,4,5,4,5,4,5,2,66,73,10,9,13
"2241",2241,5,4,2,5,2,5,5,4,3,2,5,3,4,5,5,5,4,5,5,1,79,89,12,9,13
