"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"14068",14068,2,4,5,5,4,5,5,5,1,2,3,5,4,5,3,5,5,4,5,2,79,85,11,8,13
"14069",14069,3,4,5,2,5,5,5,2,2,4,5,5,5,5,4,5,5,5,5,5,86,99,12,8,20
"14070",14070,4,4,2,3,5,2,2,5,1,2,5,5,5,5,5,5,5,2,5,1,73,71,14,12,10
"14071",14071,1,1,1,5,4,2,1,1,1,1,5,5,1,5,3,5,5,1,4,3,55,53,8,8,14
"14072",14072,1,5,1,4,1,2,5,2,1,1,5,5,2,4,1,5,5,4,1,3,58,65,12,14,15
"14073",14073,2,2,5,3,4,2,4,4,2,2,4,1,3,3,3,3,5,4,5,1,62,57,11,7,7
"14074",14074,5,2,4,2,5,5,5,1,2,4,5,1,2,5,5,2,5,5,5,3,73,83,13,12,10
"14075",14075,3,2,5,5,4,5,5,1,2,3,5,4,1,4,3,4,4,4,5,1,70,70,14,13,9
"14076",14076,5,5,1,5,5,5,5,5,5,1,5,5,4,5,5,5,1,5,5,1,83,85,14,8,15
"14077",14077,2,1,2,2,4,1,2,4,1,2,4,4,1,2,1,2,4,4,5,2,50,42,14,9,14
"14078",14078,4,5,1,1,5,2,5,5,4,1,5,4,5,4,4,1,5,5,5,2,73,69,9,12,13
"14079",14079,5,1,5,5,5,5,5,5,5,1,5,5,1,5,1,5,5,5,5,5,84,88,12,14,13
"14080",14080,5,5,5,5,5,1,1,5,1,5,5,5,5,5,5,5,5,5,1,5,84,94,14,14,11
"14081",14081,3,2,2,4,2,5,4,3,1,4,4,3,2,4,5,4,4,1,5,1,63,65,6,8,7
"14082",14082,3,5,4,4,5,4,5,4,3,4,5,3,4,4,4,4,5,5,5,3,83,83,11,2,14
"14083",14083,1,1,1,1,4,1,2,2,1,1,4,4,1,4,3,1,4,4,5,1,46,61,9,10,13
"14084",14084,4,1,1,1,1,2,4,3,1,3,3,1,5,3,2,3,5,3,5,1,52,45,13,9,10
"14085",14085,2,4,1,2,2,1,4,2,1,1,4,2,1,1,4,2,4,1,1,1,41,47,12,10,15
"14086",14086,4,4,2,2,3,5,5,4,4,4,5,5,5,4,4,5,5,5,5,1,81,84,14,4,16
"14087",14087,5,2,3,2,4,4,5,2,1,4,5,5,3,4,4,4,5,4,5,1,72,63,12,8,11
"14088",14088,4,4,5,4,5,5,5,3,3,4,5,5,5,4,5,5,4,4,5,1,85,88,12,9,9
"14089",14089,4,1,5,5,4,2,4,4,1,1,5,5,5,5,2,5,5,3,5,3,74,78,13,3,8
"14090",14090,1,3,3,1,2,1,1,4,1,3,4,3,2,2,3,1,3,1,3,2,44,58,10,14,8
"14091",14091,5,5,4,2,2,5,3,3,1,1,4,4,5,4,4,5,4,4,3,5,73,68,11,7,8
"14092",14092,3,5,4,5,5,2,2,5,1,1,5,4,3,2,2,5,5,4,4,1,68,68,14,11,13
"14093",14093,5,4,4,5,5,5,5,4,1,4,5,5,4,2,3,5,5,5,2,5,83,67,10,13,9
"14094",14094,4,2,2,4,4,2,4,4,1,2,4,4,4,4,4,2,2,4,3,4,64,84,13,10,11
"14095",14095,5,2,5,5,2,5,4,3,1,5,5,5,2,5,4,5,5,1,5,5,79,81,9,9,16
"14096",14096,3,4,2,3,4,2,2,4,1,2,5,4,2,4,2,2,4,4,5,2,61,70,14,13,12
"14097",14097,4,2,3,4,2,2,3,4,2,2,5,4,2,4,4,2,3,2,4,1,59,46,12,11,10
"14098",14098,4,4,4,4,3,4,5,4,4,1,5,1,2,4,2,1,5,2,5,2,66,62,7,5,8
"14099",14099,2,5,4,4,5,5,5,3,4,5,5,4,4,5,4,4,4,5,5,3,85,95,13,7,12
"14100",14100,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,2,93,72,14,12,13
"14101",14101,4,5,4,3,4,5,5,4,2,4,4,2,3,4,5,4,5,5,4,1,77,72,9,13,9
"14102",14102,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,4,5,1,5,5,92,84,14,2,16
"14103",14103,3,3,5,4,5,4,4,4,5,4,5,4,4,5,4,5,5,4,5,4,86,78,14,8,18
"14104",14104,2,2,2,4,2,4,4,2,2,2,4,4,2,2,5,1,3,4,5,1,57,45,8,8,9
"14105",14105,3,4,4,2,5,5,5,2,1,1,5,4,1,2,3,5,1,1,4,1,59,54,12,9,20
"14106",14106,4,4,5,5,2,5,5,2,5,4,5,4,4,4,4,5,5,4,5,3,84,98,9,2,16
"14107",14107,1,4,2,3,2,4,4,2,1,1,4,2,1,5,2,3,2,1,5,1,50,48,5,8,16
"14108",14108,4,3,4,3,2,5,5,3,4,4,4,4,1,3,2,2,3,4,5,1,66,40,12,7,12
"14109",14109,4,2,1,1,4,5,4,4,1,4,5,2,2,5,4,4,4,2,5,2,65,68,10,9,4
"14110",14110,2,1,2,3,2,2,4,3,1,2,4,2,1,3,3,4,4,4,4,2,53,60,10,13,10
"14111",14111,1,3,5,2,4,5,4,2,3,3,4,1,3,2,2,5,4,4,5,1,63,69,8,9,9
"14112",14112,2,2,4,4,2,5,2,1,2,4,5,4,3,5,4,1,4,2,5,4,65,62,13,10,15
"14113",14113,5,4,4,4,5,4,3,4,4,3,5,3,2,5,3,4,4,2,5,4,77,89,11,5,12
"14114",14114,2,5,1,4,4,5,5,1,2,4,2,5,5,2,5,2,5,2,5,1,67,50,9,5,11
"14115",14115,4,4,4,5,4,4,5,4,3,4,5,5,1,4,5,5,4,5,5,2,82,84,7,4,12
"14116",14116,4,1,3,2,2,4,4,4,1,3,4,2,1,2,4,5,4,2,5,2,59,39,12,5,14
"14117",14117,4,4,4,4,5,4,4,4,5,4,5,4,5,2,4,5,5,5,5,2,84,86,14,7,14
"14118",14118,2,3,2,2,2,3,3,3,1,2,2,2,1,3,5,2,1,4,5,3,51,49,8,13,14
"14119",14119,5,3,3,3,5,5,5,1,1,2,2,5,2,5,3,5,5,1,1,1,63,52,5,8,4
"14120",14120,4,4,3,4,4,5,5,4,3,4,5,5,5,5,5,5,5,4,5,2,86,96,13,7,12
"14121",14121,4,3,1,4,4,2,4,4,1,2,5,2,1,5,4,2,4,2,4,2,60,68,11,6,12
"14122",14122,2,4,4,2,1,5,4,4,2,4,5,5,1,2,4,1,1,1,5,1,58,53,8,9,6
"14123",14123,1,2,1,1,3,2,2,1,1,1,5,4,2,5,4,1,5,1,5,2,49,35,13,12,9
"14124",14124,5,5,5,5,5,5,5,5,5,1,5,5,5,5,3,5,5,3,5,5,92,83,12,2,12
"14125",14125,1,1,1,1,1,1,1,1,1,1,2,1,4,1,3,1,1,5,3,1,32,19,14,13,11
"14126",14126,5,5,4,5,5,4,2,5,3,1,5,5,5,5,5,5,5,2,5,4,85,74,12,13,16
"14127",14127,5,4,3,3,2,5,5,3,4,4,5,5,5,4,5,5,1,4,4,2,78,78,14,6,15
"14128",14128,1,2,5,1,4,5,5,2,1,1,5,5,5,4,5,5,5,5,5,1,72,55,10,12,12
"14129",14129,4,4,4,5,3,5,5,2,3,5,5,5,4,4,3,5,5,5,5,2,83,78,8,7,7
"14130",14130,2,2,4,5,2,5,1,1,1,5,4,4,5,2,4,5,1,4,5,1,63,73,7,9,15
"14131",14131,2,4,2,3,2,2,2,2,1,1,3,4,2,3,4,4,5,1,5,3,55,69,9,12,15
"14132",14132,4,5,2,3,4,5,5,1,1,1,5,5,4,4,5,5,4,2,5,1,71,76,13,10,9
"14133",14133,3,4,4,3,4,4,4,4,2,4,4,2,4,3,4,2,3,2,4,1,65,70,9,9,11
"14134",14134,2,3,2,3,4,3,3,4,1,2,3,4,2,4,3,1,5,1,5,4,59,67,7,8,9
"14135",14135,3,5,3,3,5,4,5,5,3,5,5,5,5,4,4,5,5,4,5,4,87,77,9,5,12
"14136",14136,5,5,5,5,5,5,5,5,3,5,2,5,5,5,5,5,1,1,1,1,79,70,14,5,14
"14137",14137,4,2,3,3,2,3,5,4,3,4,3,2,3,4,3,2,4,4,4,1,63,60,9,12,9
"14138",14138,2,1,2,2,1,2,2,1,1,2,3,1,1,2,3,1,5,1,3,1,37,32,8,7,10
"14139",14139,3,4,1,4,5,3,5,4,1,1,5,5,4,5,5,4,5,3,5,1,73,59,13,9,10
"14140",14140,3,4,3,3,4,3,4,4,2,4,4,5,2,4,5,4,3,4,3,2,70,57,9,8,14
"14141",14141,3,4,5,4,5,4,4,1,5,4,5,5,2,5,4,5,1,4,5,2,77,84,11,8,12
"14142",14142,1,2,1,5,4,4,5,1,2,1,5,5,5,2,1,5,1,4,5,1,60,74,14,5,11
"14143",14143,2,3,2,1,4,2,2,1,1,2,5,3,2,3,2,5,3,2,4,4,53,52,9,10,10
"14144",14144,4,2,4,2,4,3,5,4,2,4,4,4,2,4,4,2,4,4,2,1,65,50,10,6,12
"14145",14145,4,5,4,1,2,1,1,4,1,1,4,4,2,2,3,4,2,4,5,1,55,47,10,8,11
"14146",14146,1,1,1,1,2,1,4,2,1,1,5,1,1,2,1,1,4,1,5,3,39,45,10,10,8
"14147",14147,2,2,3,5,4,5,5,2,1,3,4,4,1,4,4,4,4,4,5,1,67,86,8,8,14
"14148",14148,4,4,4,3,4,4,5,5,1,2,5,4,5,5,4,1,4,4,5,1,74,67,10,4,13
"14149",14149,3,1,2,3,3,1,1,3,1,2,4,4,4,5,4,2,1,4,1,2,51,54,9,12,18
"14150",14150,5,5,2,5,5,5,5,3,3,3,5,5,5,5,3,5,5,2,5,2,83,78,12,9,10
"14151",14151,2,5,1,2,2,4,5,4,1,4,4,5,4,4,2,4,5,1,1,1,61,60,14,7,13
"14152",14152,2,2,1,1,2,3,4,5,1,4,3,5,1,3,2,4,5,4,1,1,54,57,10,14,8
"14153",14153,2,2,1,1,2,2,2,1,1,1,2,4,1,3,2,4,1,1,3,1,37,20,9,12,14
"14154",14154,5,5,5,2,4,4,5,5,1,5,5,4,4,4,4,4,5,4,5,2,82,79,10,9,11
"14155",14155,5,1,5,5,5,5,5,4,4,5,5,5,5,3,5,5,5,5,5,2,89,92,9,2,12
"14156",14156,5,5,5,4,5,4,5,4,5,4,5,5,4,5,5,5,5,4,5,4,93,73,11,8,15
"14157",14157,1,2,2,2,1,1,5,1,1,1,5,1,4,3,1,3,5,5,3,1,48,52,10,14,8
"14158",14158,5,5,5,3,4,5,5,5,4,5,4,4,4,5,4,4,5,5,5,1,87,96,4,7,15
"14159",14159,4,2,2,4,5,4,3,5,2,3,4,4,2,4,3,3,4,4,5,2,69,75,6,4,11
"14160",14160,4,2,4,2,2,4,4,4,1,1,4,5,2,4,3,4,2,5,5,1,63,65,7,11,14
"14161",14161,2,1,5,2,2,5,5,1,1,1,5,5,1,1,1,5,4,1,5,1,54,54,13,14,10
"14162",14162,1,2,5,5,4,5,5,4,3,4,4,2,1,4,3,2,2,4,5,4,69,66,9,7,11
"14163",14163,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,5,1,4,1,32,33,3,9,9
"14164",14164,1,1,1,2,5,2,5,1,1,2,4,4,1,3,4,5,5,4,5,1,57,59,12,8,10
"14165",14165,4,4,4,2,4,5,5,4,4,5,5,4,2,4,4,5,5,4,5,2,81,81,13,10,8
"14166",14166,5,4,5,5,5,4,5,3,4,5,5,5,5,5,4,4,5,4,1,5,88,83,5,3,12
"14167",14167,1,2,5,5,1,1,5,3,1,4,2,1,5,5,3,5,5,2,5,1,62,68,14,13,14
"14168",14168,5,5,4,2,5,5,5,4,2,4,4,5,5,1,5,4,5,5,5,1,81,72,10,6,11
"14169",14169,1,4,2,1,4,4,5,1,1,1,4,4,1,2,2,1,4,2,5,1,50,45,14,13,9
"14170",14170,2,4,3,4,4,4,4,2,2,1,4,4,1,2,4,4,3,3,4,1,60,57,12,10,12
"14171",14171,4,5,5,5,5,4,4,5,3,1,5,1,5,3,5,5,5,3,5,3,81,85,7,4,17
"14172",14172,5,5,5,4,5,5,2,4,2,2,5,2,5,4,4,4,3,4,5,4,79,78,10,8,9
"14173",14173,1,1,2,4,5,2,5,2,1,1,2,4,1,5,4,2,1,4,5,1,53,68,8,12,12
"14174",14174,3,5,5,4,5,4,5,3,4,4,4,5,5,3,3,4,3,5,5,3,82,76,12,7,11
"14175",14175,1,5,4,4,4,5,5,1,5,2,5,4,5,5,4,5,5,5,5,3,82,91,14,7,11
"14176",14176,3,4,2,3,5,2,3,5,1,4,5,4,5,5,3,1,5,5,2,2,69,78,14,8,11
"14177",14177,1,1,2,3,2,4,4,2,1,2,4,4,2,4,4,4,4,3,5,3,59,50,8,10,12
"14178",14178,2,5,5,2,2,5,5,2,1,4,5,4,1,5,2,5,5,4,5,1,70,77,10,13,10
"14179",14179,3,4,3,4,4,5,5,2,3,4,5,5,1,5,4,5,5,4,2,1,74,72,13,5,12
"14180",14180,2,2,5,2,5,4,4,2,2,2,5,4,1,5,2,2,4,4,4,1,62,65,10,9,11
"14181",14181,1,1,4,1,1,2,2,1,1,1,4,2,1,5,1,2,3,2,5,2,42,30,10,13,16
"14182",14182,2,2,3,3,4,2,1,2,1,1,5,1,1,3,4,3,4,1,5,4,52,34,5,12,14
"14183",14183,1,2,2,1,5,3,4,1,1,1,4,2,2,2,5,4,4,3,4,1,52,59,14,14,12
"14184",14184,4,4,5,5,5,5,5,4,3,5,5,4,4,5,4,3,4,4,5,3,86,84,9,3,15
"14185",14185,4,4,2,1,1,3,3,4,1,1,4,5,1,4,3,4,5,3,1,4,58,57,8,14,14
"14186",14186,5,4,5,5,3,4,5,5,5,4,5,5,4,5,4,5,1,4,5,5,88,98,9,4,10
"14187",14187,1,2,5,2,4,2,4,4,1,1,5,1,4,2,4,2,4,4,4,2,58,70,8,12,15
"14188",14188,3,4,5,1,4,5,5,2,1,5,5,4,1,3,2,4,5,4,5,3,71,87,8,6,10
"14189",14189,4,5,2,4,5,2,4,5,2,4,5,5,5,5,5,2,1,5,5,2,77,76,14,7,10
"14190",14190,5,5,1,5,4,5,5,1,1,4,5,5,1,5,3,5,5,2,5,1,73,70,7,6,13
"14191",14191,5,3,1,4,5,4,4,4,5,1,5,5,5,3,5,2,2,2,5,4,74,75,10,7,16
"14192",14192,1,4,1,1,4,2,1,1,1,1,3,2,1,2,2,2,1,1,2,1,34,31,13,13,14
"14193",14193,5,5,1,4,5,4,5,4,1,1,5,3,1,3,5,1,4,2,1,1,61,59,14,14,14
"14194",14194,1,1,1,4,2,4,5,1,1,3,5,1,4,5,1,5,1,4,5,1,55,49,13,11,7
"14195",14195,2,3,4,2,2,1,1,1,1,2,4,1,2,3,1,2,3,3,3,3,44,43,12,8,10
"14196",14196,3,1,5,5,5,5,5,1,1,5,5,5,1,5,5,5,5,5,5,4,81,64,14,9,12
"14197",14197,1,1,2,2,1,2,3,1,2,2,2,3,1,4,1,1,4,1,3,1,38,42,13,14,13
"14198",14198,5,5,1,5,5,4,5,1,1,5,5,2,5,4,5,5,5,5,5,5,83,73,14,13,12
"14199",14199,4,1,5,3,5,5,5,4,1,4,5,5,4,5,4,1,5,4,5,3,78,85,12,14,12
"14200",14200,5,2,3,3,3,5,5,4,1,1,3,5,3,3,4,3,5,1,5,1,65,57,7,9,13
"14201",14201,3,4,4,1,4,4,5,1,4,2,5,3,1,4,5,2,5,1,5,4,67,57,5,11,16
"14202",14202,5,3,3,3,5,5,5,3,2,3,4,5,4,5,3,4,3,4,5,5,79,74,12,8,15
"14203",14203,1,2,3,2,1,2,3,4,1,2,4,4,2,3,4,2,2,4,3,1,50,37,11,10,13
"14204",14204,1,3,5,1,1,5,5,1,1,1,5,4,4,1,1,1,1,1,5,1,48,46,8,8,8
"14205",14205,1,3,2,1,1,2,4,1,1,1,2,1,1,2,3,4,4,1,5,1,41,39,11,14,15
"14206",14206,2,4,4,3,4,5,5,4,1,4,5,5,5,4,2,4,5,4,5,1,76,85,14,14,7
"14207",14207,3,5,3,4,3,5,4,4,5,4,4,2,2,4,2,3,3,4,3,5,72,82,10,7,14
"14208",14208,3,3,4,4,4,4,4,3,3,4,4,3,4,4,2,4,3,3,4,2,69,84,10,10,13
"14209",14209,4,5,4,3,5,5,5,4,5,5,5,5,4,4,5,3,5,5,5,3,89,91,13,4,14
"14210",14210,1,2,3,3,1,2,4,1,1,1,5,4,2,3,3,4,3,2,5,2,52,28,14,12,17
"14211",14211,1,1,1,1,1,3,5,1,1,1,5,1,1,1,1,1,1,1,4,1,33,35,14,14,13
"14212",14212,3,2,3,2,2,3,3,2,1,2,5,2,2,3,2,4,2,4,4,1,52,64,9,11,10
"14213",14213,1,1,1,1,1,1,4,1,1,5,2,1,1,3,2,3,1,3,4,1,38,55,12,9,14
"14214",14214,3,2,2,2,3,1,3,2,1,3,4,4,4,3,2,2,3,2,4,3,53,60,10,12,10
"14215",14215,5,5,5,2,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,95,87,7,5,16
"14216",14216,3,3,3,4,4,2,4,4,1,4,4,4,3,5,2,3,4,3,5,1,66,65,8,10,11
"14217",14217,3,3,5,2,1,4,4,4,1,3,4,2,4,2,4,1,3,2,5,1,58,37,11,9,13
"14218",14218,3,5,5,2,4,5,5,2,1,4,5,2,4,4,5,2,4,4,5,2,73,81,12,9,15
"14219",14219,2,3,4,2,4,4,4,2,2,4,2,3,4,3,4,2,5,2,5,3,64,63,12,9,10
"14220",14220,2,5,5,2,2,5,5,4,2,4,5,3,4,4,5,1,5,5,4,1,73,78,12,13,12
"14221",14221,2,1,5,3,5,3,2,4,1,1,4,5,5,4,1,2,4,1,5,1,59,69,13,6,14
"14222",14222,4,4,3,2,4,2,4,2,1,2,4,4,2,1,4,3,5,5,5,5,66,69,12,11,11
"14223",14223,4,5,5,1,4,5,2,1,1,3,5,5,4,5,5,5,5,5,5,1,76,76,14,6,11
"14224",14224,2,2,4,3,2,4,4,1,1,2,3,5,2,5,4,2,4,2,5,1,58,59,11,9,15
"14225",14225,5,5,1,1,4,5,4,1,1,4,5,4,4,2,4,3,5,2,5,1,66,57,14,6,15
"14226",14226,4,5,4,2,5,5,5,2,3,4,5,2,4,5,3,5,5,5,5,4,82,85,13,6,15
"14227",14227,1,2,1,1,2,1,2,1,1,1,5,2,1,2,3,4,2,3,5,1,41,47,6,14,17
"14228",14228,5,5,4,5,5,5,5,1,2,5,5,5,2,5,5,5,4,2,5,3,83,91,8,6,10
"14229",14229,4,4,3,5,5,3,3,5,5,4,5,5,2,5,4,2,5,4,4,1,78,78,9,8,8
"14230",14230,4,3,2,2,4,2,4,4,1,1,4,5,2,5,2,2,5,4,5,5,66,82,13,13,12
"14231",14231,1,4,4,4,4,5,5,1,1,5,5,5,1,5,5,5,4,5,5,1,75,72,11,8,12
"14232",14232,2,2,4,1,2,5,4,2,1,2,5,2,1,2,4,1,3,4,5,1,53,56,11,10,16
"14233",14233,1,1,3,2,4,1,1,2,1,1,3,3,1,5,2,1,1,1,5,3,42,43,13,14,9
"14234",14234,4,1,4,3,2,3,3,2,1,1,4,1,1,4,1,2,3,1,1,1,43,45,13,13,9
"14235",14235,4,1,2,2,1,5,5,4,1,1,5,1,1,1,1,5,4,2,5,1,52,48,10,13,15
"14236",14236,1,1,5,1,3,5,5,1,1,1,5,1,1,2,1,5,3,1,2,1,46,47,13,13,10
"14237",14237,2,2,4,3,2,5,5,2,2,1,5,4,4,4,2,4,4,2,5,1,63,71,11,5,12
"14238",14238,4,5,4,5,4,5,5,2,5,5,5,5,5,4,5,5,4,4,4,1,86,79,12,7,12
"14239",14239,1,4,4,3,2,5,5,4,2,1,5,4,4,4,5,4,4,4,5,1,71,77,12,10,11
"14240",14240,4,4,4,4,4,3,5,2,3,2,2,2,3,5,5,4,4,2,4,1,67,55,11,5,10
"14241",14241,5,2,4,2,2,5,5,4,1,5,5,4,4,2,4,5,1,2,5,1,68,61,12,13,12
