"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"6082",6082,4,2,3,4,3,5,5,2,5,5,5,5,4,4,4,4,5,5,5,5,84,99,13,7,17
"6083",6083,2,3,3,2,4,3,5,3,1,3,2,1,4,4,4,4,3,4,5,3,63,72,11,7,18
"6084",6084,3,2,2,1,4,2,3,3,1,2,4,4,4,2,4,1,3,4,4,1,54,61,11,11,14
"6085",6085,5,1,5,5,5,5,5,5,5,5,5,2,5,5,1,5,5,5,5,5,89,86,11,2,14
"6086",6086,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,95,107,13,3,6
"6087",6087,5,4,4,4,5,4,4,4,4,5,5,5,3,4,5,4,4,4,3,1,81,81,12,4,11
"6088",6088,4,5,5,3,5,5,5,3,2,4,4,4,3,4,4,5,4,3,5,3,80,93,12,8,18
"6089",6089,4,4,4,3,3,5,4,1,1,2,5,4,1,4,3,4,2,4,4,5,67,71,7,5,9
"6090",6090,1,5,1,4,3,1,4,4,3,1,5,5,5,3,5,2,2,5,1,1,61,51,13,7,9
"6091",6091,5,1,5,2,5,3,4,4,2,1,4,5,4,4,1,5,2,5,4,1,67,66,11,11,13
"6092",6092,5,2,3,4,3,3,2,4,1,1,4,5,4,4,2,4,3,5,5,5,69,83,12,9,8
"6093",6093,5,5,1,3,2,4,3,4,5,4,1,4,5,3,5,3,2,4,5,1,69,71,14,13,16
"6094",6094,4,2,3,1,5,4,5,1,1,3,5,4,1,4,2,4,5,4,5,4,67,70,13,9,10
"6095",6095,1,2,2,2,1,2,4,2,1,2,4,1,1,3,4,2,5,5,5,1,50,48,10,9,7
"6096",6096,3,4,4,5,3,5,5,4,5,5,5,4,3,5,5,5,1,5,5,2,83,78,12,7,16
"6097",6097,2,3,4,2,2,4,5,2,3,4,5,4,2,4,1,5,4,2,5,3,66,51,8,5,14
"6098",6098,4,1,2,5,2,4,4,1,1,5,3,1,1,3,2,5,1,4,5,1,55,73,10,9,14
"6099",6099,4,4,1,3,4,2,4,3,2,2,3,5,2,3,4,2,3,4,4,1,60,74,10,9,14
"6100",6100,4,4,4,3,5,2,4,5,2,5,4,5,5,4,4,5,3,4,5,1,78,93,11,4,15
"6101",6101,2,1,4,1,4,5,5,4,2,4,4,5,2,4,4,3,5,4,5,1,69,75,11,9,14
"6102",6102,4,2,3,2,2,4,4,4,2,4,5,2,2,4,4,3,5,4,5,1,66,68,11,7,11
"6103",6103,2,4,5,5,1,4,5,3,4,4,5,4,5,5,5,3,4,5,5,4,82,75,13,8,11
"6104",6104,5,3,5,5,3,5,4,3,1,3,5,4,2,3,4,5,4,4,1,1,70,66,9,13,9
"6105",6105,2,2,3,1,1,2,2,2,3,2,4,1,2,3,4,1,3,4,4,1,47,48,10,5,12
"6106",6106,4,4,2,5,5,5,5,5,2,5,5,4,4,5,5,5,5,4,5,1,85,84,10,5,14
"6107",6107,4,3,4,5,2,5,5,2,1,4,5,2,2,5,4,4,5,5,5,1,73,69,12,2,5
"6108",6108,1,2,2,4,3,5,4,2,2,4,5,1,4,5,4,5,3,2,5,4,67,82,12,6,11
"6109",6109,2,1,2,2,2,2,4,1,1,2,2,1,1,3,1,4,3,2,5,1,42,34,12,14,12
"6110",6110,1,1,3,1,2,1,3,1,2,1,5,2,3,1,1,1,5,1,5,1,41,25,13,14,9
"6111",6111,1,3,3,2,2,3,4,2,2,4,1,2,1,3,4,2,2,4,5,4,54,65,9,4,13
"6112",6112,4,2,4,3,2,2,4,2,3,4,4,5,1,4,4,1,4,4,5,1,63,77,10,14,11
"6113",6113,4,4,4,4,4,2,2,4,2,2,4,5,4,5,1,1,2,4,5,1,64,62,12,10,14
"6114",6114,1,4,3,2,4,1,5,4,2,1,5,1,1,5,1,2,4,5,2,1,54,60,10,10,8
"6115",6115,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,4,4,95,100,6,4,13
"6116",6116,2,4,4,5,4,3,5,3,3,3,4,4,3,4,4,5,5,4,4,4,77,67,10,4,10
"6117",6117,5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,5,4,5,5,3,94,116,11,2,17
"6118",6118,1,1,4,2,2,1,1,2,1,1,1,4,5,2,4,4,1,2,4,4,47,36,14,10,13
"6119",6119,5,4,2,3,5,4,4,5,3,3,5,3,1,5,5,3,1,4,1,4,70,57,14,11,13
"6120",6120,5,5,5,5,5,5,5,2,1,5,5,5,4,5,5,5,5,5,3,2,87,80,12,12,11
"6121",6121,1,1,2,4,5,5,5,1,1,1,4,5,1,5,1,1,3,4,5,3,58,74,10,8,10
"6122",6122,4,1,1,2,4,1,5,4,1,1,4,2,1,2,3,1,5,1,2,1,46,42,14,9,10
"6123",6123,1,4,4,2,3,5,5,1,1,3,4,5,1,4,4,5,3,1,3,1,60,59,12,9,10
"6124",6124,5,5,1,4,3,3,1,1,3,2,5,3,5,1,5,2,3,5,5,1,63,52,9,6,18
"6125",6125,5,4,4,4,4,5,4,5,3,4,4,5,1,4,3,4,4,4,4,2,77,71,12,7,12
"6126",6126,4,4,2,3,4,4,4,2,4,4,4,5,4,4,4,4,4,4,5,1,74,76,13,7,15
"6127",6127,5,5,3,2,4,2,4,2,1,3,5,5,5,5,5,4,5,3,1,1,70,59,10,6,9
"6128",6128,3,3,5,4,4,5,5,2,4,4,5,5,4,5,5,5,4,4,5,4,85,80,11,9,13
"6129",6129,5,5,4,2,4,5,5,2,4,5,5,4,2,5,5,1,5,5,5,1,79,82,14,9,13
"6130",6130,1,3,4,4,3,1,5,4,1,3,5,4,2,5,1,1,4,3,5,2,61,55,13,9,17
"6131",6131,5,5,5,5,5,5,5,5,5,5,5,5,1,5,3,5,5,5,5,5,94,91,9,4,14
"6132",6132,1,1,1,2,3,3,3,1,1,1,3,2,1,2,4,3,3,2,3,1,41,40,13,9,10
"6133",6133,1,1,1,1,1,2,2,2,1,1,5,5,3,2,1,1,4,1,5,1,41,44,12,14,12
"6134",6134,5,5,4,4,2,4,5,5,3,4,5,4,5,5,4,5,5,4,5,5,88,98,12,9,16
"6135",6135,5,5,3,5,2,4,1,3,5,5,5,1,1,3,4,2,3,2,4,4,67,74,12,9,16
"6136",6136,4,5,2,2,5,3,4,5,3,2,2,5,1,5,2,1,4,3,1,3,62,76,12,8,12
"6137",6137,5,5,5,4,5,2,5,5,5,5,4,5,5,3,5,5,3,5,5,4,90,77,11,5,11
"6138",6138,2,2,4,1,3,2,4,2,2,2,4,2,1,2,4,5,2,4,5,1,54,40,12,9,13
"6139",6139,1,1,5,5,1,4,4,1,1,1,5,5,1,5,2,5,5,1,5,1,59,58,13,13,17
"6140",6140,5,5,4,2,2,5,5,4,4,5,5,4,3,4,5,5,3,4,5,1,80,83,12,6,7
"6141",6141,5,5,5,5,5,5,3,5,5,5,4,5,5,1,5,1,3,5,5,3,85,82,14,4,10
"6142",6142,1,2,3,1,4,2,1,2,2,1,4,5,2,4,4,4,2,1,5,1,51,32,10,7,11
"6143",6143,5,5,1,3,3,1,1,1,1,1,5,1,5,5,1,5,5,4,5,1,59,59,9,8,11
"6144",6144,2,4,4,2,3,3,5,2,2,4,5,4,2,4,4,4,3,4,5,2,68,73,10,13,12
"6145",6145,5,5,5,4,5,5,5,4,5,5,5,5,4,4,5,3,5,5,5,2,91,90,14,5,16
"6146",6146,5,5,5,1,5,4,5,4,5,4,4,5,4,5,5,5,5,3,5,5,89,81,7,8,17
"6147",6147,5,1,1,5,5,1,5,1,1,1,1,1,1,5,1,1,5,1,1,1,44,53,14,7,9
"6148",6148,1,2,3,1,1,1,4,1,1,2,5,1,1,2,4,1,4,1,4,4,44,39,13,3,8
"6149",6149,5,4,4,2,5,2,5,3,2,5,5,5,4,4,3,2,5,5,5,3,78,82,12,10,10
"6150",6150,4,3,3,3,4,2,5,2,3,4,5,5,3,4,4,5,4,3,5,5,76,73,14,6,11
"6151",6151,1,2,1,3,2,1,1,2,1,2,4,2,1,3,4,1,2,3,1,1,38,36,10,6,11
"6152",6152,3,3,3,5,4,3,4,1,2,5,5,5,4,4,3,5,4,4,5,3,75,75,12,5,17
"6153",6153,1,3,1,2,4,2,3,1,1,1,2,1,1,2,3,1,4,2,5,1,41,46,14,14,10
"6154",6154,4,5,2,4,4,2,5,4,5,4,4,4,2,4,4,2,3,4,5,3,74,71,9,11,11
"6155",6155,4,4,3,5,4,4,5,4,3,5,4,5,3,4,5,3,4,4,5,1,79,75,5,9,8
"6156",6156,5,5,4,2,4,4,5,5,2,4,5,5,4,5,5,4,5,5,4,3,85,82,12,10,13
"6157",6157,5,4,5,4,5,5,5,2,4,4,5,5,2,5,5,5,4,5,5,2,86,93,13,9,13
"6158",6158,3,4,2,1,4,4,4,1,3,4,4,5,2,3,5,3,3,3,2,1,61,63,13,10,15
"6159",6159,4,2,3,2,3,2,4,2,2,2,4,5,3,5,4,4,5,5,5,2,68,74,10,11,14
"6160",6160,5,5,3,4,5,5,4,5,4,4,5,5,4,5,2,5,5,5,5,3,88,83,13,6,12
"6161",6161,5,2,5,4,5,5,5,2,5,4,5,5,2,4,5,1,2,1,4,2,73,77,11,3,12
"6162",6162,5,5,5,2,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,2,82,89,13,12,12
"6163",6163,4,3,4,2,4,2,4,4,4,3,4,4,2,3,4,2,2,4,3,1,63,56,9,7,12
"6164",6164,5,2,4,5,2,4,5,5,4,4,5,5,3,5,2,4,4,3,3,3,77,66,10,7,16
"6165",6165,4,4,3,2,4,4,1,1,1,2,5,2,1,1,4,4,2,1,5,1,52,49,14,12,14
"6166",6166,5,4,4,4,5,2,5,4,2,4,5,5,4,5,4,5,5,4,5,1,82,81,13,6,14
"6167",6167,2,5,4,2,2,2,4,2,1,2,3,1,1,5,4,2,4,4,5,1,56,59,11,9,10
"6168",6168,4,4,5,3,4,5,5,4,4,5,5,5,3,4,5,5,5,2,5,1,83,75,12,12,14
"6169",6169,5,5,1,5,5,4,3,5,4,3,4,5,5,3,3,3,4,5,5,5,82,79,12,11,14
"6170",6170,5,5,5,5,5,3,5,5,5,5,5,5,2,4,4,5,5,4,5,5,92,99,14,10,13
"6171",6171,3,3,4,5,4,5,5,2,4,3,5,5,2,4,5,4,2,4,5,1,75,70,14,9,13
"6172",6172,2,2,2,3,3,4,5,2,2,2,4,4,1,5,3,5,5,1,5,1,61,56,11,7,12
"6173",6173,2,2,2,3,3,5,4,2,1,2,4,4,1,4,3,5,4,3,5,1,60,65,12,9,11
"6174",6174,1,2,2,2,2,4,4,2,1,1,4,1,1,4,4,5,3,5,5,1,54,49,10,9,10
"6175",6175,4,2,1,4,4,4,3,2,4,2,5,5,4,2,2,4,2,4,2,4,64,62,14,9,15
"6176",6176,3,3,2,3,3,4,4,2,3,3,4,4,4,3,5,5,4,4,5,1,69,58,11,8,8
"6177",6177,5,1,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,4,3,90,99,14,5,10
"6178",6178,5,5,4,3,5,5,5,4,2,4,4,5,4,5,4,5,5,3,3,5,85,76,9,5,15
"6179",6179,5,5,3,5,5,5,5,5,1,4,5,5,5,5,4,5,5,5,4,1,87,93,10,4,8
"6180",6180,2,4,5,2,2,4,4,1,1,3,4,1,1,3,4,4,2,4,5,1,57,53,10,12,8
"6181",6181,2,2,4,1,3,2,4,2,2,2,4,4,1,4,2,3,4,2,5,1,54,52,9,12,6
"6182",6182,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,102,9,6,15
"6183",6183,2,3,1,3,5,2,4,1,1,1,5,5,4,3,3,5,5,1,4,1,59,67,11,5,13
"6184",6184,5,5,5,5,5,4,5,4,2,5,5,4,1,5,5,5,5,5,5,1,86,78,12,8,15
"6185",6185,5,5,4,4,1,4,4,4,3,4,5,5,5,4,5,2,4,4,5,2,79,92,11,5,8
"6186",6186,3,3,4,3,2,5,3,2,2,2,3,2,1,4,3,5,4,2,3,1,57,50,11,8,10
"6187",6187,5,5,5,5,5,5,5,3,3,5,5,5,5,5,4,5,5,5,5,4,94,104,10,3,11
"6188",6188,4,3,5,5,4,5,4,4,5,4,5,5,4,5,4,2,4,5,5,5,87,84,11,7,13
"6189",6189,5,5,4,3,5,5,5,5,4,5,4,5,4,5,5,2,4,5,5,5,90,78,6,11,12
"6190",6190,4,2,2,3,4,5,5,2,2,4,5,4,2,5,4,5,4,5,5,2,74,61,11,8,15
"6191",6191,2,5,1,1,3,1,3,5,1,3,1,5,3,1,5,1,2,3,3,3,52,55,8,8,8
"6192",6192,5,4,4,5,5,3,2,5,3,3,5,5,5,5,4,5,1,4,5,4,82,85,12,6,11
"6193",6193,1,2,5,1,4,1,3,2,1,1,2,2,4,2,2,5,4,2,5,4,53,57,12,7,16
"6194",6194,4,4,5,3,3,5,5,4,5,5,5,4,5,5,5,5,5,3,3,3,86,83,12,4,11
"6195",6195,3,3,1,2,5,3,5,2,1,2,5,4,2,3,5,1,4,1,5,1,58,62,8,11,14
"6196",6196,4,1,2,3,3,2,2,5,1,1,5,4,4,5,1,4,4,5,3,2,61,66,14,8,15
"6197",6197,4,4,3,2,5,3,3,4,2,4,4,4,2,4,4,3,4,2,4,2,67,72,13,7,16
"6198",6198,4,2,3,5,2,4,4,1,3,3,5,4,5,3,4,3,5,3,5,3,71,72,9,11,15
"6199",6199,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,95,83,13,4,14
"6200",6200,3,1,3,3,3,1,1,1,1,3,3,3,3,1,3,1,1,1,1,1,38,38,14,8,15
"6201",6201,3,3,3,2,5,5,4,2,3,3,5,5,5,4,3,4,2,3,5,1,70,83,13,4,15
"6202",6202,5,3,1,4,5,2,5,5,1,4,5,4,4,5,4,5,5,5,5,2,79,78,10,10,12
"6203",6203,4,5,2,2,4,4,4,4,2,4,3,3,3,3,3,2,3,5,5,3,68,61,6,9,10
"6204",6204,1,1,4,5,5,5,5,4,1,1,5,1,1,5,1,5,5,1,5,5,66,77,12,8,7
"6205",6205,1,2,3,4,5,2,2,2,2,1,5,3,3,3,3,2,5,4,5,1,58,53,6,7,10
"6206",6206,5,1,4,4,5,5,5,1,3,1,4,5,5,5,1,3,5,5,5,1,73,89,11,6,9
"6207",6207,5,5,2,1,5,1,2,4,1,1,4,5,3,5,5,1,3,5,1,1,60,59,12,14,10
"6208",6208,5,3,1,1,3,4,4,4,1,2,3,5,1,4,1,4,1,5,1,4,57,57,11,10,17
"6209",6209,1,3,1,1,1,2,3,1,1,1,5,4,1,2,2,4,1,2,5,2,43,48,10,8,12
"6210",6210,4,4,3,3,5,3,3,4,3,3,3,5,3,4,5,4,3,4,5,5,76,81,10,5,13
"6211",6211,4,4,4,5,2,3,4,4,4,2,5,1,2,4,3,2,4,4,5,4,70,71,13,12,11
"6212",6212,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,92,99,3,2,3
"6213",6213,5,4,4,4,4,4,5,5,1,1,5,4,5,4,4,5,5,2,5,2,78,75,12,5,12
"6214",6214,5,4,3,5,4,3,5,2,4,4,4,5,4,4,4,4,4,5,5,4,82,91,12,5,11
"6215",6215,5,1,5,1,1,1,1,1,1,1,1,1,5,1,1,1,3,3,1,1,36,42,14,6,6
"6216",6216,2,1,2,2,2,2,3,2,1,1,4,1,2,2,3,2,3,3,3,1,42,39,12,14,13
"6217",6217,4,4,5,4,5,2,1,5,2,4,5,4,5,4,5,4,2,5,4,4,78,92,12,9,11
"6218",6218,2,4,2,4,2,4,5,4,2,2,5,4,1,4,4,2,4,4,5,2,66,67,8,10,12
"6219",6219,2,1,1,1,5,4,4,4,1,1,4,5,1,5,1,5,5,4,5,1,60,49,14,9,6
"6220",6220,5,3,5,4,5,1,5,5,4,5,5,2,5,5,5,5,4,5,5,4,87,74,10,2,15
"6221",6221,4,4,3,2,3,1,4,4,1,2,2,4,1,3,3,3,4,5,4,3,60,77,9,12,9
"6222",6222,5,5,5,5,5,5,5,5,4,4,5,5,4,5,5,2,5,5,5,5,94,83,12,9,10
"6223",6223,2,4,4,1,4,2,4,2,2,2,2,5,1,4,4,4,2,3,5,4,61,66,13,8,12
"6224",6224,5,5,3,4,5,5,5,5,4,1,5,5,5,5,5,5,5,5,5,4,91,104,5,4,14
"6225",6225,5,5,5,4,5,5,5,5,5,3,3,5,4,4,3,5,3,4,5,3,86,87,11,9,9
"6226",6226,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,96,81,8,2,11
"6227",6227,5,4,2,2,5,1,2,2,1,1,2,4,2,3,4,1,3,5,4,1,54,60,7,6,8
"6228",6228,5,1,5,3,5,5,5,5,4,5,5,5,2,5,5,2,5,5,5,5,87,88,12,6,11
"6229",6229,5,5,5,4,5,5,5,4,4,2,5,5,5,4,5,5,2,5,5,4,89,84,8,7,13
"6230",6230,1,5,5,5,4,2,4,1,2,2,5,2,1,5,3,1,4,2,3,1,58,71,9,5,7
"6231",6231,2,2,3,1,4,2,4,1,1,1,5,2,1,5,3,1,4,1,5,5,53,55,8,8,10
"6232",6232,4,4,2,1,4,2,4,2,1,1,5,1,1,2,4,1,1,4,4,1,49,49,10,10,13
"6233",6233,1,1,4,5,2,4,5,1,1,1,5,1,1,4,1,1,4,1,4,1,48,51,9,12,15
"6234",6234,2,1,5,2,1,2,5,2,1,4,2,2,1,5,4,5,5,4,5,2,60,58,12,9,4
"6235",6235,4,4,3,5,4,4,5,1,2,3,5,2,1,3,5,5,1,4,5,4,70,67,11,13,13
"6236",6236,4,2,4,3,4,5,5,4,2,1,3,4,1,5,2,1,5,5,5,4,69,61,9,7,13
"6237",6237,1,2,2,3,5,2,4,1,1,1,5,5,4,5,5,2,1,4,5,1,59,51,13,4,11
"6238",6238,2,4,4,4,4,5,5,2,3,5,5,4,2,4,4,4,4,4,5,4,78,71,10,6,12
"6239",6239,1,1,1,2,1,1,4,1,1,1,1,2,1,3,3,1,2,3,4,1,35,37,9,14,8
"6240",6240,5,5,3,5,5,4,5,5,2,4,3,4,4,5,3,5,5,3,3,2,80,78,12,11,9
"6241",6241,1,3,5,5,5,5,5,4,1,5,5,1,1,5,5,1,5,1,5,1,69,46,8,9,8
