"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"108",108,2,4,2,2,3,4,5,2,3,3,4,3,1,3,4,4,5,4,5,1,64,59,12,7,11
"109",109,5,5,4,3,5,3,4,5,3,3,5,4,5,5,5,1,4,5,5,5,84,91,9,12,14
"110",110,5,5,5,4,5,1,5,2,2,5,4,5,5,5,5,4,1,5,5,4,82,72,14,8,7
"111",111,5,4,2,4,5,5,5,5,3,4,4,4,5,5,4,1,5,5,5,1,81,81,13,10,15
"112",112,4,4,2,2,4,2,4,4,1,3,3,4,3,3,4,2,4,2,2,1,58,50,9,7,17
"113",113,4,5,3,3,5,4,5,5,4,5,5,5,4,5,5,5,4,2,5,5,88,79,6,6,9
"114",114,4,4,5,3,5,5,4,5,5,5,5,5,4,5,4,4,5,5,5,3,90,94,13,3,7
"115",115,1,1,1,1,3,1,1,2,1,1,5,3,1,3,1,1,4,1,5,1,38,42,14,14,10
"116",116,5,5,3,2,4,4,5,5,3,4,5,4,2,4,3,3,5,5,5,3,79,83,9,6,9
"117",117,5,4,3,5,5,2,3,4,3,3,5,4,5,5,3,5,5,4,5,2,80,86,13,8,8
"118",118,1,4,1,1,4,2,4,1,2,2,4,1,2,4,4,5,2,4,4,1,53,60,8,11,18
"119",119,5,4,4,3,1,2,5,4,1,4,5,5,4,5,1,5,4,1,5,5,73,80,9,9,12
"120",120,4,4,5,3,4,5,5,3,4,4,2,4,1,5,5,2,5,3,5,3,76,78,14,7,11
"121",121,1,1,3,1,1,1,1,2,1,5,1,2,1,1,1,1,3,1,5,1,34,24,14,14,14
"122",122,1,2,2,4,1,4,4,1,1,1,4,2,1,3,1,1,5,1,3,1,43,26,13,9,13
"123",123,1,1,1,2,4,1,1,1,1,1,5,3,3,4,1,2,5,2,3,1,43,51,13,12,15
"124",124,4,4,5,3,4,5,4,5,4,5,5,5,4,5,4,5,5,4,5,2,87,84,13,8,17
"125",125,1,2,4,1,3,2,2,1,2,1,1,5,1,1,1,2,3,3,5,2,43,56,14,11,14
"126",126,2,5,2,5,5,4,5,2,1,1,5,5,1,5,4,1,5,5,5,1,69,51,12,3,13
"127",127,5,5,3,2,5,3,3,3,2,4,4,4,3,3,5,3,4,4,5,1,71,65,14,9,14
"128",128,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,92,102,13,10,7
"129",129,4,4,3,5,4,2,3,4,2,2,3,4,3,4,4,1,1,3,5,5,66,69,14,8,10
"130",130,5,5,5,5,5,5,5,5,5,5,5,5,1,5,4,5,5,5,5,5,95,93,11,4,9
"131",131,5,4,2,3,5,3,1,5,1,4,5,5,5,4,3,4,2,5,4,3,73,86,8,7,9
"132",132,3,4,4,5,4,5,5,4,3,5,3,3,2,4,2,4,5,4,5,2,76,86,14,9,16
"133",133,1,2,1,2,2,2,3,4,1,2,4,4,1,2,2,2,4,2,4,1,46,52,10,14,7
"134",134,4,3,2,3,4,5,4,5,1,4,5,4,4,4,5,2,5,4,5,3,76,76,13,12,17
"135",135,5,4,5,5,5,5,5,2,3,5,5,5,4,5,1,5,5,3,5,3,85,95,11,4,7
"136",136,5,4,3,3,5,3,5,4,3,5,4,5,1,5,3,4,5,1,3,5,76,74,10,14,10
"137",137,4,3,4,3,4,4,5,2,3,3,4,5,2,5,3,3,5,3,5,1,71,66,12,3,10
"138",138,5,4,2,3,5,5,5,4,3,5,5,4,2,4,4,3,5,4,5,5,82,91,9,3,13
"139",139,5,4,3,2,4,4,4,4,2,5,5,5,4,5,4,1,4,5,5,3,78,66,11,7,9
"140",140,4,4,3,2,3,2,2,4,2,3,5,4,1,4,3,3,4,4,3,1,61,63,12,8,15
"141",141,3,4,2,2,4,3,4,3,1,3,5,4,4,5,4,2,5,4,5,1,68,64,9,11,11
"142",142,5,5,5,5,4,5,5,5,2,2,5,5,5,5,1,5,5,5,5,1,85,80,11,6,11
"143",143,3,4,2,3,4,5,5,4,2,3,5,5,4,2,2,5,4,4,4,4,74,79,10,5,13
"144",144,1,1,1,1,4,1,5,1,1,1,2,1,1,4,1,4,1,5,5,5,46,24,9,8,16
"145",145,4,4,5,4,2,5,5,2,3,3,4,2,4,5,5,4,4,4,4,1,74,72,7,7,11
"146",146,1,2,2,5,2,3,3,1,1,1,2,2,1,4,1,4,5,4,5,2,51,34,9,9,12
"147",147,5,5,5,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,92,74,14,14,13
"148",148,4,5,2,4,3,3,3,4,2,3,5,4,1,5,5,5,5,2,4,4,73,57,11,12,18
"149",149,5,5,3,4,5,3,3,4,2,2,5,5,5,5,3,3,4,5,5,4,80,95,12,6,11
"150",150,1,3,3,3,3,2,5,3,5,3,5,4,1,5,3,3,5,5,5,1,68,58,12,7,11
"151",151,1,1,2,2,2,2,4,1,1,4,5,2,1,4,4,2,2,4,5,1,50,45,13,7,15
"152",152,5,4,5,5,5,5,5,4,4,4,5,5,5,5,1,5,5,4,5,3,89,91,14,6,9
"153",153,1,1,5,1,1,1,4,1,1,2,3,1,1,4,4,3,1,5,4,1,45,46,9,10,14
"154",154,3,2,2,2,4,3,2,2,1,2,3,4,2,3,3,4,3,2,4,3,54,57,8,13,7
"155",155,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,1,93,64,11,11,15
"156",156,1,5,4,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,91,93,14,10,13
"157",157,1,1,1,1,1,1,1,3,1,1,4,1,2,2,1,2,1,2,5,1,33,50,14,12,11
"158",158,1,1,4,2,2,1,4,1,1,4,1,1,1,2,2,4,5,2,5,1,45,35,12,13,12
"159",159,4,4,4,2,4,2,4,5,4,5,4,4,5,4,4,2,5,5,2,5,78,93,10,4,13
"160",160,3,4,5,5,4,5,4,4,2,4,5,5,5,5,4,5,5,2,5,5,86,72,7,13,17
"161",161,5,5,5,5,5,5,5,5,3,5,5,4,5,5,4,5,5,4,5,5,95,101,13,7,15
"162",162,4,2,4,4,5,3,4,2,2,2,4,1,2,4,2,1,3,2,3,3,57,57,8,13,13
"163",163,5,4,4,3,4,4,5,4,1,1,5,2,4,4,3,1,4,4,5,1,68,59,13,6,16
"164",164,4,3,3,4,4,4,4,2,1,4,5,4,5,5,4,2,5,4,5,5,77,73,12,7,13
"165",165,3,5,3,3,3,3,3,3,3,3,5,3,1,3,3,3,2,3,2,3,60,71,13,11,15
"166",166,4,4,5,2,5,4,5,5,2,5,4,4,2,5,4,4,4,5,5,1,79,80,8,8,7
"167",167,1,3,1,1,2,1,3,4,1,1,5,4,1,1,1,5,3,1,3,1,43,40,14,10,11
"168",168,1,2,3,4,4,3,4,2,1,5,5,1,1,4,5,1,3,4,3,1,57,71,9,9,14
"169",169,4,5,2,1,4,3,4,2,1,1,4,1,2,2,5,2,5,2,5,1,56,51,12,14,17
"170",170,5,5,1,5,5,5,1,5,1,5,5,1,5,5,5,5,3,5,5,1,78,81,13,8,13
"171",171,5,5,4,3,5,3,5,5,3,1,5,2,5,4,3,4,5,4,5,1,77,93,11,13,13
"172",172,5,5,4,5,5,4,4,5,3,4,5,4,5,5,5,1,5,5,5,2,86,96,12,5,14
"173",173,3,4,4,5,4,5,5,2,3,2,5,5,1,5,4,5,3,5,5,1,76,99,9,8,14
"174",174,2,2,2,3,4,1,2,2,1,1,5,4,1,5,3,4,3,5,5,1,56,53,13,8,10
"175",175,5,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,5,4,5,4,95,91,14,9,8
"176",176,5,4,3,5,5,5,5,5,3,3,5,5,5,5,4,5,5,3,5,3,88,104,11,5,8
"177",177,5,5,5,5,5,4,5,4,3,2,5,5,5,4,5,4,5,5,5,5,91,83,13,8,8
"178",178,2,4,2,2,1,3,3,1,1,2,3,4,2,4,2,3,1,3,2,1,46,33,6,11,13
"179",179,3,4,4,2,4,5,5,1,5,4,5,5,1,4,3,1,5,4,5,3,73,69,14,9,16
"180",180,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,1,4,5,5,4,91,74,9,7,11
"181",181,5,4,4,3,5,5,5,4,3,5,5,5,5,5,5,2,3,3,5,4,85,81,14,6,12
"182",182,2,1,3,2,3,3,4,4,1,2,4,4,1,3,4,2,1,2,5,1,52,50,6,12,13
"183",183,5,4,5,5,5,5,5,5,1,4,5,4,5,5,5,5,2,5,5,2,87,73,12,9,12
"184",184,5,5,2,5,5,5,5,4,2,1,5,3,5,5,5,3,5,5,5,1,81,82,14,11,17
"185",185,5,5,4,4,4,4,5,4,4,4,5,5,4,5,5,5,4,5,5,2,88,90,9,11,15
"186",186,5,2,4,5,5,4,4,2,3,3,5,5,2,5,3,5,3,4,5,4,78,79,14,4,16
"187",187,5,5,5,3,3,5,5,4,5,4,5,5,4,5,4,4,5,4,5,3,88,101,13,2,16
"188",188,3,4,5,5,4,5,5,5,5,5,5,5,3,5,3,5,5,5,5,3,90,106,6,9,13
"189",189,2,3,2,3,4,2,1,2,1,3,5,4,4,5,4,3,5,4,1,4,62,63,14,5,13
"190",190,4,4,5,5,3,5,5,4,5,5,5,5,4,5,3,5,4,4,3,4,87,102,11,8,8
"191",191,1,1,4,1,1,1,1,1,1,5,4,1,1,1,1,1,5,2,3,1,37,33,12,11,14
"192",192,5,5,4,3,4,4,5,4,2,4,4,4,3,5,4,4,5,5,5,4,83,90,11,7,8
"193",193,5,4,4,4,5,5,5,4,4,5,4,5,4,4,5,5,5,4,5,5,91,93,10,8,7
"194",194,3,5,4,3,5,2,5,4,1,5,5,4,1,3,4,2,5,5,5,1,72,82,10,14,9
"195",195,1,5,2,1,5,1,4,4,1,1,3,1,3,4,1,1,1,5,2,2,48,58,13,9,12
"196",196,5,5,5,5,5,3,5,5,1,5,5,4,5,5,5,3,5,5,3,1,85,71,13,5,7
"197",197,5,5,5,2,1,5,5,5,1,5,5,5,1,5,5,4,5,5,3,5,82,76,14,6,13
"198",198,4,4,3,3,5,3,4,4,2,4,5,4,2,4,5,1,4,4,4,2,71,59,13,8,15
"199",199,5,4,4,4,5,2,5,4,4,5,5,4,5,4,5,5,5,4,3,1,83,88,11,6,9
"200",200,4,4,4,5,4,4,4,2,2,1,5,5,3,4,4,5,3,5,4,3,75,80,10,10,15
"201",201,4,2,3,4,5,4,5,4,2,4,5,2,3,5,1,5,2,5,5,4,74,72,13,6,11
"202",202,2,1,5,4,5,5,2,4,4,4,5,4,4,5,4,5,4,4,5,4,80,82,5,7,9
"203",203,1,4,1,2,1,4,5,2,1,1,5,1,4,3,3,1,5,1,4,1,50,57,11,10,14
"204",204,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,93,8,2,9
"205",205,2,5,5,4,5,5,5,3,3,3,5,5,3,5,5,5,3,5,5,3,84,86,14,7,19
"206",206,1,1,1,1,1,2,5,5,1,1,5,5,1,5,1,2,2,4,5,1,50,47,6,9,10
"207",207,5,5,4,3,4,3,3,4,3,5,5,4,4,4,5,5,5,5,5,3,84,78,13,9,15
"208",208,4,4,2,3,5,3,5,2,2,4,4,3,5,4,5,4,4,4,5,4,76,66,14,8,7
"209",209,1,4,1,4,1,1,2,1,1,1,5,5,1,2,1,2,3,1,1,3,41,42,12,7,13
"210",210,5,5,4,5,5,5,3,4,2,5,5,5,3,5,5,4,1,5,5,5,86,81,14,6,10
"211",211,5,4,4,3,4,5,5,3,5,5,5,4,4,5,4,5,5,4,5,5,89,85,14,8,14
"212",212,1,4,5,3,4,5,5,4,1,2,4,1,4,3,4,5,3,5,5,2,70,60,11,8,9
"213",213,5,2,5,3,3,5,5,3,3,3,5,5,1,3,3,1,5,2,5,5,72,89,13,8,11
"214",214,4,4,4,5,5,4,4,2,2,5,4,4,4,5,4,2,5,3,5,5,80,71,12,6,5
"215",215,5,5,1,2,4,2,2,5,2,4,5,1,1,5,5,1,1,5,5,1,62,73,13,4,8
"216",216,4,4,3,2,4,5,5,3,3,2,5,2,2,3,1,4,5,4,5,2,68,64,13,8,14
"217",217,1,3,1,2,2,2,4,1,1,2,5,1,4,3,3,1,5,1,4,1,47,31,12,10,10
"218",218,2,1,2,1,2,1,2,1,1,2,3,1,2,1,3,1,4,2,4,1,37,39,12,11,11
"219",219,1,4,1,1,1,4,2,1,1,1,5,2,1,4,1,4,5,3,5,3,50,42,13,9,15
"220",220,1,1,2,1,1,4,4,1,1,1,2,1,1,3,1,5,4,1,5,1,41,44,11,13,18
"221",221,2,1,2,3,5,4,4,2,1,1,5,5,1,5,3,5,5,1,4,1,60,61,13,10,10
"222",222,4,1,5,2,5,4,5,2,2,2,5,5,4,5,4,2,5,5,5,1,73,73,13,7,20
"223",223,5,2,4,1,5,4,4,1,1,4,5,5,4,5,4,1,1,1,5,1,63,64,14,9,15
"224",224,2,4,4,2,3,4,4,2,2,4,4,4,2,4,4,4,4,2,5,2,66,60,12,9,10
"225",225,2,1,3,2,4,2,4,2,1,2,5,2,4,5,2,3,2,4,5,1,56,59,12,8,12
"226",226,4,4,5,3,4,5,5,2,4,5,5,5,4,5,5,5,5,4,5,4,88,108,8,9,14
"227",227,5,4,4,5,5,4,3,4,2,4,5,4,2,5,2,5,3,5,5,2,78,74,10,5,7
"228",228,1,1,1,1,1,1,2,1,1,1,5,1,1,4,1,5,1,2,2,1,34,33,13,14,12
"229",229,2,4,2,2,4,4,4,4,2,4,5,4,2,3,3,4,4,4,4,1,66,54,14,12,13
"230",230,2,2,3,3,4,2,5,2,3,2,4,5,2,4,3,2,3,2,5,2,60,63,14,10,10
"231",231,4,3,2,4,4,3,4,2,2,3,4,3,4,4,3,3,3,3,3,2,63,57,5,11,18
"232",232,5,5,5,4,1,2,5,4,1,5,5,5,4,4,5,5,1,5,5,5,81,65,8,3,12
"233",233,5,2,4,3,2,5,5,3,5,3,5,5,3,5,3,5,5,5,5,4,82,72,13,11,13
"234",234,3,4,4,4,4,4,5,5,4,4,5,5,4,5,5,4,5,4,5,3,86,80,12,9,12
"235",235,2,1,5,5,5,5,2,1,3,2,5,5,5,5,5,5,5,5,5,5,81,82,14,10,11
"236",236,3,4,4,3,4,4,4,4,1,4,5,5,2,5,4,3,4,5,5,3,76,66,13,8,21
"237",237,2,2,2,4,4,3,4,4,2,1,5,4,1,4,2,4,3,2,5,4,62,53,12,9,6
"238",238,4,4,4,5,5,5,5,4,2,2,5,5,5,5,5,5,5,4,4,3,86,88,11,6,10
"239",239,5,5,2,3,4,5,5,2,4,4,4,5,4,5,4,4,5,4,5,3,82,82,10,5,9
"240",240,4,4,5,5,5,5,4,5,4,4,5,3,4,5,5,5,5,5,5,2,89,78,12,4,13
"241",241,1,3,4,1,3,4,5,1,1,5,3,4,2,2,4,5,5,5,2,2,62,58,11,10,12
"242",242,4,2,4,2,5,2,5,1,1,1,5,4,4,5,4,1,4,5,5,1,65,71,9,9,9
"243",243,4,4,5,4,3,5,5,4,4,5,5,5,5,5,5,5,5,4,5,3,90,83,12,4,13
"244",244,4,3,4,2,5,4,4,2,3,2,5,4,3,4,3,3,4,5,5,4,73,82,12,12,9
"245",245,5,4,5,3,4,5,5,4,4,4,5,5,4,4,4,4,5,5,5,3,87,80,14,10,7
"246",246,4,4,5,5,4,5,5,4,4,5,5,5,4,5,4,5,5,5,5,5,93,97,14,4,10
"247",247,5,4,4,5,5,5,5,3,3,5,5,4,5,4,4,5,5,4,4,2,86,87,7,3,11
"248",248,4,4,1,4,5,2,4,4,1,5,5,4,1,5,4,2,4,5,4,1,69,66,12,9,16
"249",249,5,5,2,5,4,5,5,5,4,5,5,5,4,5,3,2,5,4,5,3,86,85,8,4,13
