"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"18055",18055,1,1,1,2,2,2,1,2,1,1,3,3,1,4,4,4,4,1,2,2,42,55,8,7,10
"18056",18056,5,5,5,2,4,5,5,1,2,5,5,5,5,5,5,5,5,2,2,1,79,75,12,12,11
"18057",18057,5,3,4,5,3,2,5,3,2,4,5,2,4,5,4,1,5,4,4,2,72,67,14,13,11
"18058",18058,5,5,5,2,4,4,3,5,1,1,5,5,2,5,1,2,5,1,4,3,68,73,14,12,12
"18059",18059,2,2,3,3,4,4,3,4,2,4,5,5,3,4,4,4,4,4,5,3,72,83,11,12,9
"18060",18060,2,4,5,5,4,4,5,4,2,4,5,2,4,5,4,5,5,3,4,2,78,85,10,5,12
"18061",18061,5,5,1,5,4,1,5,5,1,1,5,5,5,5,5,1,4,5,1,5,74,71,11,5,12
"18062",18062,2,4,4,4,4,2,2,2,1,3,5,1,3,2,1,2,1,2,4,1,50,58,7,10,4
"18063",18063,2,4,1,1,4,4,2,2,1,1,3,4,2,4,5,4,4,4,5,4,61,78,6,10,9
"18064",18064,4,4,1,2,4,2,4,4,1,3,4,4,1,4,3,1,5,4,5,1,61,55,12,9,8
"18065",18065,5,5,4,5,4,4,5,5,2,2,5,5,5,4,2,5,1,5,5,5,83,77,14,7,10
"18066",18066,2,2,3,3,5,5,5,1,3,3,5,4,3,1,4,5,1,4,5,1,65,66,13,7,17
"18067",18067,5,5,1,1,5,1,1,1,1,1,5,5,1,5,5,1,5,5,1,1,56,62,14,14,13
"18068",18068,1,2,2,1,1,4,2,4,1,2,5,4,4,4,2,1,4,1,5,1,51,48,12,12,15
"18069",18069,4,5,5,5,3,5,5,1,5,5,5,4,2,5,4,5,4,5,5,3,85,93,14,4,12
"18070",18070,5,3,1,5,5,4,1,5,1,2,5,5,4,5,1,3,3,3,4,5,70,76,14,9,10
"18071",18071,5,2,4,2,4,4,5,5,5,4,5,5,4,5,2,5,5,5,5,5,86,84,8,4,20
"18072",18072,4,4,2,5,5,4,5,4,1,5,5,5,5,5,3,4,5,5,2,1,79,78,14,12,13
"18073",18073,4,3,1,3,4,2,1,3,1,3,4,5,5,4,3,2,4,4,1,2,59,58,14,5,4
"18074",18074,1,1,1,1,1,2,2,1,1,1,4,1,1,1,1,1,4,1,1,1,28,41,14,11,10
"18075",18075,5,5,4,5,5,5,4,5,5,5,4,4,5,5,4,2,5,5,5,1,88,82,11,10,12
"18076",18076,2,4,5,2,1,4,5,3,3,2,5,1,2,3,5,4,3,4,5,2,65,58,13,12,9
"18077",18077,2,2,5,2,4,5,2,4,1,1,4,2,3,4,1,4,3,4,5,3,61,59,11,10,10
"18078",18078,2,1,4,2,2,5,5,2,2,2,5,5,4,5,4,4,5,5,5,2,71,65,9,8,13
"18079",18079,5,5,5,4,5,5,5,1,1,2,5,5,5,5,2,3,5,5,5,3,81,85,12,3,10
"18080",18080,3,5,2,5,5,5,2,4,1,4,2,5,5,4,5,4,5,1,3,5,75,89,10,11,10
"18081",18081,4,2,4,4,4,4,4,4,2,4,4,4,3,4,1,4,2,4,5,4,71,80,12,5,16
"18082",18082,3,5,3,3,5,3,5,4,2,2,5,4,5,4,5,4,4,4,5,4,79,63,9,6,9
"18083",18083,5,5,1,2,5,5,5,4,4,4,5,4,5,5,5,5,5,5,3,4,86,100,11,11,5
"18084",18084,4,5,4,5,5,4,5,4,5,4,4,5,4,5,5,4,5,5,4,1,87,87,14,7,7
"18085",18085,5,1,2,3,5,3,3,1,3,1,5,5,3,4,2,5,4,5,4,4,68,64,13,10,16
"18086",18086,2,2,4,2,2,2,5,2,1,2,5,2,2,3,4,4,5,2,4,1,56,55,10,4,13
"18087",18087,4,2,1,3,3,2,4,4,1,3,5,3,4,4,4,1,4,4,4,1,61,67,13,14,15
"18088",18088,2,4,2,2,2,1,4,1,2,2,4,4,1,5,4,2,2,4,4,4,56,56,10,13,13
"18089",18089,5,5,2,2,4,3,4,5,2,4,4,5,3,5,4,1,4,5,1,2,70,73,8,6,13
"18090",18090,1,4,1,4,4,2,4,4,2,4,5,4,4,2,4,2,2,5,5,1,64,59,12,8,13
"18091",18091,4,1,5,4,4,5,4,4,4,4,4,4,5,5,5,4,3,4,5,2,80,97,8,8,8
"18092",18092,1,1,4,2,4,2,4,1,1,1,4,1,3,4,4,1,3,1,4,1,47,41,9,11,12
"18093",18093,2,2,2,2,1,1,4,1,1,1,1,2,2,2,1,1,1,1,2,1,31,25,13,13,9
"18094",18094,5,5,4,5,5,5,5,3,5,2,4,4,5,3,4,4,3,2,5,1,79,68,10,8,13
"18095",18095,3,5,4,5,5,5,5,5,4,4,4,5,2,3,5,5,3,4,5,4,85,79,4,4,10
"18096",18096,4,4,2,3,2,3,3,4,1,4,4,4,4,3,5,5,5,2,4,2,68,74,9,7,15
"18097",18097,2,5,5,4,3,4,2,3,2,2,5,2,4,5,3,2,4,4,5,2,68,74,7,6,16
"18098",18098,4,2,2,4,2,4,4,4,2,1,5,4,2,5,1,2,5,4,4,1,62,59,13,9,13
"18099",18099,4,1,1,4,3,5,5,1,4,2,4,5,4,5,5,5,2,5,5,4,74,61,10,7,5
"18100",18100,1,1,2,2,4,4,4,2,1,4,4,2,4,3,4,2,4,4,5,1,58,54,11,12,4
"18101",18101,5,3,4,5,4,2,3,2,1,5,5,5,3,5,1,5,4,4,4,1,71,59,9,6,9
"18102",18102,5,4,1,5,5,5,3,5,5,5,5,5,5,5,5,5,4,3,1,5,86,86,11,8,15
"18103",18103,5,4,4,5,4,4,5,4,5,2,4,5,5,5,4,5,4,5,5,3,87,88,13,3,13
"18104",18104,4,2,3,2,4,2,5,3,1,1,4,4,2,4,5,5,3,4,5,4,67,70,12,8,9
"18105",18105,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,99,83,11,7,11
"18106",18106,4,1,4,2,5,4,1,4,1,2,5,5,5,5,1,5,4,3,5,5,71,72,14,7,7
"18107",18107,4,4,4,2,4,4,4,4,4,4,5,4,2,4,5,4,3,4,5,1,75,80,11,7,14
"18108",18108,4,4,4,5,5,5,4,4,4,4,5,5,5,5,4,4,4,5,5,2,87,87,13,3,15
"18109",18109,5,2,5,4,4,5,5,2,4,5,5,5,5,5,2,5,1,5,5,1,80,67,8,10,11
"18110",18110,5,4,3,2,3,3,3,5,3,3,4,4,4,2,4,3,4,5,4,5,73,77,9,8,10
"18111",18111,4,4,3,4,4,5,5,5,1,4,4,5,4,4,4,5,5,5,5,1,81,79,8,11,8
"18112",18112,1,5,3,5,4,5,5,2,1,2,5,5,5,4,3,1,5,4,5,4,74,65,14,8,11
"18113",18113,5,4,3,3,4,3,2,2,2,1,5,3,2,2,3,4,4,1,5,1,59,52,13,12,17
"18114",18114,5,4,4,5,5,5,5,4,4,4,3,5,4,5,3,4,5,4,5,1,84,82,9,6,13
"18115",18115,5,1,5,5,5,5,5,5,1,1,5,3,1,5,5,1,5,5,5,5,78,70,14,8,13
"18116",18116,1,2,1,2,1,4,5,1,1,1,5,1,1,2,1,5,1,2,3,1,41,43,14,13,14
"18117",18117,3,2,5,2,1,4,4,2,2,2,4,2,2,2,4,4,4,4,5,1,59,60,13,8,12
"18118",18118,4,5,5,5,4,5,2,4,4,2,3,5,4,4,4,5,5,4,4,5,83,101,12,8,7
"18119",18119,2,3,5,5,4,5,5,5,4,5,5,5,1,5,1,5,5,3,5,1,79,71,7,12,11
"18120",18120,1,1,3,3,4,3,4,2,2,1,5,1,2,5,1,5,2,4,5,1,55,64,12,9,11
"18121",18121,5,5,4,5,2,2,5,1,1,5,5,2,4,5,3,4,5,5,5,1,74,77,14,8,6
"18122",18122,5,2,3,4,4,2,4,2,1,5,5,5,4,4,2,2,4,1,2,4,65,78,10,10,12
"18123",18123,1,1,5,5,1,1,5,1,1,1,1,1,1,1,5,5,5,1,5,1,48,45,9,14,13
"18124",18124,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,96,89,14,2,14
"18125",18125,1,1,5,2,1,5,5,1,1,1,4,4,1,5,1,4,5,5,5,1,58,56,13,14,16
"18126",18126,2,4,3,3,4,2,3,3,1,1,4,3,2,4,4,3,4,5,4,2,61,53,11,8,12
"18127",18127,3,1,5,1,2,5,5,3,4,1,4,4,1,4,4,1,4,2,5,1,60,76,13,8,8
"18128",18128,4,2,2,2,4,5,4,4,2,2,4,4,4,4,4,2,2,4,5,1,65,57,12,8,16
"18129",18129,2,5,5,1,4,5,4,1,2,1,5,5,1,4,4,5,1,2,5,4,66,54,13,13,13
"18130",18130,1,1,5,5,5,1,1,1,1,1,5,5,4,5,1,5,1,1,1,1,51,37,6,7,5
"18131",18131,1,1,4,4,4,5,4,5,1,2,4,2,2,4,2,4,5,4,5,1,64,57,14,7,16
"18132",18132,4,4,4,4,4,4,5,4,2,4,4,3,4,5,4,4,4,3,5,3,78,76,8,8,9
"18133",18133,4,3,2,1,4,4,4,2,2,4,4,3,4,4,4,4,4,2,5,4,68,78,9,8,12
"18134",18134,4,5,4,4,5,5,5,5,4,1,4,4,4,5,4,5,4,4,5,4,85,99,11,8,13
"18135",18135,4,1,3,2,2,1,3,1,1,1,4,2,3,2,4,2,4,4,5,3,52,61,13,11,10
"18136",18136,1,1,4,2,4,4,4,2,2,2,5,5,2,4,1,4,5,4,5,1,62,52,7,4,7
"18137",18137,1,5,4,5,5,5,4,5,4,1,5,5,5,5,5,5,1,4,1,1,76,72,14,12,19
"18138",18138,5,4,4,3,1,5,3,2,1,4,4,4,1,5,3,5,3,1,5,1,64,68,11,8,13
"18139",18139,2,4,2,3,2,5,5,2,2,5,4,1,1,4,4,2,3,2,5,1,59,61,8,12,13
"18140",18140,5,5,1,5,5,1,4,1,2,1,5,5,1,5,5,1,5,5,5,5,72,80,13,3,11
"18141",18141,2,1,2,2,2,5,5,1,2,2,5,3,1,3,3,4,2,2,5,1,53,33,11,12,15
"18142",18142,2,3,2,2,2,4,4,1,2,2,5,2,2,2,4,4,5,2,2,1,53,60,9,9,13
"18143",18143,2,2,3,2,4,2,5,1,1,1,5,1,1,3,4,4,4,4,5,2,56,57,10,10,15
"18144",18144,4,2,2,2,3,5,5,2,1,3,3,4,4,4,5,1,2,2,1,1,56,61,11,11,12
"18145",18145,4,4,5,2,2,5,4,5,2,4,5,5,2,2,4,4,4,4,4,2,73,78,11,9,13
"18146",18146,2,5,5,2,4,5,5,2,3,4,5,4,4,5,5,3,4,5,5,4,81,77,12,12,15
"18147",18147,5,5,5,5,5,5,5,4,4,4,5,3,5,4,4,4,3,4,5,2,86,71,9,6,15
"18148",18148,1,1,5,1,1,5,4,5,2,2,5,1,1,5,2,4,4,4,5,1,59,66,12,8,10
"18149",18149,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,99,97,14,2,13
"18150",18150,1,1,4,1,1,5,5,1,2,2,4,1,4,4,1,4,1,3,5,4,54,57,14,12,12
"18151",18151,4,4,3,2,5,5,4,5,3,3,5,4,4,5,5,1,5,5,5,5,82,86,14,10,9
"18152",18152,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,5,1,26,32,13,13,17
"18153",18153,1,2,5,3,2,1,1,2,1,3,4,1,1,5,4,1,5,1,5,1,49,51,11,9,7
"18154",18154,4,4,2,4,3,5,4,4,2,4,4,5,4,4,4,5,4,4,5,1,76,90,14,9,16
"18155",18155,4,5,4,5,5,2,5,4,1,4,5,5,5,5,1,5,5,5,5,1,81,88,13,4,13
"18156",18156,1,1,4,4,2,5,5,4,1,2,4,3,2,2,2,4,4,4,5,2,61,67,13,10,14
"18157",18157,1,1,2,2,2,4,4,1,1,1,3,1,1,3,4,1,2,2,1,1,38,48,12,14,16
"18158",18158,1,1,3,5,1,3,2,1,3,1,5,3,1,5,1,5,5,3,5,1,55,58,9,8,15
"18159",18159,5,4,4,2,5,3,5,2,2,1,4,4,1,4,4,2,4,3,5,5,69,79,13,6,13
"18160",18160,5,5,2,2,2,2,2,5,2,4,2,4,4,4,4,2,4,2,2,4,63,62,9,7,17
"18161",18161,4,4,3,2,5,5,5,1,5,2,3,4,5,5,2,4,3,5,5,3,75,70,13,5,14
"18162",18162,3,5,2,2,5,2,1,1,1,5,4,3,5,5,4,1,5,3,5,5,67,68,14,12,12
"18163",18163,5,4,5,5,4,5,5,5,3,5,5,5,3,5,4,5,5,5,4,4,91,97,6,4,12
"18164",18164,4,5,3,5,5,5,5,4,4,3,5,5,3,5,4,2,1,5,4,5,82,78,6,8,13
"18165",18165,2,4,2,2,4,4,4,4,3,3,4,3,2,5,3,2,4,5,3,5,68,76,10,7,11
"18166",18166,5,5,4,2,4,2,5,4,5,5,5,5,5,5,5,1,5,5,5,3,85,71,13,8,5
"18167",18167,4,4,4,2,4,2,3,1,1,2,5,4,3,4,4,5,1,5,1,1,60,56,11,11,11
"18168",18168,4,4,4,3,4,5,5,2,3,2,3,4,2,5,3,2,5,4,5,2,71,59,6,7,12
"18169",18169,1,4,4,2,3,3,5,1,3,3,5,5,1,4,1,1,1,4,1,1,53,61,13,11,15
"18170",18170,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,92,96,14,3,13
"18171",18171,3,2,1,3,3,2,3,1,1,2,5,4,3,4,2,3,4,4,5,1,56,52,11,11,13
"18172",18172,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,4,1,76,71,12,4,12
"18173",18173,5,5,4,5,5,4,4,4,4,5,4,5,5,4,3,5,3,4,5,4,87,81,12,6,6
"18174",18174,2,5,3,4,1,5,5,4,3,5,5,5,1,2,4,3,1,4,5,1,68,64,5,7,12
"18175",18175,4,5,4,4,4,5,5,2,5,5,4,4,5,4,3,4,5,5,5,2,84,93,14,6,18
"18176",18176,5,4,4,4,5,4,4,5,4,4,5,5,5,5,4,5,4,5,5,5,91,100,5,2,15
"18177",18177,4,5,5,2,2,5,4,4,4,5,5,5,2,3,4,4,4,5,3,1,76,71,9,9,17
"18178",18178,2,2,1,2,2,4,5,1,1,2,5,2,3,2,2,4,4,4,5,2,55,59,13,13,11
"18179",18179,1,2,1,2,3,1,1,3,5,3,2,3,1,2,1,3,4,4,4,1,47,51,6,11,13
"18180",18180,4,2,3,3,4,4,5,4,5,4,4,4,4,3,4,5,3,4,5,2,76,77,13,9,12
"18181",18181,2,5,5,3,4,4,5,4,2,4,4,5,3,4,4,1,4,4,5,4,76,69,11,8,17
"18182",18182,2,2,5,5,3,3,1,3,5,3,4,5,1,5,3,1,1,1,3,1,57,62,12,12,14
"18183",18183,3,3,1,3,4,2,1,1,1,4,4,1,1,2,3,1,1,4,5,2,47,40,13,11,13
"18184",18184,5,5,3,4,5,5,1,4,5,2,5,4,4,5,5,5,5,5,5,1,83,70,9,8,7
"18185",18185,5,5,1,1,3,5,1,1,2,5,3,3,5,3,3,3,1,5,5,2,62,73,11,7,15
"18186",18186,4,2,2,5,1,1,5,4,1,2,1,1,1,5,4,1,1,4,1,1,47,40,7,6,14
"18187",18187,4,4,2,3,4,1,4,4,1,2,5,4,1,3,3,2,2,4,5,1,59,59,6,8,11
"18188",18188,3,5,5,5,5,5,5,4,4,4,5,5,5,4,4,5,3,3,5,3,87,70,12,3,11
"18189",18189,5,5,4,5,5,5,5,3,5,4,5,4,4,3,4,2,3,5,2,3,81,71,12,5,11
"18190",18190,5,4,5,3,3,5,5,5,1,5,1,3,3,1,3,3,1,5,1,1,63,69,7,7,8
"18191",18191,5,5,1,3,4,5,5,4,5,3,5,5,5,5,5,5,5,5,5,1,86,86,11,4,8
"18192",18192,5,5,5,5,4,5,5,2,2,5,5,5,5,5,5,5,5,5,5,4,92,85,12,4,12
"18193",18193,3,4,3,3,2,5,5,1,1,5,5,4,4,1,3,5,5,4,5,1,69,79,14,9,12
"18194",18194,5,4,5,5,4,5,5,4,5,5,5,2,2,5,4,5,5,5,4,1,85,75,5,5,14
"18195",18195,1,2,5,3,3,2,5,4,2,3,4,1,4,5,3,2,5,5,5,1,65,53,13,8,15
"18196",18196,4,4,4,2,4,5,5,4,1,5,5,5,4,4,4,5,5,5,5,2,82,81,11,11,10
"18197",18197,1,4,3,1,2,1,4,1,1,5,3,2,1,3,4,4,5,2,4,1,52,51,14,9,12
"18198",18198,2,2,4,1,2,2,2,4,1,2,4,1,1,2,3,1,1,1,5,1,42,55,9,13,9
"18199",18199,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,3,95,78,14,13,9
"18200",18200,2,1,2,3,1,1,4,1,1,5,4,1,1,5,3,2,2,3,5,3,50,62,12,6,13
"18201",18201,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,4,1,29,23,13,14,15
"18202",18202,4,4,5,4,4,2,5,2,2,2,4,5,4,5,4,4,4,4,5,1,74,82,6,5,11
"18203",18203,5,4,4,4,5,5,4,4,3,3,5,5,5,5,5,5,3,2,5,2,83,94,9,7,12
"18204",18204,4,4,4,3,4,4,2,2,1,3,4,5,1,5,4,5,3,5,4,1,68,62,8,8,9
"18205",18205,5,5,2,5,5,3,5,5,1,5,5,5,5,5,5,1,1,5,5,1,79,80,11,5,10
"18206",18206,4,1,3,1,3,1,3,2,1,3,3,1,1,4,1,3,3,5,3,3,49,65,6,10,13
"18207",18207,3,3,3,5,2,5,5,3,3,3,5,1,4,5,3,5,1,5,4,5,73,68,8,6,10
"18208",18208,2,4,1,3,5,2,2,2,2,1,5,5,5,4,4,4,5,5,5,1,67,66,12,11,13
"18209",18209,2,4,3,4,5,2,2,5,4,2,4,5,4,4,2,4,4,4,2,4,70,73,12,9,12
"18210",18210,2,3,1,4,4,2,4,2,1,2,4,4,4,4,2,5,4,2,5,2,61,75,13,10,10
"18211",18211,4,5,4,5,5,5,5,4,4,4,5,5,5,5,3,5,5,3,4,3,88,101,12,6,10
"18212",18212,5,4,4,2,4,4,5,4,2,4,4,4,4,5,4,4,4,4,5,5,81,77,9,9,13
"18213",18213,2,1,4,5,4,5,5,5,1,1,5,5,5,5,4,5,5,5,5,1,78,80,7,8,9
"18214",18214,5,3,5,4,5,5,5,3,5,5,5,5,3,5,3,5,5,5,5,5,91,106,12,5,16
"18215",18215,4,4,5,5,5,5,5,4,3,3,5,5,5,5,5,5,5,5,5,1,89,86,12,12,12
"18216",18216,5,1,2,2,2,1,2,4,1,2,2,2,1,1,5,5,3,4,5,1,51,56,10,9,10
"18217",18217,3,4,5,3,4,5,5,4,2,2,5,4,5,4,4,5,3,4,5,4,80,72,12,6,12
"18218",18218,5,1,5,5,5,1,5,3,3,1,1,1,5,3,5,5,5,5,1,5,70,79,9,5,16
"18219",18219,2,5,4,4,4,5,5,3,1,3,5,4,4,5,5,1,1,5,5,1,72,68,14,9,10
"18220",18220,1,1,1,4,5,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,39,36,9,7,9
"18221",18221,2,2,2,1,2,2,4,2,2,4,5,2,2,3,4,2,1,2,5,1,50,51,10,14,12
"18222",18222,4,5,3,4,5,5,4,5,2,5,5,5,4,5,5,4,5,5,5,3,88,99,12,5,14
"18223",18223,5,4,5,3,5,3,3,4,4,5,5,5,4,4,3,5,5,3,5,3,83,79,5,6,10
"18224",18224,5,4,5,5,5,5,5,3,5,4,5,4,2,5,5,5,5,5,5,1,88,100,13,7,14
"18225",18225,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,92,78,9,2,13
"18226",18226,4,3,5,4,4,5,5,4,2,3,5,4,5,3,4,3,4,3,5,1,76,76,13,8,11
"18227",18227,5,5,1,1,2,1,1,1,1,4,5,5,1,5,3,1,5,1,1,1,50,51,5,13,14
"18228",18228,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,96,84,12,4,13
"18229",18229,3,2,2,2,3,2,4,2,2,1,4,3,2,3,4,2,2,2,5,1,51,61,12,6,16
"18230",18230,2,4,1,3,1,3,4,2,1,4,4,3,2,3,3,2,3,3,5,5,58,42,5,8,14
"18231",18231,5,4,4,5,5,4,5,4,5,5,4,5,5,4,5,4,3,5,5,4,90,78,11,5,15
"18232",18232,4,5,3,2,5,5,4,4,1,3,5,5,5,4,4,4,3,5,5,3,79,69,11,6,13
"18233",18233,4,2,3,2,4,2,2,4,1,1,2,4,1,3,2,2,4,2,2,1,48,49,10,9,14
"18234",18234,2,4,4,1,1,3,5,2,2,2,5,1,2,4,3,3,4,3,5,1,57,58,9,9,13
"18235",18235,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,112,14,13,10
"18236",18236,2,4,2,3,2,2,4,2,1,2,5,2,3,3,4,5,4,4,5,1,60,50,10,9,9
"18237",18237,5,2,2,1,4,4,5,1,1,4,5,3,1,5,4,5,5,5,5,5,72,72,6,7,15
"18238",18238,2,2,3,4,4,4,4,4,2,3,4,4,3,5,3,3,4,4,4,3,69,66,8,10,16
"18239",18239,4,2,1,3,4,5,5,5,2,2,3,5,4,3,4,4,2,4,5,2,69,59,11,7,12
"18240",18240,1,2,3,5,5,1,3,1,1,3,4,1,1,1,3,5,4,3,5,1,53,46,11,3,16
"18241",18241,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1,5,5,3,93,96,14,5,15
