"","X","Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","T1","T2","otwartosc","ugodowosc","kalafior"
"17520",17520,2,5,4,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,2,90,99,14,8,18
"17521",17521,4,4,3,2,3,2,5,5,2,3,4,5,3,4,4,1,3,4,5,2,68,51,11,7,8
"17522",17522,1,4,2,4,1,4,5,2,1,1,5,2,3,5,3,4,3,3,5,1,59,60,13,12,18
"17523",17523,3,3,2,3,5,3,3,5,2,4,2,5,4,5,5,2,5,5,4,2,72,81,12,13,11
"17524",17524,3,4,2,2,4,3,5,1,2,4,5,4,4,5,3,5,5,2,3,1,67,73,10,8,16
"17525",17525,5,1,5,5,5,1,5,5,1,1,5,5,5,5,5,5,1,5,5,5,80,79,10,8,11
"17526",17526,1,1,3,3,1,1,2,2,2,1,3,1,1,5,1,1,3,3,5,3,43,40,14,10,8
"17527",17527,5,4,1,1,3,2,4,4,2,5,2,5,1,1,3,1,1,2,5,2,54,54,13,10,10
"17528",17528,4,3,5,5,4,5,5,4,3,4,4,5,4,5,5,3,3,5,5,1,82,89,11,6,13
"17529",17529,1,2,5,1,2,1,1,1,1,1,4,2,1,3,1,1,1,2,1,1,33,15,12,13,16
"17530",17530,4,3,4,2,4,2,3,4,1,1,4,4,4,4,3,5,5,3,5,1,66,46,12,11,16
"17531",17531,5,3,2,5,5,2,4,2,2,4,3,1,2,5,5,5,5,3,4,1,68,57,13,10,11
"17532",17532,3,3,4,3,4,3,4,4,3,3,4,4,2,4,2,4,4,2,3,2,65,69,12,7,14
"17533",17533,5,2,2,1,4,5,4,4,2,5,5,5,5,5,2,4,5,5,5,1,76,84,9,9,12
"17534",17534,4,4,1,4,4,2,1,1,2,1,4,5,5,2,3,2,5,2,5,1,58,65,6,9,18
"17535",17535,2,3,3,4,5,3,5,3,1,1,5,1,1,5,1,2,2,3,5,2,57,51,10,9,11
"17536",17536,4,4,4,2,4,4,4,4,2,4,4,4,4,2,3,4,3,2,4,1,67,43,11,11,12
"17537",17537,4,4,2,3,3,4,5,1,2,3,5,4,1,4,5,5,5,4,5,1,70,69,8,8,12
"17538",17538,5,5,3,4,5,5,2,4,3,3,3,5,5,5,3,5,3,4,5,5,82,92,10,2,14
"17539",17539,5,4,5,2,4,4,5,2,1,3,4,5,4,4,1,5,5,2,5,1,71,57,5,9,14
"17540",17540,4,4,3,4,5,4,4,5,4,4,4,3,3,4,3,2,3,4,5,1,73,64,10,5,13
"17541",17541,3,1,4,5,4,5,5,3,3,5,5,5,5,5,2,2,5,5,5,5,82,79,12,7,17
"17542",17542,5,4,3,2,4,4,3,1,3,5,5,4,4,4,3,1,4,4,5,2,70,61,14,11,4
"17543",17543,4,1,2,3,5,1,2,2,1,1,3,3,1,2,1,1,1,5,4,2,45,39,10,8,14
"17544",17544,3,2,2,3,4,2,3,2,1,2,4,3,3,2,2,1,4,4,2,4,53,67,14,10,9
"17545",17545,5,5,1,5,5,5,5,5,5,5,5,3,5,5,5,5,2,3,5,5,89,77,11,10,17
"17546",17546,5,4,3,4,4,5,5,5,1,2,5,4,4,5,4,4,5,5,3,4,81,80,8,6,18
"17547",17547,4,4,3,5,3,4,5,4,1,5,3,5,5,4,4,3,5,4,5,1,77,61,14,7,12
"17548",17548,4,4,4,5,4,5,5,5,4,4,5,4,4,4,5,5,5,4,5,3,88,89,13,8,11
"17549",17549,1,2,3,3,4,4,3,2,1,2,5,4,1,4,1,4,3,2,5,2,56,67,13,9,12
"17550",17550,4,4,4,4,5,5,5,2,2,4,5,5,2,4,5,5,3,5,4,1,78,74,9,4,14
"17551",17551,3,4,1,3,5,2,1,4,1,1,5,3,3,3,2,4,1,4,4,4,58,36,13,11,14
"17552",17552,4,2,4,5,4,4,4,3,4,4,4,5,4,4,2,5,2,4,3,5,76,72,11,4,14
"17553",17553,4,4,2,2,2,2,4,2,3,4,4,4,3,4,4,2,4,4,2,4,64,67,12,12,14
"17554",17554,4,5,4,5,5,5,5,2,3,5,5,4,4,5,3,3,5,2,3,2,79,88,10,6,7
"17555",17555,5,1,5,4,5,5,5,4,5,5,5,5,1,5,4,5,5,5,5,4,88,88,12,7,10
"17556",17556,5,2,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,5,5,4,84,86,12,3,9
"17557",17557,4,2,4,5,5,5,5,2,1,4,5,5,2,5,4,5,3,4,5,2,77,70,7,9,14
"17558",17558,3,2,2,2,4,4,5,4,2,1,5,1,2,4,4,2,3,2,4,2,58,49,11,10,11
"17559",17559,4,1,5,5,4,1,5,4,3,4,5,5,4,5,4,5,5,4,5,4,82,84,14,6,10
"17560",17560,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,1,95,85,7,3,7
"17561",17561,1,2,1,1,1,1,1,1,1,1,1,1,1,2,5,2,3,1,3,1,31,18,12,10,14
"17562",17562,2,5,2,4,4,5,5,4,4,3,5,2,4,4,4,5,1,4,5,1,73,76,13,10,13
"17563",17563,5,5,4,4,4,5,5,5,4,5,5,5,4,5,5,5,5,1,5,2,88,92,13,4,11
"17564",17564,4,1,2,1,3,2,2,1,1,1,4,2,1,2,4,5,5,1,4,3,49,51,11,9,18
"17565",17565,1,1,1,5,3,5,5,1,1,1,5,5,1,5,1,5,5,1,5,1,58,58,14,9,15
"17566",17566,2,2,3,5,3,4,4,1,3,4,5,2,1,2,4,3,1,3,5,1,58,63,13,9,11
"17567",17567,2,5,5,2,2,5,5,5,1,4,5,3,1,5,4,5,5,4,5,2,75,88,12,10,13
"17568",17568,4,4,3,1,2,5,5,1,1,2,3,4,1,4,4,4,5,4,5,1,63,57,7,14,10
"17569",17569,1,4,5,1,4,4,5,1,1,2,3,4,1,4,5,1,4,4,5,1,60,52,13,8,13
"17570",17570,5,5,3,3,5,4,4,2,2,4,5,5,4,4,4,1,4,5,5,4,78,86,9,7,11
"17571",17571,2,5,3,3,3,4,2,3,1,1,5,5,5,4,5,3,3,3,5,3,68,73,10,9,5
"17572",17572,4,1,1,5,5,5,5,4,4,4,5,2,4,5,1,5,5,5,5,4,79,83,14,2,10
"17573",17573,5,5,5,5,2,5,5,5,3,5,5,2,5,4,5,5,5,5,5,1,87,84,11,3,13
"17574",17574,4,3,4,4,3,4,5,3,3,4,4,4,4,4,2,5,2,4,5,2,73,72,10,8,15
"17575",17575,4,4,3,4,4,4,4,4,2,2,4,4,2,2,4,4,4,3,5,2,69,60,5,8,11
"17576",17576,2,1,5,1,1,5,5,1,1,4,4,2,2,2,3,4,3,3,5,1,55,54,14,12,11
"17577",17577,1,1,1,1,2,1,1,4,1,2,4,3,1,4,1,1,4,1,3,1,38,19,12,10,13
"17578",17578,5,5,1,4,5,5,5,4,2,4,5,4,4,3,5,4,5,5,5,5,85,83,13,11,9
"17579",17579,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,96,112,14,7,16
"17580",17580,5,4,5,5,4,2,5,2,1,4,5,5,5,3,1,3,5,1,5,5,75,73,13,2,13
"17581",17581,3,2,2,4,1,3,5,4,2,2,2,4,2,5,4,4,3,1,5,1,59,48,4,11,13
"17582",17582,3,3,1,5,4,5,5,5,1,5,5,5,5,5,5,5,5,1,5,1,79,86,14,9,8
"17583",17583,5,5,4,4,4,4,5,4,3,5,5,4,4,5,5,5,4,5,5,2,87,79,12,7,8
"17584",17584,2,4,2,3,3,1,4,1,1,1,3,1,1,4,1,1,1,1,5,1,41,34,8,8,10
"17585",17585,1,4,4,3,4,4,4,2,3,1,5,2,1,5,4,1,5,4,4,2,63,66,10,7,12
"17586",17586,5,5,5,1,5,1,5,4,5,4,5,5,5,5,5,4,5,4,5,4,87,102,12,6,11
"17587",17587,5,3,4,3,5,5,5,5,4,4,4,5,4,5,3,5,5,5,4,5,88,88,14,10,7
"17588",17588,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,1,5,5,93,91,14,8,10
"17589",17589,3,2,3,2,4,5,4,4,2,4,4,5,4,2,3,4,5,4,5,1,70,61,10,7,7
"17590",17590,5,4,4,2,3,2,5,3,3,4,3,3,1,4,4,2,5,5,5,2,69,68,9,9,16
"17591",17591,3,4,4,5,5,4,5,5,3,3,5,5,4,5,3,5,2,5,5,4,84,76,5,7,11
"17592",17592,1,5,5,1,1,1,5,1,1,5,5,1,1,1,1,5,1,1,1,1,44,32,8,2,12
"17593",17593,4,4,2,4,5,5,4,4,2,4,5,5,4,4,4,4,4,4,5,4,81,92,12,8,15
"17594",17594,1,4,5,5,5,5,4,1,5,4,5,5,1,5,3,1,5,5,5,1,75,81,8,10,12
"17595",17595,4,2,4,2,4,5,4,1,1,1,5,5,1,4,4,1,5,5,4,5,67,60,8,13,11
"17596",17596,4,4,2,4,4,5,5,4,1,4,4,4,2,5,4,2,3,4,5,1,71,62,5,14,11
"17597",17597,4,1,1,2,2,1,2,2,1,4,4,4,1,3,1,1,3,5,5,2,49,56,9,12,9
"17598",17598,3,4,4,3,4,4,4,5,4,3,5,4,5,5,5,5,5,4,5,3,84,99,7,8,16
"17599",17599,1,1,2,3,3,2,1,3,1,2,4,1,1,1,2,4,5,1,4,2,44,25,13,10,16
"17600",17600,4,2,1,5,4,5,5,5,3,3,5,4,2,5,1,5,5,5,5,5,79,80,7,5,11
"17601",17601,4,5,5,2,3,5,5,3,2,5,5,4,3,5,4,2,1,3,5,3,74,78,11,7,15
"17602",17602,2,3,3,2,4,2,3,4,1,2,3,4,3,5,2,4,4,4,5,4,64,78,13,8,5
"17603",17603,3,4,5,5,5,1,1,4,1,1,1,5,5,5,1,1,1,5,5,1,60,64,7,7,15
"17604",17604,3,4,4,5,1,5,5,5,2,5,5,4,4,5,2,1,5,4,5,2,76,70,11,4,7
"17605",17605,1,1,4,1,1,4,5,1,1,1,4,1,1,4,2,2,2,2,5,1,44,43,8,6,7
"17606",17606,5,1,2,5,5,5,5,2,1,1,5,5,4,5,5,5,5,5,5,1,77,93,14,7,9
"17607",17607,4,2,4,2,4,4,4,5,1,4,4,3,4,3,5,1,4,4,5,1,68,64,8,12,11
"17608",17608,4,4,4,2,4,2,5,4,4,1,5,5,4,4,4,5,2,2,5,3,73,58,13,6,15
"17609",17609,3,1,1,5,5,1,1,5,1,1,1,5,5,5,1,1,1,1,1,1,46,54,8,11,17
"17610",17610,1,1,5,3,4,5,5,5,1,2,5,4,1,5,4,2,5,4,4,1,67,58,10,9,14
"17611",17611,1,5,4,4,4,2,2,5,1,1,4,2,4,4,4,4,2,4,4,4,65,58,8,8,14
"17612",17612,1,2,3,1,3,2,4,3,1,2,4,2,1,3,1,4,3,2,1,1,44,59,12,9,16
"17613",17613,1,2,5,1,4,1,2,4,1,1,4,4,2,2,3,1,1,2,5,1,47,54,12,8,11
"17614",17614,2,3,3,2,1,2,2,4,2,2,3,4,1,3,4,2,1,1,5,1,48,58,7,9,7
"17615",17615,3,5,4,4,4,4,3,4,2,2,5,5,1,4,4,5,4,2,5,2,72,76,10,11,14
"17616",17616,3,2,2,5,4,5,5,5,1,3,5,3,1,5,4,5,5,4,5,3,75,79,13,13,11
"17617",17617,2,4,4,1,5,1,1,4,3,1,5,5,5,5,5,3,5,5,5,3,72,79,10,8,12
"17618",17618,5,5,4,5,5,4,5,4,4,4,4,5,4,4,5,3,4,4,5,3,86,83,12,7,17
"17619",17619,5,2,2,3,2,2,2,2,1,1,5,2,1,2,2,1,2,2,4,4,47,32,10,6,13
"17620",17620,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,1,92,93,7,12,13
"17621",17621,2,4,4,4,4,4,4,5,1,4,5,4,5,4,3,4,5,2,2,1,71,58,11,7,11
"17622",17622,4,1,3,2,4,3,4,4,3,4,3,3,1,3,4,5,5,3,5,4,68,63,13,7,12
"17623",17623,4,5,5,4,5,5,5,5,2,5,5,5,4,2,5,5,1,1,1,5,79,88,12,13,19
"17624",17624,1,4,2,1,2,2,5,1,1,1,2,5,1,2,4,2,4,1,5,1,47,51,8,8,10
"17625",17625,5,2,3,2,3,5,5,5,1,4,4,4,4,5,2,5,5,5,5,3,77,65,13,7,6
"17626",17626,5,4,4,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,1,91,90,10,5,15
"17627",17627,1,2,5,2,1,4,4,1,1,1,5,1,1,1,1,5,5,1,1,1,44,50,12,13,11
"17628",17628,2,4,3,3,2,3,5,1,3,2,5,5,1,2,2,3,5,4,5,2,62,64,13,10,12
"17629",17629,1,1,4,2,2,1,2,1,1,2,5,2,1,4,1,4,4,1,5,1,45,48,13,11,15
"17630",17630,1,1,1,5,4,1,3,5,1,1,5,4,4,5,1,5,5,1,5,1,59,36,8,9,9
"17631",17631,2,4,4,1,2,2,4,1,1,2,2,2,4,2,4,1,2,2,4,1,47,60,9,9,11
"17632",17632,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,94,105,12,4,10
"17633",17633,4,5,3,2,2,5,5,5,1,1,3,4,1,4,5,1,2,3,4,1,61,54,7,12,13
"17634",17634,1,1,2,1,1,2,2,1,1,1,4,1,1,3,1,2,3,3,5,1,37,33,6,14,12
"17635",17635,2,4,5,5,1,5,5,1,1,4,5,5,3,3,4,5,4,5,5,1,73,82,9,10,17
"17636",17636,2,3,3,3,4,3,4,4,1,3,5,3,1,4,4,2,4,4,4,1,62,62,8,8,10
"17637",17637,1,4,5,4,5,5,5,4,2,1,5,5,5,1,5,2,5,2,5,1,72,66,14,3,14
"17638",17638,5,4,5,5,4,4,3,4,2,4,4,5,3,4,5,4,4,3,3,4,79,72,10,10,11
"17639",17639,4,5,1,2,5,3,1,5,1,1,2,4,1,4,2,1,3,5,1,4,55,36,12,13,17
"17640",17640,4,4,4,4,4,5,5,4,2,4,5,4,2,5,2,4,4,5,5,1,77,82,13,5,13
"17641",17641,2,1,4,1,1,5,5,3,5,3,3,1,1,2,3,5,5,4,5,1,60,35,13,9,14
"17642",17642,1,4,2,4,4,4,4,5,1,1,5,1,4,2,4,5,5,2,2,4,64,72,7,5,13
"17643",17643,3,1,1,5,5,1,1,4,1,1,5,5,1,4,1,5,4,3,1,1,53,48,13,8,6
"17644",17644,2,2,4,1,2,4,4,2,1,2,5,4,2,3,2,2,4,2,4,4,56,46,10,10,9
"17645",17645,4,4,4,4,2,4,5,2,4,4,4,4,1,4,4,2,2,1,2,1,62,64,10,14,7
"17646",17646,5,4,5,2,4,5,5,4,1,4,4,2,4,5,3,4,5,4,5,4,79,94,14,11,9
"17647",17647,2,5,1,3,4,4,5,1,1,2,2,3,1,4,4,2,3,1,5,1,54,73,11,14,17
"17648",17648,3,2,2,2,2,4,4,1,1,1,4,3,2,4,4,4,4,2,4,1,54,23,11,10,9
"17649",17649,2,1,2,4,1,4,5,4,1,2,5,2,1,1,3,2,2,2,5,2,51,43,12,10,9
"17650",17650,1,2,2,2,1,2,4,2,2,4,3,4,1,2,2,2,5,4,2,2,49,55,9,8,16
"17651",17651,5,5,4,4,5,4,5,5,3,3,5,5,2,1,4,4,5,5,5,1,80,83,9,10,12
"17652",17652,4,4,4,5,4,5,4,3,3,4,5,2,4,5,1,5,4,2,5,3,76,67,12,8,11
"17653",17653,1,2,2,1,1,4,4,1,1,3,5,1,1,2,4,1,2,1,5,1,43,30,11,10,12
"17654",17654,4,4,3,3,5,4,4,3,1,2,5,4,4,5,2,5,1,4,5,1,69,75,7,9,10
"17655",17655,4,3,4,2,4,3,4,2,3,1,4,4,4,2,3,4,2,3,5,4,65,42,12,7,12
"17656",17656,1,2,3,5,4,5,5,2,3,5,3,5,4,5,4,2,4,5,5,2,74,68,8,6,11
"17657",17657,5,4,1,2,1,5,4,3,1,2,4,4,3,5,4,3,3,4,5,1,64,70,9,10,11
"17658",17658,4,4,4,4,4,4,4,1,1,2,5,4,4,4,4,2,5,2,4,1,67,67,13,9,19
"17659",17659,5,4,3,4,4,5,5,3,3,4,5,4,2,3,4,4,4,3,5,1,75,67,9,7,16
"17660",17660,1,1,4,2,1,5,5,1,1,4,5,1,1,5,1,5,5,1,5,1,55,43,14,9,6
"17661",17661,4,1,4,5,5,5,5,5,1,1,5,2,1,2,2,5,2,5,5,1,66,75,8,7,12
"17662",17662,2,4,5,3,4,5,5,2,2,2,4,1,2,3,5,2,2,2,4,1,60,76,13,9,14
"17663",17663,3,1,4,2,5,4,4,5,1,1,5,4,4,1,3,1,4,4,5,4,65,65,13,12,11
"17664",17664,4,5,4,3,5,4,4,2,4,4,5,2,2,4,5,5,5,5,5,2,79,68,11,3,14
"17665",17665,4,4,4,3,3,5,4,4,3,5,5,3,1,5,2,5,4,4,5,3,76,80,10,6,12
"17666",17666,5,3,2,2,5,3,3,4,2,2,3,5,5,4,4,4,2,4,5,3,70,65,10,5,11
"17667",17667,4,4,5,2,4,5,5,1,2,5,5,4,4,2,5,5,3,4,5,4,78,62,10,10,14
"17668",17668,1,5,3,5,1,5,5,5,1,1,5,2,5,5,4,2,5,1,5,5,71,72,11,12,18
"17669",17669,1,2,2,2,4,2,3,1,1,1,4,1,2,5,4,3,4,5,5,1,53,55,9,9,16
"17670",17670,3,4,2,1,2,5,5,1,1,2,4,5,1,3,3,4,5,1,5,1,58,51,13,14,18
"17671",17671,5,1,5,2,5,1,5,2,1,5,5,5,5,4,1,5,2,5,2,5,71,63,14,9,12
"17672",17672,2,2,4,2,4,5,5,4,2,4,1,5,1,5,4,1,3,4,5,3,66,96,11,4,18
"17673",17673,4,4,3,3,5,5,5,4,4,4,5,5,3,4,4,5,4,5,5,3,84,85,8,6,13
"17674",17674,5,4,4,4,5,5,5,5,4,5,5,5,2,5,5,5,4,5,5,3,90,84,7,7,10
"17675",17675,5,5,2,3,4,5,1,4,1,1,5,2,1,3,5,1,3,1,4,1,57,47,5,13,10
"17676",17676,2,5,5,4,4,5,5,5,3,4,5,5,5,5,5,5,5,4,5,3,89,95,5,5,12
"17677",17677,2,4,5,2,2,2,3,1,1,4,5,2,5,2,4,5,2,5,5,1,62,60,13,9,7
"17678",17678,3,3,5,5,1,5,4,5,5,5,5,5,1,5,4,5,1,5,5,5,82,71,11,9,6
"17679",17679,3,4,4,1,4,5,5,1,4,3,4,5,4,4,3,5,5,4,5,4,77,76,13,6,10
"17680",17680,4,4,2,1,3,3,1,4,3,3,4,4,4,3,4,2,4,1,5,1,60,59,9,5,11
"17681",17681,2,2,4,2,4,1,2,4,2,2,4,2,4,2,2,2,4,2,4,4,55,48,11,7,15
"17682",17682,4,1,5,5,5,5,5,3,3,3,5,4,4,4,3,5,2,4,5,5,80,76,11,6,10
"17683",17683,1,4,3,2,5,2,4,2,1,3,2,2,4,3,3,4,3,3,5,1,57,62,9,9,12
"17684",17684,3,4,3,1,2,2,2,2,1,3,3,2,2,3,3,4,2,1,5,1,49,65,7,9,19
"17685",17685,1,1,5,2,3,1,2,4,1,3,3,5,1,4,1,4,3,1,1,1,47,57,11,7,10
"17686",17686,1,1,5,2,2,5,5,1,1,1,2,1,4,4,1,1,5,1,5,1,49,39,12,13,7
"17687",17687,5,4,5,3,5,4,5,2,3,4,5,4,4,5,4,5,4,4,5,1,81,73,12,8,10
"17688",17688,4,4,5,4,3,5,5,1,4,4,5,3,2,5,1,5,4,5,5,4,78,76,11,8,12
"17689",17689,4,3,5,5,5,2,4,5,1,3,5,5,5,5,4,5,5,4,5,5,85,75,9,7,9
"17690",17690,2,2,5,1,1,2,5,2,1,1,5,5,1,5,3,5,3,4,5,1,59,73,7,3,14
"17691",17691,4,4,5,5,4,4,3,5,4,4,5,4,4,5,3,4,3,5,5,4,84,89,8,8,13
"17692",17692,5,3,5,4,3,4,3,5,4,5,5,5,5,3,4,3,5,5,5,4,85,89,12,9,11
"17693",17693,5,5,1,5,5,3,5,4,1,1,5,5,5,5,4,5,5,4,5,5,83,78,14,6,9
"17694",17694,1,5,2,1,2,1,4,1,2,1,2,2,5,2,4,1,5,2,5,1,49,42,12,8,17
"17695",17695,1,4,2,1,3,4,5,3,1,1,5,1,1,4,3,4,4,4,5,1,57,40,11,13,16
"17696",17696,4,5,4,3,4,5,5,2,5,5,5,5,3,4,5,5,5,4,5,1,84,69,14,12,10
"17697",17697,4,5,1,4,4,5,5,2,2,1,4,2,5,4,4,1,5,2,5,1,66,81,13,8,13
"17698",17698,4,3,2,2,2,4,4,3,1,1,4,4,2,4,3,4,2,3,3,4,59,56,13,8,17
"17699",17699,3,2,4,2,3,5,5,4,3,4,5,5,2,5,1,4,4,2,5,1,69,69,7,5,12
"17700",17700,1,1,5,1,1,1,2,1,1,1,1,1,1,3,1,5,4,4,5,2,42,45,12,11,13
"17701",17701,2,4,2,1,2,4,4,2,2,2,3,2,2,4,5,4,4,3,5,1,58,76,7,9,4
"17702",17702,1,4,2,2,1,2,5,1,2,2,4,4,1,2,4,1,5,1,5,1,50,60,12,11,14
"17703",17703,2,2,4,2,2,4,4,2,2,1,4,5,2,4,2,4,4,5,5,2,62,67,10,7,15
"17704",17704,3,4,4,2,1,4,5,2,1,1,4,4,3,5,4,1,1,1,5,1,56,74,14,11,14
"17705",17705,2,5,4,3,4,3,5,1,1,3,5,3,3,5,4,3,4,4,5,2,69,69,14,12,11
"17706",17706,5,5,4,3,3,5,5,5,4,4,5,4,5,4,4,4,4,5,5,3,86,82,11,7,10
"17707",17707,4,5,1,4,5,5,5,5,5,5,5,4,5,5,1,5,4,5,5,1,84,70,12,3,13
"17708",17708,5,1,2,1,4,1,1,4,1,1,4,2,2,1,1,2,2,3,4,4,46,57,5,10,17
"17709",17709,3,2,5,5,4,5,4,2,3,2,3,2,1,5,4,4,4,5,5,1,69,75,10,11,10
"17710",17710,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,3,90,80,14,2,10
"17711",17711,4,2,4,1,5,2,5,1,2,1,3,1,1,4,1,1,3,3,5,1,50,37,8,7,10
"17712",17712,5,1,3,3,3,4,4,2,1,1,5,4,1,5,1,3,1,3,5,4,59,70,13,12,13
"17713",17713,2,2,1,1,5,4,4,2,1,1,2,2,1,3,4,2,4,1,5,3,50,56,9,7,12
"17714",17714,4,1,2,4,5,2,5,4,3,2,5,4,2,5,3,5,5,5,5,1,72,85,14,6,11
"17715",17715,5,3,4,3,5,4,3,1,4,4,5,4,5,4,5,2,5,3,5,2,76,78,8,5,11
"17716",17716,4,5,2,3,5,4,5,4,2,3,4,5,3,5,4,5,5,5,5,5,83,88,12,4,13
"17717",17717,1,2,2,1,4,4,5,2,1,3,5,1,1,1,1,1,2,4,5,1,47,73,12,6,13
"17718",17718,1,1,1,3,1,1,2,1,1,1,5,1,1,3,5,5,4,1,5,1,44,55,13,10,18
"17719",17719,3,2,3,3,4,4,2,3,1,4,3,4,4,5,4,4,4,2,4,3,66,81,12,7,8
"17720",17720,3,2,2,5,4,4,4,3,1,3,4,5,1,4,4,5,3,4,3,1,65,74,14,10,7
"17721",17721,4,4,4,4,5,5,5,4,3,3,5,5,3,4,5,5,5,4,5,2,84,97,9,3,16
"17722",17722,2,5,2,5,4,4,4,3,1,3,5,4,4,4,3,4,2,4,4,4,71,59,9,9,11
"17723",17723,4,4,3,2,1,5,5,3,3,2,5,5,2,5,5,4,2,2,4,2,68,75,13,9,12
"17724",17724,4,4,4,5,5,5,5,4,4,4,5,5,2,3,2,5,5,4,5,1,81,85,14,5,9
"17725",17725,5,4,1,3,4,1,3,4,1,1,2,5,3,3,3,2,5,1,4,4,59,58,12,3,15
"17726",17726,4,5,4,3,4,4,4,4,3,4,5,3,4,2,5,5,4,4,4,4,79,87,9,6,16
"17727",17727,5,5,5,5,5,5,1,4,5,5,5,5,5,5,5,1,5,5,5,3,89,94,14,6,12
"17728",17728,5,5,5,2,5,5,3,5,4,5,5,4,4,3,4,5,5,4,5,3,86,86,11,7,9
"17729",17729,2,4,1,4,2,4,4,2,1,2,4,4,2,4,2,4,2,2,4,1,55,75,7,13,10
"17730",17730,1,3,3,2,5,1,3,4,1,1,3,5,1,4,3,1,5,5,5,1,57,62,11,7,9
"17731",17731,3,1,1,3,1,2,4,3,1,1,3,1,3,5,3,1,5,1,5,1,48,43,9,9,11
"17732",17732,2,5,2,2,2,4,5,4,3,3,5,3,2,3,2,2,5,2,5,2,63,64,8,6,9
"17733",17733,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,83,14,7,14
"17734",17734,4,2,4,2,2,4,4,1,1,1,4,2,1,3,2,2,3,2,4,2,50,54,14,9,11
"17735",17735,3,4,4,3,4,4,3,3,2,2,5,4,2,5,3,3,3,2,4,3,66,76,8,10,10
"17736",17736,2,4,2,2,2,5,5,2,2,5,4,4,2,4,4,5,5,2,5,1,67,56,13,12,18
"17737",17737,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,4,96,104,13,11,10
"17738",17738,4,1,5,2,2,2,4,2,2,1,4,4,1,3,4,4,5,1,5,1,57,67,9,12,11
"17739",17739,2,4,3,3,5,3,1,5,1,1,5,5,5,4,4,5,2,4,5,5,72,55,10,7,10
"17740",17740,4,4,5,4,2,5,2,1,3,2,3,4,3,4,3,5,5,1,5,4,69,55,6,6,15
"17741",17741,2,4,4,2,2,4,5,2,2,1,4,4,1,1,4,1,4,2,5,1,55,45,13,13,10
